decoded_loss,explained_variance,policy_entropy,total_timesteps,value_loss,nupdates,fps
0.028865743428468704,-1.1208667755126953,1.3854260444641113,80,0.0001134836784331128,1,34
0.039131034165620804,0.02620112895965576,1.385494589805603,8000,0.02392013743519783,100,45
