#{"t_start": 1518620744.185728, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,202,2778.200446
0.0,129,2790.723758
0.0,125,2803.032252
4.0,295,2834.24425
1.0,173,2852.381904
0.0,127,2865.534743
0.0,129,2878.801637
0.0,127,2891.191748
5.0,328,2925.855515
0.0,129,2938.843596
3.0,272,2967.927359
1.0,157,2983.569212
0.0,129,2997.318791
1.0,153,3013.031234
6.0,395,3056.322338
1.0,157,3072.204397
2.0,185,3091.122728
1.0,173,3108.743884
0.0,127,3121.03475
0.0,125,3133.404752
2.0,228,3157.364017
2.0,204,3178.335514
0.0,127,3191.015484
3.0,237,3216.419709
0.0,129,3229.288673
2.0,222,3252.173072
0.0,129,3264.787107
1.0,157,3281.792328
1.0,155,3297.670262
1.0,170,3314.557502
4.0,281,3345.324188
0.0,123,3357.835386
0.0,127,3370.291556
2.0,200,3389.97501
2.0,186,3408.963196
8.0,377,3449.072928
0.0,125,3461.186635
1.0,157,3476.912986
0.0,127,3489.5999
0.0,129,3502.539544
2.0,220,3525.29234
0.0,129,3537.885682
3.0,230,3561.764611
1.0,175,3579.067882
5.0,330,3615.266909
0.0,127,3627.579392
2.0,218,3650.474659
1.0,155,3665.367354
2.0,221,3688.205438
0.0,127,3700.363508
0.0,129,3713.221872
5.0,348,3749.92889
0.0,127,3762.798902
0.0,127,3775.254467
4.0,279,3804.696959
3.0,230,3828.566838
0.0,127,3841.270935
2.0,200,3861.872167
0.0,127,3874.008875
0.0,127,3886.650896
3.0,270,3915.579873
1.0,176,3933.933376
3.0,250,3960.094459
2.0,198,3980.991465
5.0,352,4018.53788
1.0,174,4036.025352
1.0,173,4053.804187
2.0,184,4072.280176
7.0,444,4120.575045
3.0,248,4147.673713
2.0,202,4168.32106
2.0,202,4188.48763
0.0,127,4201.541755
7.0,451,4250.792513
3.0,248,4276.964442
1.0,173,4294.032049
0.0,127,4306.75228
0.0,129,4319.845186
0.0,127,4332.667375
0.0,127,4345.968852
9.0,404,4389.409625
0.0,129,4402.423691
2.0,198,4423.228218
10.0,450,4470.757167
3.0,271,4499.280005
11.0,503,4553.283495
3.0,253,4580.552929
4.0,278,4610.135865
0.0,125,4621.944689
2.0,204,4643.917513
2.0,200,4665.17889
5.0,350,4702.763089
2.0,202,4723.567797
0.0,127,4736.144178
0.0,129,4749.016519
6.0,401,4791.896842
0.0,129,4804.883857
4.0,298,4836.58109
2.0,202,4857.463355
0.0,127,4870.171125
9.0,404,4913.131033
0.0,127,4925.70877
5.0,352,4963.334482
10.0,432,5009.416226
2.0,202,5030.1841
0.0,127,5042.967524
4.0,297,5074.13899
0.0,127,5086.558536
0.0,127,5099.035057
0.0,127,5111.110188
0.0,125,5123.6615
3.0,248,5149.479456
2.0,200,5170.416327
5.0,352,5208.250639
0.0,129,5221.034279
0.0,129,5234.060719
7.0,411,5277.977267
9.0,404,5320.340996
5.0,348,5358.101122
2.0,198,5378.550834
2.0,202,5399.052346
2.0,202,5418.81675
1.0,159,5435.239113
5.0,349,5472.743006
4.0,299,5504.333333
3.0,248,5530.332225
0.0,125,5542.586786
0.0,129,5554.751127
0.0,127,5567.515569
2.0,202,5588.731184
2.0,202,5610.481153
1.0,157,5627.369125
0.0,125,5639.119462
0.0,129,5651.82372
2.0,200,5673.259336
0.0,123,5685.666211
9.0,404,5729.664277
2.0,200,5750.660292
2.0,198,5771.590154
4.0,318,5805.459859
5.0,352,5842.186156
0.0,127,5854.249745
0.0,127,5866.540387
10.0,431,5912.98623
0.0,127,5925.205381
2.0,202,5946.391743
0.0,127,5958.308652
0.0,127,5970.762218
0.0,129,5983.537064
1.0,158,5998.423078
3.0,248,6024.063155
0.0,129,6036.909836
1.0,173,6053.884
2.0,200,6074.985988
3.0,246,6099.843342
0.0,129,6112.910905
4.0,297,6144.748084
9.0,426,6189.724086
0.0,127,6202.178185
0.0,129,6215.282332
4.0,319,6249.18087
3.0,248,6275.098912
2.0,202,6295.717971
0.0,125,6307.95439
0.0,125,6320.114324
0.0,129,6332.882867
5.0,350,6369.331214
0.0,129,6382.599252
2.0,202,6403.505397
2.0,198,6424.503445
3.0,269,6453.10748
2.0,200,6473.662645
3.0,271,6502.299188
0.0,127,6514.857615
14.0,505,6568.668478
4.0,299,6601.035113
0.0,129,6613.851217
9.0,404,6656.641467
0.0,129,6669.310623
0.0,129,6682.496793
0.0,125,6694.531713
2.0,201,6715.07054
9.0,425,6761.31964
9.0,404,6804.13089
0.0,127,6816.887793
0.0,129,6829.846002
3.0,268,6857.393227
2.0,200,6878.231357
0.0,129,6891.10619
0.0,125,6902.95255
9.0,404,6946.540313
0.0,129,6959.174057
0.0,127,6971.895484
0.0,129,6983.898513
0.0,129,6996.565745
0.0,125,7009.184123
7.0,425,7054.208954
9.0,404,7098.212801
2.0,225,7121.837167
10.0,433,7168.234954
5.0,372,7208.607299
2.0,200,7228.300715
4.0,299,7259.664456
1.0,176,7277.826647
0.0,129,7290.735921
6.0,396,7332.737149
5.0,329,7367.279787
0.0,129,7380.606201
0.0,129,7394.275254
2.0,202,7414.711661
0.0,127,7427.213101
11.0,501,7481.71765
4.0,280,7511.41354
2.0,200,7532.245579
5.0,352,7569.632465
0.0,129,7583.047483
7.0,445,7631.832099
0.0,129,7644.903704
0.0,129,7657.95134
0.0,129,7671.041434
0.0,129,7684.279313
9.0,404,7727.363588
2.0,198,7748.178822
9.0,404,7791.426202
2.0,202,7812.227706
0.0,129,7825.272726
2.0,202,7846.512649
0.0,125,7859.279675
0.0,127,7872.324775
1.0,155,7888.714733
0.0,127,7901.466565
0.0,127,7914.751352
2.0,202,7936.194077
3.0,248,7962.688705
1.0,174,7980.795131
0.0,127,7993.866889
0.0,127,8005.769114
5.0,350,8043.138484
0.0,127,8055.74708
3.0,248,8081.895178
0.0,125,8094.229442
9.0,404,8136.985194
9.0,401,8179.981501
5.0,328,8214.777521
0.0,129,8227.603901
2.0,200,8249.17802
0.0,125,8261.417152
0.0,127,8273.915235
0.0,129,8287.103969
5.0,352,8323.811628
3.0,248,8350.543313
1.0,176,8368.636589
0.0,127,8381.365636
0.0,125,8394.116351
1.0,172,8412.07614
3.0,248,8437.923028
10.0,431,8484.315349
4.0,319,8518.073008
1.0,174,8536.270178
2.0,198,8556.958831
0.0,125,8568.979251
1.0,173,8586.741976
1.0,172,8604.365697
1.0,174,8622.016229
2.0,198,8642.540761
6.0,400,8685.798772
1.0,175,8704.6918
0.0,125,8716.892349
1.0,175,8734.763084
0.0,127,8746.716158
3.0,247,8772.352654
4.0,304,8805.123596
5.0,350,8842.201216
0.0,125,8854.308336
5.0,326,8888.642061
2.0,202,8909.883647
2.0,198,8930.710338
5.0,328,8966.162598
4.0,291,8997.570065
5.0,352,9034.708918
2.0,202,9055.595737
0.0,125,9068.267388
5.0,328,9102.93152
2.0,202,9123.66888
2.0,200,9143.693624
10.0,431,9190.307811
6.0,397,9232.205529
1.0,155,9248.792465
3.0,250,9275.017234
1.0,175,9293.08048
0.0,129,9305.847322
10.0,435,9352.466935
5.0,346,9390.236912
1.0,154,9405.392795
0.0,129,9417.967317
3.0,248,9442.873565
5.0,351,9480.436424
0.0,127,9493.157079
5.0,350,9529.687339
2.0,186,9549.011935
0.0,127,9561.764145
1.0,177,9579.985569
9.0,399,9621.784209
1.0,170,9639.747898
0.0,127,9652.486255
0.0,125,9664.311866
2.0,202,9685.227952
1.0,175,9702.80628
6.0,401,9745.453689
1.0,171,9763.399063
1.0,157,9779.219523
5.0,325,9814.03387
4.0,297,9846.90166
0.0,129,9859.714627
0.0,125,9871.436677
1.0,178,9889.640742
0.0,125,9901.944815
1.0,176,9920.807594
3.0,248,9946.319301
3.0,248,9971.237636
0.0,129,9984.235128
5.0,328,10019.488699
5.0,350,10056.269457
4.0,244,10082.552588
6.0,381,10123.931202
1.0,155,10139.411334
0.0,129,10152.77112
0.0,129,10165.884874
1.0,157,10181.715773
9.0,404,10225.339543
4.0,299,10257.380918
3.0,251,10283.736937
2.0,183,10303.656062
1.0,175,10321.611918
3.0,272,10351.093936
1.0,172,10368.28644
1.0,157,10384.613193
4.0,296,10416.835314
1.0,157,10433.097634
2.0,202,10453.910355
4.0,299,10485.269072
0.0,125,10498.149338
2.0,206,10519.458319
1.0,154,10535.330181
1.0,157,10552.018571
2.0,183,10570.614963
1.0,154,10586.448002
10.0,454,10636.276198
0.0,127,10649.239511
0.0,129,10662.279866
5.0,350,10699.462683
10.0,434,10746.787933
1.0,152,10762.5228
1.0,155,10778.181716
8.0,478,10830.476567
4.0,316,10863.757737
0.0,127,10876.193018
1.0,176,10893.993909
1.0,157,10910.51102
0.0,127,10922.733242
0.0,127,10935.357122
1.0,175,10952.697253
0.0,129,10966.041015
2.0,202,10987.610238
1.0,155,11002.458033
1.0,153,11018.11515
5.0,350,11055.187599
3.0,246,11080.837747
5.0,350,11117.865518
0.0,127,11130.406158
2.0,202,11151.411224
1.0,175,11169.142436
0.0,129,11182.323099
4.0,279,11212.016751
1.0,176,11230.134032
4.0,280,11260.693797
3.0,216,11282.927505
0.0,127,11295.129449
8.0,297,11326.534415
1.0,155,11342.203729
0.0,127,11355.113819
0.0,127,11367.752128
5.0,350,11404.988779
0.0,129,11417.743543
10.0,431,11463.203328
2.0,187,11482.648559
11.0,480,11534.891688
0.0,129,11547.561388
4.0,299,11579.107915
0.0,127,11591.99587
1.0,154,11607.289164
0.0,129,11620.291408
3.0,214,11642.484453
0.0,129,11655.413625
0.0,127,11667.744582
4.0,270,11696.107624
0.0,127,11708.488665
3.0,231,11732.786387
4.0,261,11760.4835
3.0,230,11784.793113
0.0,129,11797.689074
10.0,431,11843.742871
3.0,253,11870.679028
1.0,157,11886.617053
5.0,350,11923.692759
0.0,127,11936.209806
1.0,173,11954.72739
5.0,327,11989.675816
8.0,376,12030.221437
14.0,502,12084.536223
1.0,175,12101.98258
1.0,174,12119.991895
8.0,377,12160.596972
0.0,129,12173.581739
2.0,206,12195.018248
1.0,155,12210.300506
8.0,425,12255.679613
5.0,350,12292.261771
3.0,230,12316.089791
1.0,176,12334.412031
1.0,154,12350.250748
7.0,250,12376.147727
3.0,218,12398.37576
3.0,231,12421.394676
1.0,157,12437.082065
6.0,361,12475.825962
1.0,153,12491.567924
1.0,155,12507.322371
5.0,350,12544.190598
1.0,157,12560.200623
5.0,327,12594.776859
2.0,202,12616.067561
3.0,228,12640.396034
7.0,375,12680.404855
0.0,127,12692.947555
3.0,250,12719.22969
0.0,129,12732.26277
4.0,280,12762.185278
2.0,224,12786.575205
9.0,404,12829.859945
1.0,157,12845.650396
2.0,201,12866.703903
3.0,216,12889.922114
5.0,350,12927.345774
1.0,153,12942.956982
3.0,214,12964.861847
11.0,481,13016.276088
4.0,277,13044.863139
2.0,201,13065.52448
4.0,259,13092.857753
2.0,201,13113.77494
6.0,400,13157.282754
0.0,127,13169.187625
2.0,199,13189.988271
3.0,238,13214.951578
1.0,174,13232.538838
3.0,228,13256.447055
5.0,352,13294.311353
5.0,369,13333.279465
9.0,404,13376.135024
0.0,127,13389.210392
0.0,129,13402.347706
2.0,220,13425.66908
10.0,451,13473.929681
10.0,434,13519.718091
1.0,176,13538.236136
5.0,343,13574.189084
7.0,448,13621.927927
2.0,187,13640.576175
4.0,260,13667.989533
5.0,350,13705.20108
1.0,174,13723.011333
11.0,468,13772.366712
1.0,157,13788.081317
1.0,155,13803.872685
0.0,127,13816.0335
2.0,222,13839.207468
5.0,350,13876.151333
0.0,123,13887.868021
0.0,125,13900.188734
1.0,157,13916.258393
5.0,350,13953.177763
10.0,433,13999.957933
4.0,322,14033.840375
12.0,500,14088.444009
2.0,228,14111.719806
4.0,303,14143.187734
0.0,127,14155.672166
4.0,260,14183.34175
3.0,251,14209.373088
6.0,368,14248.037845
2.0,203,14268.983437
3.0,248,14294.443344
3.0,249,14321.076768
5.0,312,14352.427185
4.0,279,14382.597967
1.0,157,14398.451624
2.0,183,14416.295223
3.0,213,14439.06444
3.0,216,14461.670688
3.0,235,14486.025829
3.0,230,14509.405217
1.0,155,14525.31847
1.0,175,14542.944594
3.0,216,14564.332019
10.0,470,14614.881957
1.0,155,14630.478434
6.0,395,14673.187958
9.0,404,14715.453991
2.0,187,14734.905736
4.0,265,14762.836807
4.0,302,14794.45626
0.0,129,14807.501073
7.0,421,14852.131541
6.0,375,14892.729121
5.0,350,14928.550094
5.0,328,14962.856229
1.0,155,14978.555449
9.0,435,15025.380393
6.0,400,15067.351363
2.0,185,15086.079883
7.0,391,15128.659806
5.0,329,15162.980936
4.0,262,15190.665464
7.0,432,15236.046274
4.0,299,15267.557297
0.0,129,15280.373355
4.0,299,15311.233234
2.0,181,15330.413766
5.0,317,15362.792478
5.0,350,15399.180716
11.0,503,15452.875335
3.0,218,15475.516059
7.0,248,15502.029712
1.0,175,15520.316199
5.0,328,15555.116752
1.0,152,15570.632668
5.0,328,15605.652962
3.0,250,15632.073302
2.0,186,15650.899968
8.0,372,15690.255957
2.0,206,15711.244006
3.0,237,15735.396671
5.0,347,15771.753665
1.0,153,15787.096488
9.0,404,15829.135262
3.0,232,15852.642564
2.0,183,15870.846945
6.0,312,15903.362792
5.0,314,15936.06455
6.0,398,15978.044658
4.0,281,16006.373056
12.0,497,16059.114195
12.0,320,16092.814069
3.0,216,16114.252628
5.0,292,16144.993831
5.0,313,16178.039103
8.0,297,16209.349493
12.0,320,16241.818007
3.0,235,16265.503135
11.0,472,16315.8296
10.0,471,16364.959556
7.0,430,16410.520758
11.0,271,16439.845933
6.0,362,16479.05234
12.0,527,16536.807308
5.0,309,16568.326352
2.0,203,16588.831908
12.0,321,16622.743371
14.0,525,16677.579655
3.0,274,16706.118631
3.0,231,16729.521083
12.0,471,16777.947379
12.0,320,16811.062881
9.0,423,16855.779914
7.0,416,16899.464776
5.0,351,16936.222021
5.0,312,16969.385018
2.0,184,16987.684788
6.0,323,17021.428135
6.0,367,17060.299191
5.0,272,17088.736244
10.0,530,17145.114303
7.0,350,17181.139036
4.0,302,17212.59065
2.0,184,17231.017377
4.0,267,17259.157231
7.0,390,17299.786887
11.0,573,17360.451783
12.0,520,17414.7891
4.0,266,17442.585958
2.0,185,17460.96903
12.0,585,17522.982063
14.0,506,17577.26267
6.0,347,17613.688045
5.0,310,17645.820773
6.0,334,17681.76543
6.0,365,17720.473035
5.0,352,17756.846974
5.0,321,17790.493217
10.0,363,17828.274747
5.0,310,17859.685627
4.0,245,17885.371993
4.0,239,17910.482902
3.0,216,17932.062177
6.0,322,17964.722675
15.0,527,18020.507576
8.0,437,18065.330324
9.0,485,18114.925738
4.0,322,18148.286142
7.0,444,18195.010211
3.0,234,18218.915814
3.0,237,18242.936214
4.0,245,18267.735158
8.0,297,18297.91724
13.0,352,18334.771348
13.0,519,18389.93192
22.0,698,18463.647995
2.0,185,18482.389028
8.0,403,18524.361728
6.0,379,18563.565139
11.0,410,18607.624947
4.0,244,18631.707219
14.0,717,18707.232106
3.0,212,18728.003876
5.0,288,18757.947042
6.0,379,18798.070784
4.0,320,18831.436393
8.0,277,18860.004547
4.0,281,18889.058321
13.0,478,18939.981613
10.0,497,18993.429253
17.0,593,19056.826957
5.0,308,19089.767657
12.0,523,19145.148813
13.0,586,19208.289662
8.0,498,19260.73359
12.0,572,19321.484201
4.0,261,19348.899698
6.0,355,19386.200874
10.0,489,19438.083641
8.0,423,19482.155355
10.0,408,19525.240543
14.0,575,19586.73748
5.0,331,19622.17447
18.0,628,19689.897621
12.0,550,19746.731073
8.0,475,19797.098986
5.0,312,19829.430867
9.0,335,19863.806152
9.0,326,19897.955595
27.0,821,19985.335853
10.0,392,20025.805579
8.0,385,20066.716187
4.0,241,20091.955176
8.0,433,20138.432744
7.0,409,20180.461782
10.0,531,20236.78341
20.0,401,20279.400991
6.0,356,20316.502032
10.0,550,20374.318187
29.0,899,20468.57099
11.0,445,20514.625854
16.0,725,20592.57284
12.0,564,20651.255397
10.0,560,20710.511279
23.0,523,20764.989899
13.0,568,20825.850071
12.0,553,20884.279774
5.0,275,20911.969366
9.0,395,20954.354398
9.0,401,20996.282948
8.0,429,21040.472544
14.0,629,21106.477328
24.0,539,21163.619535
16.0,559,21222.479984
14.0,609,21287.935683
13.0,645,21357.223346
21.0,768,21439.495289
13.0,549,21497.895552
14.0,522,21553.098739
7.0,385,21593.394485
10.0,479,21644.397041
18.0,565,21703.581288
9.0,511,21758.359307
17.0,607,21823.276102
12.0,604,21886.439742
27.0,875,21978.599038
23.0,747,22056.794321
27.0,917,22154.718035
26.0,634,22221.272783
22.0,829,22309.488364
20.0,568,22369.758979
12.0,549,22427.934974
23.0,588,22490.763257
10.0,562,22549.95083
25.0,907,22647.633474
27.0,793,22731.880979
13.0,584,22791.402146
34.0,951,22893.270529
26.0,927,22991.158054
24.0,907,23090.967356
25.0,718,23165.901485
27.0,717,23241.50425
13.0,551,23300.158777
12.0,519,23354.426344
24.0,753,23436.031773
24.0,869,23527.143925
19.0,601,23590.747049
32.0,1072,23705.539663
30.0,831,23793.507226
17.0,692,23866.925465
35.0,917,23964.518292
30.0,934,24064.131583
20.0,725,24140.245841
18.0,684,24213.095335
19.0,678,24284.634088
62.0,1330,24426.621696
63.0,1214,24555.703818
11.0,520,24610.652768
36.0,874,24704.430484
58.0,1423,24855.37646
49.0,1279,24992.267024
49.0,1180,25118.653424
15.0,542,25175.102092
30.0,786,25261.525734
70.0,1406,25411.254328
36.0,1088,25527.613581
16.0,578,25588.729456
40.0,842,25676.845351
27.0,937,25776.051953
24.0,919,25874.10528
24.0,722,25949.910006
37.0,967,26052.533737
37.0,754,26133.074351
17.0,620,26199.102945
35.0,992,26304.514424
31.0,942,26405.314285
42.0,599,26468.273374
46.0,1111,26587.953887
34.0,1149,26710.884089
23.0,845,26800.934361
49.0,1173,26926.432526
35.0,865,27018.985931
57.0,1345,27162.503086
56.0,1354,27308.031156
25.0,931,27406.953484
39.0,834,27498.397351
57.0,1198,27625.061383
34.0,879,27718.922898
26.0,925,27816.256759
71.0,1590,27989.204017
58.0,1190,28115.039087
43.0,916,28211.450979
67.0,1369,28356.676677
24.0,956,28459.026184
287.0,1728,28643.374019
40.0,969,28746.265542
0.0,129,28759.27644
57.0,1313,28899.364659
74.0,1448,29053.973117
71.0,1298,29193.091712
44.0,813,29278.921566
60.0,1224,29410.260138
70.0,1489,29567.92321
63.0,1540,29731.755668
71.0,1117,29850.094383
66.0,1409,30000.898964
57.0,1396,30149.525933
32.0,920,30246.372107
44.0,1155,30368.237961
74.0,928,30465.167196
60.0,1167,30588.57678
74.0,1547,30752.453517
109.0,1775,30939.76081
21.0,588,31001.666353
59.0,1222,31131.822916
74.0,1274,31267.393627
71.0,1498,31429.256074
87.0,1318,31569.869285
5.0,282,31599.09215
103.0,1559,31764.320623
78.0,1576,31932.17083
31.0,495,31983.672309
28.0,873,32075.772023
77.0,1578,32242.615632
114.0,1521,32403.933581
37.0,1042,32514.98465
21.0,830,32602.774953
97.0,1684,32781.254198
85.0,1473,32936.707011
104.0,1625,33108.91225
21.0,846,33198.222967
24.0,708,33273.010884
124.0,1082,33386.671121
79.0,1526,33548.21518
103.0,1719,33731.581778
102.0,1613,33900.843025
34.0,925,33998.776016
124.0,1458,34152.880595
53.0,1053,34263.003166
148.0,1827,34456.306302
54.0,1367,34601.787541
70.0,1406,34749.908535
121.0,1567,34916.551344
96.0,1567,35082.712783
37.0,1098,35200.44688
130.0,1725,35386.330311
82.0,1602,35556.664408
110.0,1518,35717.939734
116.0,1614,35890.710049
133.0,1619,36063.331545
115.0,1542,36227.327223
103.0,1553,36390.199714
76.0,1598,36557.556732
67.0,938,36656.450662
66.0,1045,36767.460361
82.0,1209,36895.308774
69.0,1392,37043.511523
53.0,1213,37172.373212
123.0,1381,37317.391429
88.0,1510,37476.337485
80.0,1369,37621.454708
128.0,1803,37811.286902
82.0,1292,37949.823898
50.0,1089,38064.86027
78.0,1414,38215.642292
266.0,1712,38399.514549
117.0,1693,38580.481314
41.0,958,38682.324166
310.0,1678,38861.229994
52.0,1215,38991.138943
336.0,1867,39187.809134
89.0,1704,39368.540085
265.0,1714,39549.431513
238.0,1536,39712.055296
144.0,1715,39895.698007
195.0,1622,40071.587003
33.0,927,40168.783102
73.0,1276,40304.602198
294.0,1624,40475.859171
159.0,1748,40661.467731
253.0,1794,40852.335471
213.0,1580,41020.843566
187.0,1873,41219.337647
158.0,1543,41384.052147
48.0,1199,41513.695398
276.0,1873,41712.260592
119.0,1396,41860.064278
303.0,1244,41991.463514
120.0,1344,42135.165024
237.0,1792,42326.171553
67.0,1314,42463.736067
231.0,1593,42630.385832
318.0,1805,42821.591466
77.0,840,42909.876547
43.0,1068,43021.665777
123.0,1652,43198.094998
117.0,1590,43365.973944
119.0,1442,43515.606239
330.0,2177,43745.598199
310.0,1936,43948.567503
232.0,1486,44104.596461
78.0,1359,44248.144994
362.0,1450,44401.896269
178.0,1685,44582.006192
238.0,1886,44780.791004
147.0,1584,44947.58334
331.0,1842,45142.773368
64.0,1137,45263.964022
196.0,1395,45411.322681
240.0,1790,45599.344933
2.0,200,45618.900697
286.0,1829,45811.504433
86.0,1179,45937.1236
190.0,1866,46134.235307
327.0,1486,46292.353004
338.0,2183,46525.010223
370.0,2202,46758.941148
84.0,1361,46902.022369
163.0,1619,47074.594909
386.0,1938,47279.956931
379.0,2546,47552.281748
77.0,1309,47689.843644
97.0,1509,47851.290745
304.0,1860,48051.837218
318.0,2449,48312.414763
383.0,2044,48532.038604
317.0,2115,48757.789346
274.0,1727,48941.281429
385.0,1847,49137.837136
406.0,1935,49343.914627
332.0,1658,49522.068253
77.0,1082,49637.435812
331.0,1851,49836.520892
334.0,1659,50013.315914
368.0,2150,50244.063702
240.0,1806,50438.464125
277.0,1875,50640.304576
124.0,1362,50784.873083
322.0,1710,50966.693449
333.0,2131,51196.135259
420.0,2314,51439.677105
358.0,1977,51652.981817
184.0,1632,51827.706769
208.0,1603,51997.713362
355.0,2038,52216.118126
415.0,2511,52484.457152
101.0,1307,52623.729402
57.0,1238,52757.415285
101.0,1590,52928.217248
365.0,2249,53172.384968
409.0,2375,53427.121996
224.0,1749,53614.971105
343.0,2010,53828.616947
262.0,1507,53991.001636
278.0,1833,54187.588241
388.0,2004,54400.66488
394.0,2423,54662.331994
338.0,2045,54882.002595
116.0,1364,55027.316665
343.0,1759,55216.139193
340.0,2000,55432.614541
54.0,1193,55561.148817
415.0,1757,55748.385724
329.0,2031,55965.827119
403.0,2065,56185.973043
405.0,2256,56427.17645
408.0,2175,56661.541074
415.0,1996,56876.448337
363.0,1681,57057.062522
386.0,1999,57272.186472
377.0,2176,57504.868282
408.0,2652,57789.207727
390.0,2691,58080.981556
373.0,2434,58345.835365
402.0,1897,58550.318278
313.0,2216,58787.784681
406.0,2445,59054.212811
95.0,1464,59210.371356
433.0,2595,59488.763941
319.0,1897,59694.598315
342.0,1986,59910.150047
421.0,2097,60138.481432
381.0,2105,60366.132094
360.0,1969,60577.66115
150.0,1443,60731.863893
369.0,2143,60963.919451
434.0,2282,61209.540327
363.0,1893,61411.796131
393.0,2368,61667.915437
388.0,2235,61907.64491
336.0,3119,62240.440729
420.0,2751,62533.550089
283.0,1958,62741.717808
379.0,2276,62986.249885
351.0,1965,63197.462581
317.0,1845,63394.955454
403.0,2439,63654.422721
164.0,1805,63847.476373
421.0,2485,64114.607846
390.0,2058,64332.023875
411.0,2314,64581.211511
394.0,2757,64875.60433
362.0,2078,65095.756374
355.0,1867,65297.247942
405.0,3325,65653.316708
383.0,2194,65889.30751
416.0,2677,66175.520397
433.0,2735,66467.596726
370.0,2197,66702.623768
434.0,3035,67026.289222
368.0,1951,67233.005455
417.0,2256,67475.409461
232.0,1538,67638.676933
378.0,2121,67863.704279
85.0,1411,68014.363158
404.0,2696,68302.042141
408.0,1789,68492.14401
407.0,2080,68716.266175
411.0,2377,68974.059484
421.0,2685,69265.307788
357.0,1783,69456.145711
430.0,2747,69751.059421
165.0,1691,69931.778826
422.0,2571,70209.037024
439.0,3267,70559.284854
382.0,2620,70855.393108
407.0,2118,71100.626751
92.0,1127,71227.606223
421.0,2483,71518.62739
445.0,3831,71965.767687
413.0,2405,72248.7479
428.0,2989,72613.679844
413.0,2861,72958.475143
