#{"t_start": 1518620744.1219223, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,1498.822868
1.0,173,1516.512484
3.0,270,1543.790123
1.0,174,1561.462309
3.0,239,1587.054332
0.0,127,1599.871644
1.0,175,1618.10667
3.0,250,1644.044394
1.0,175,1662.249913
4.0,279,1691.920958
2.0,219,1715.276432
4.0,260,1743.12531
2.0,206,1763.981245
6.0,355,1801.670038
4.0,319,1835.029844
0.0,129,1847.190445
0.0,125,1859.370238
2.0,199,1880.236912
1.0,176,1898.11724
0.0,129,1910.335227
2.0,223,1934.069919
0.0,129,1946.573286
1.0,157,1961.962012
0.0,127,1974.818706
0.0,125,1987.119205
1.0,155,2002.833054
0.0,125,2015.844038
3.0,233,2040.183981
0.0,127,2053.102941
3.0,252,2079.40793
0.0,127,2091.920745
2.0,200,2112.299261
2.0,202,2133.901769
4.0,299,2165.56329
0.0,127,2178.370719
10.0,432,2225.006241
4.0,281,2254.197728
0.0,129,2267.232683
5.0,352,2305.38325
0.0,129,2318.742282
3.0,272,2348.070704
0.0,127,2359.987519
4.0,301,2391.815476
3.0,272,2419.687814
0.0,127,2432.469798
5.0,328,2468.170808
1.0,173,2486.810912
0.0,125,2498.586303
4.0,299,2529.987823
5.0,293,2561.240671
2.0,202,2582.485692
2.0,224,2606.517471
4.0,280,2636.232369
0.0,127,2649.01923
0.0,129,2662.0673
0.0,127,2674.887228
0.0,129,2688.23575
2.0,184,2707.930253
6.0,398,2749.589024
4.0,246,2774.833613
7.0,325,2808.83389
0.0,129,2821.826107
1.0,172,2839.574447
4.0,277,2870.193756
3.0,270,2898.436747
1.0,173,2915.901625
5.0,373,2956.410458
1.0,176,2974.368793
0.0,129,2986.918727
2.0,204,3009.468393
2.0,206,3030.93847
8.0,410,3075.536327
1.0,174,3093.318949
4.0,275,3122.184803
1.0,176,3140.670435
1.0,173,3157.713985
2.0,203,3178.703375
2.0,200,3199.463625
2.0,200,3220.532198
2.0,200,3241.663461
3.0,248,3267.638603
3.0,232,3292.595269
4.0,301,3324.485594
2.0,225,3348.704137
2.0,220,3371.706033
3.0,252,3397.744221
0.0,129,3410.413957
0.0,127,3422.598518
0.0,129,3435.068487
2.0,224,3458.260607
0.0,129,3471.051076
0.0,127,3483.988334
2.0,200,3504.219481
0.0,129,3516.568942
2.0,207,3538.635021
0.0,127,3550.677281
0.0,129,3562.974359
4.0,297,3595.393863
1.0,155,3611.183131
2.0,184,3630.00421
0.0,125,3642.359745
3.0,248,3667.535472
5.0,329,3702.157899
0.0,125,3714.196694
1.0,172,3731.724006
0.0,127,3744.124504
1.0,175,3761.924902
0.0,127,3774.390434
0.0,129,3787.451345
0.0,125,3799.775299
0.0,129,3812.641845
0.0,129,3825.363001
0.0,125,3838.171088
0.0,129,3851.09181
0.0,127,3862.73276
3.0,249,3889.054959
5.0,350,3927.195529
3.0,253,3954.021465
3.0,248,3980.219625
0.0,125,3992.288432
2.0,202,4013.134622
2.0,198,4033.393453
4.0,299,4064.811613
0.0,129,4077.805984
0.0,129,4090.817402
3.0,270,4119.366709
0.0,129,4132.348466
4.0,293,4163.83825
0.0,127,4175.73881
3.0,248,4202.374515
10.0,436,4249.635906
3.0,232,4274.3011
5.0,350,4311.417498
0.0,125,4323.964013
0.0,123,4336.199447
0.0,127,4349.246269
0.0,129,4362.426899
0.0,127,4375.11837
9.0,404,4418.225624
7.0,321,4452.324152
0.0,125,4464.47243
3.0,253,4491.018489
9.0,404,4534.466451
2.0,200,4554.824901
2.0,202,4575.924143
0.0,129,4588.937438
2.0,200,4609.809794
2.0,202,4630.192299
5.0,352,4668.921208
0.0,129,4681.760542
1.0,177,4700.266074
3.0,268,4728.531214
3.0,248,4754.661232
9.0,397,4796.863946
0.0,129,4809.991577
3.0,234,4834.628385
0.0,127,4847.011824
0.0,129,4859.992411
2.0,201,4880.601036
3.0,248,4906.713931
0.0,127,4918.675737
2.0,218,4942.27296
5.0,350,4978.689206
1.0,172,4996.388566
0.0,129,5009.105463
10.0,453,5057.93061
2.0,202,5078.551801
0.0,125,5090.477558
0.0,127,5103.248044
0.0,129,5115.453952
0.0,129,5128.144145
0.0,127,5140.682458
5.0,350,5178.765503
0.0,127,5191.283716
0.0,129,5204.043146
1.0,153,5219.460225
0.0,125,5232.154701
0.0,127,5244.441496
0.0,129,5257.434767
1.0,178,5275.451926
0.0,127,5288.072804
0.0,129,5300.799449
1.0,174,5317.661457
2.0,202,5339.318774
0.0,129,5352.345107
5.0,352,5389.39221
4.0,297,5419.494675
0.0,125,5431.79891
2.0,200,5452.991457
0.0,127,5465.177436
0.0,129,5478.308871
0.0,129,5490.979641
0.0,125,5503.404928
2.0,223,5526.614402
0.0,129,5539.051735
0.0,129,5551.717462
9.0,404,5595.561533
0.0,129,5608.862436
2.0,198,5630.231987
0.0,129,5643.0046
5.0,350,5680.582363
0.0,127,5693.353336
0.0,129,5706.080324
1.0,173,5724.562274
0.0,129,5737.569252
0.0,129,5750.635161
0.0,129,5763.59571
0.0,127,5776.495871
2.0,200,5797.233003
0.0,127,5809.079546
1.0,176,5826.970751
5.0,350,5863.598526
0.0,129,5876.438694
4.0,297,5907.73807
4.0,295,5938.651723
1.0,157,5954.609648
0.0,127,5966.755644
5.0,350,6002.889469
0.0,127,6015.181078
3.0,248,6040.789639
10.0,432,6086.949533
0.0,125,6098.651866
0.0,127,6111.578902
5.0,352,6149.412598
5.0,352,6186.584082
3.0,248,6212.530866
4.0,301,6244.14046
2.0,224,6267.639275
0.0,127,6280.091527
0.0,129,6292.936601
0.0,127,6305.207189
0.0,127,6317.48184
2.0,200,6337.971015
5.0,350,6374.743603
0.0,127,6387.807275
0.0,129,6400.770657
8.0,375,6440.955864
3.0,246,6466.8416
1.0,175,6484.800233
0.0,127,6497.366874
0.0,129,6510.260676
5.0,350,6547.270698
11.0,499,6601.31843
5.0,352,6638.415242
2.0,200,6659.205734
2.0,202,6680.144741
4.0,319,6714.281014
2.0,200,6735.142958
0.0,125,6747.813565
0.0,129,6759.831391
2.0,198,6780.517704
3.0,248,6806.394647
5.0,350,6843.523802
1.0,159,6859.451398
0.0,125,6872.082254
0.0,129,6885.116319
0.0,125,6896.603647
0.0,125,6909.207377
0.0,129,6921.955407
0.0,125,6933.942373
0.0,129,6947.025384
10.0,434,6993.149186
0.0,127,7005.066152
4.0,297,7035.9619
4.0,296,7067.705224
1.0,155,7084.198978
4.0,299,7116.218192
2.0,202,7136.716477
0.0,127,7149.520926
0.0,129,7161.853913
0.0,129,7174.529004
0.0,129,7187.524575
0.0,123,7199.692236
5.0,350,7237.255986
0.0,125,7248.835767
9.0,401,7292.126266
4.0,277,7320.501838
0.0,127,7333.258687
0.0,129,7345.841531
0.0,129,7358.64361
0.0,127,7371.427197
5.0,350,7409.01541
5.0,350,7446.660162
2.0,198,7466.718459
3.0,271,7495.983062
2.0,202,7516.754459
0.0,129,7529.608649
1.0,173,7547.544103
1.0,173,7565.005215
7.0,447,7614.39833
4.0,297,7646.080941
0.0,129,7659.078784
0.0,127,7671.923546
0.0,129,7685.168573
5.0,350,7722.286501
2.0,200,7743.436084
5.0,350,7780.981714
9.0,404,7824.11739
2.0,200,7845.258922
5.0,350,7883.900259
3.0,248,7911.1713
0.0,129,7925.029676
0.0,129,7938.126589
0.0,125,7950.40809
0.0,127,7962.791808
0.0,127,7975.441132
0.0,129,7988.818842
0.0,129,8001.936874
0.0,125,8013.625473
9.0,404,8057.30818
1.0,173,8075.362505
6.0,380,8115.366118
1.0,157,8131.244864
2.0,202,8151.565986
4.0,299,8183.401977
0.0,129,8195.328189
0.0,129,8208.664556
1.0,155,8224.441289
1.0,177,8242.965686
0.0,129,8255.852752
2.0,200,8276.651953
1.0,175,8295.336395
5.0,350,8331.773454
0.0,123,8344.362761
0.0,129,8357.427039
0.0,129,8370.430265
2.0,200,8391.356779
0.0,129,8404.251196
3.0,228,8428.216682
0.0,127,8440.604694
0.0,129,8453.642531
0.0,125,8466.023126
1.0,175,8483.94484
2.0,202,8504.607107
0.0,127,8517.167767
9.0,403,8560.809281
0.0,125,8572.984905
3.0,228,8596.917356
8.0,372,8636.663093
3.0,211,8659.349596
6.0,397,8702.601678
0.0,127,8715.22602
0.0,127,8727.182511
2.0,202,8747.635974
1.0,157,8763.313481
0.0,129,8776.490503
0.0,127,8789.147506
9.0,404,8832.354543
2.0,221,8855.077808
1.0,173,8872.506053
0.0,127,8885.134483
0.0,127,8897.335224
0.0,129,8910.995327
0.0,129,8923.608688
0.0,127,8936.535676
3.0,249,8963.154202
0.0,127,8975.687396
1.0,177,8994.32513
0.0,127,9006.406684
6.0,397,9048.629009
10.0,452,9097.798034
2.0,220,9120.698691
2.0,198,9140.399728
0.0,125,9152.904246
0.0,129,9165.344157
4.0,277,9194.614702
0.0,125,9207.013924
1.0,157,9222.784836
3.0,271,9251.720647
11.0,481,9304.098051
5.0,350,9341.127318
2.0,198,9361.861395
0.0,129,9374.78278
2.0,200,9395.653667
5.0,330,9430.079803
1.0,157,9445.45346
2.0,185,9464.265382
1.0,157,9480.195055
1.0,155,9496.1134
1.0,157,9511.513973
3.0,244,9537.062413
10.0,453,9585.970259
3.0,271,9613.759465
3.0,248,9640.211387
0.0,127,9652.913802
4.0,297,9684.043485
1.0,155,9699.567804
0.0,127,9711.805258
2.0,200,9732.169402
0.0,127,9745.080395
5.0,333,9780.849956
2.0,187,9799.810068
0.0,125,9812.755103
3.0,228,9836.890954
1.0,153,9852.719883
2.0,202,9873.606187
1.0,155,9889.251703
3.0,249,9915.730059
2.0,223,9938.991724
2.0,180,9956.706003
0.0,127,9968.819375
1.0,155,9984.561592
0.0,129,9997.868807
2.0,202,10018.59041
3.0,232,10042.644641
1.0,178,10060.76166
0.0,125,10073.737399
0.0,129,10086.565782
0.0,129,10099.647679
1.0,176,10117.825744
3.0,273,10146.3636
0.0,123,10159.488743
0.0,127,10172.288121
2.0,186,10191.177015
1.0,157,10206.882473
2.0,184,10225.798688
4.0,299,10258.006807
1.0,175,10275.768867
1.0,154,10291.683949
1.0,175,10310.487171
0.0,129,10323.08533
0.0,127,10336.154549
3.0,214,10359.147028
0.0,125,10371.027034
9.0,404,10415.590861
0.0,129,10428.445687
1.0,157,10444.472611
1.0,157,10460.346715
5.0,350,10497.938118
3.0,231,10522.170591
5.0,346,10560.244353
2.0,202,10581.323985
0.0,127,10594.124888
2.0,200,10614.723567
2.0,228,10638.945729
1.0,171,10657.299694
2.0,184,10675.981062
10.0,446,10724.001713
2.0,183,10743.669853
5.0,372,10783.367153
4.0,297,10815.315822
10.0,450,10863.817662
3.0,230,10888.003524
2.0,202,10909.056722
2.0,200,10929.482046
0.0,127,10941.861608
0.0,129,10954.344643
5.0,350,10992.238876
0.0,125,11004.176086
0.0,127,11017.232576
2.0,206,11038.102231
1.0,175,11056.21447
15.0,546,11114.753616
3.0,231,11138.665647
1.0,172,11156.583195
5.0,345,11193.293453
1.0,157,11209.521618
2.0,201,11230.676739
5.0,309,11264.052933
2.0,185,11283.086885
2.0,200,11303.209208
4.0,321,11337.628333
0.0,129,11350.45807
1.0,157,11366.087189
3.0,218,11389.304983
1.0,175,11407.065658
1.0,157,11422.44359
0.0,129,11435.592098
1.0,173,11452.826074
1.0,152,11467.925715
1.0,173,11485.715987
5.0,350,11523.127572
9.0,422,11568.308826
0.0,125,11581.11782
7.0,250,11606.992778
2.0,200,11628.153352
0.0,129,11640.721706
1.0,155,11656.265353
7.0,388,11697.860377
1.0,152,11713.29491
0.0,127,11726.101488
0.0,129,11738.886174
0.0,127,11751.290402
4.0,264,11779.49756
1.0,157,11795.906787
0.0,127,11808.038306
10.0,452,11856.740835
4.0,264,11884.993308
2.0,183,11903.475718
2.0,185,11922.130016
2.0,187,11941.547355
1.0,178,11961.111786
0.0,127,11973.160391
0.0,127,11985.665803
0.0,127,11998.473569
6.0,380,12039.774527
0.0,129,12052.875881
2.0,201,12072.522497
1.0,175,12090.490147
2.0,222,12113.697019
3.0,230,12137.929399
2.0,206,12159.024063
9.0,404,12202.97714
1.0,155,12218.079971
0.0,129,12230.487999
5.0,350,12267.361411
9.0,404,12310.398341
6.0,398,12354.07268
2.0,187,12372.917394
1.0,155,12388.104921
3.0,232,12411.605839
6.0,375,12450.889013
1.0,176,12468.950907
4.0,319,12503.244829
4.0,283,12532.549167
0.0,129,12545.967171
4.0,262,12573.507164
0.0,129,12586.283951
4.0,320,12620.078012
0.0,125,12632.863218
1.0,157,12648.880287
1.0,154,12664.577309
2.0,202,12685.485269
1.0,155,12701.351341
1.0,173,12718.906672
7.0,407,12763.250915
10.0,451,12813.172147
0.0,125,12824.999368
0.0,127,12837.442019
4.0,279,12866.937123
1.0,176,12885.595584
2.0,190,12905.495712
1.0,157,12921.532403
2.0,202,12942.528829
4.0,297,12973.607386
0.0,129,12985.766955
6.0,400,13028.692221
4.0,297,13059.931273
0.0,127,13071.72741
2.0,221,13095.241383
7.0,428,13141.57114
3.0,216,13163.825719
2.0,198,13184.392638
3.0,218,13207.034549
2.0,186,13226.095644
0.0,129,13239.104793
1.0,152,13254.30388
2.0,201,13275.561054
2.0,204,13296.650161
1.0,173,13313.678548
5.0,302,13345.164415
7.0,406,13389.272467
1.0,155,13405.318159
1.0,177,13423.503349
0.0,129,13436.458424
4.0,266,13464.440922
1.0,175,13482.121191
10.0,347,13518.690536
0.0,127,13531.187847
5.0,329,13565.801898
0.0,127,13578.641449
9.0,400,13620.975569
5.0,296,13651.438967
5.0,350,13689.612605
2.0,225,13712.401043
5.0,350,13748.42971
1.0,155,13764.240435
11.0,499,13818.103666
3.0,231,13841.934675
5.0,350,13878.856651
2.0,203,13899.833165
13.0,457,13948.327639
1.0,175,13966.147604
13.0,578,14028.640345
4.0,297,14060.504981
8.0,469,14110.764984
2.0,204,14131.482613
0.0,127,14143.716606
2.0,203,14165.079256
1.0,157,14180.969423
3.0,230,14205.18751
5.0,314,14237.603585
1.0,157,14253.439298
4.0,297,14284.452739
5.0,327,14319.583161
1.0,155,14334.96802
2.0,206,14354.78689
3.0,251,14381.404778
10.0,431,14427.903996
5.0,321,14462.275403
3.0,216,14484.210055
3.0,231,14507.814433
10.0,454,14556.101
8.0,281,14585.516401
0.0,125,14597.788629
4.0,319,14631.295445
5.0,372,14671.755752
8.0,297,14701.599871
5.0,315,14735.366799
2.0,204,14756.221855
2.0,183,14774.940112
9.0,399,14817.593508
1.0,173,14835.252853
5.0,350,14872.702405
3.0,228,14896.925669
1.0,176,14913.928655
0.0,127,14926.000748
9.0,404,14968.609293
4.0,297,15000.229649
4.0,260,15027.738359
9.0,404,15069.996201
4.0,278,15099.215775
4.0,247,15125.519786
10.0,376,15165.14431
1.0,157,15180.714005
7.0,401,15223.499924
5.0,350,15260.071295
4.0,283,15289.507721
6.0,355,15327.789097
6.0,379,15367.114568
4.0,283,15396.431325
1.0,155,15411.725358
0.0,127,15423.74051
2.0,190,15443.67038
11.0,397,15486.336517
7.0,375,15526.61378
10.0,377,15567.351594
14.0,508,15622.160191
2.0,183,15640.827002
3.0,254,15667.199138
10.0,523,15722.640764
2.0,205,15744.002997
2.0,202,15764.156835
5.0,313,15797.010195
7.0,394,15837.88493
4.0,260,15864.23146
0.0,129,15876.720896
5.0,329,15910.861998
5.0,293,15941.528494
5.0,297,15972.753125
2.0,183,15990.831819
4.0,264,16017.326056
4.0,299,16048.530318
7.0,386,16089.745825
6.0,380,16129.169822
5.0,311,16161.651006
15.0,618,16227.938511
5.0,276,16256.061764
12.0,321,16289.784329
5.0,279,16318.477654
1.0,174,16336.128345
7.0,248,16361.414844
8.0,298,16391.924289
7.0,413,16436.525113
12.0,323,16472.300248
9.0,331,16507.582389
6.0,365,16546.747176
8.0,296,16576.930741
9.0,308,16609.077111
6.0,376,16647.550399
1.0,155,16662.957273
6.0,337,16698.428047
2.0,206,16719.389871
7.0,420,16762.219725
13.0,509,16815.607317
8.0,279,16844.536537
12.0,304,16876.092788
13.0,505,16929.912009
7.0,370,16969.041322
5.0,327,17003.015216
6.0,396,17044.684925
4.0,266,17072.050523
9.0,330,17107.318562
9.0,404,17150.179917
6.0,331,17183.92052
6.0,402,17226.03261
7.0,248,17252.028441
4.0,247,17277.47158
1.0,155,17292.753047
5.0,311,17324.858897
11.0,529,17379.871592
3.0,229,17402.998035
5.0,305,17435.531672
3.0,234,17459.286706
3.0,217,17481.55527
7.0,420,17525.286684
5.0,333,17561.275457
5.0,313,17593.249575
6.0,356,17630.361056
4.0,263,17657.948215
6.0,375,17698.340093
12.0,320,17731.536813
11.0,492,17783.340704
14.0,505,17836.781112
13.0,521,17892.425173
14.0,575,17952.439703
17.0,577,18013.273712
9.0,330,18046.930377
4.0,284,18076.00853
11.0,567,18134.423781
13.0,531,18190.51499
15.0,562,18250.10078
5.0,293,18280.1032
8.0,407,18322.040813
11.0,471,18372.030864
14.0,403,18414.349494
14.0,409,18457.317561
5.0,272,18484.95453
2.0,185,18503.796014
12.0,323,18536.918722
11.0,554,18595.704517
12.0,302,18626.778895
8.0,447,18673.470803
11.0,472,18722.172343
7.0,371,18760.869469
14.0,610,18826.316962
5.0,328,18860.131707
13.0,481,18910.998712
7.0,371,18950.102929
18.0,727,19029.3249
4.0,263,19056.229216
4.0,284,19086.264548
16.0,586,19148.82315
13.0,571,19210.36332
0.0,123,19221.625755
19.0,667,19292.700204
12.0,587,19355.804148
11.0,407,19398.950867
12.0,547,19456.631438
10.0,468,19506.137582
14.0,450,19554.167517
5.0,315,19587.092693
8.0,463,19636.264313
22.0,728,19714.303474
26.0,729,19791.481544
16.0,537,19848.285093
8.0,480,19898.761551
7.0,412,19941.70398
14.0,503,19994.821599
6.0,348,20030.958787
7.0,403,20074.022365
24.0,680,20147.227709
15.0,590,20208.952391
7.0,392,20250.634651
11.0,507,20304.529659
11.0,425,20348.648165
17.0,777,20430.235979
16.0,618,20494.594479
11.0,526,20550.812783
16.0,624,20617.300662
13.0,599,20679.734685
8.0,441,20725.603911
17.0,672,20797.376525
19.0,631,20864.093935
20.0,534,20920.710467
4.0,282,20949.9373
5.0,309,20982.635107
8.0,402,21023.35942
26.0,864,21114.441503
11.0,391,21156.018149
8.0,410,21198.752777
19.0,572,21259.313507
19.0,403,21302.607562
21.0,797,21387.872674
16.0,615,21453.317899
15.0,687,21526.959685
7.0,396,21568.884087
13.0,590,21631.357047
21.0,368,21670.195504
19.0,545,21727.512688
10.0,502,21780.68703
14.0,691,21853.863494
27.0,779,21936.688559
25.0,759,22016.057704
9.0,439,22061.573006
8.0,399,22103.393284
22.0,707,22178.661129
55.0,1125,22297.969968
17.0,467,22346.973595
4.0,262,22373.519875
25.0,893,22470.583073
34.0,1008,22577.259342
19.0,677,22650.382107
11.0,542,22707.257381
13.0,517,22761.4109
30.0,845,22850.424847
37.0,965,22952.651623
25.0,752,23033.113713
19.0,746,23115.466656
24.0,786,23196.678611
17.0,679,23268.224086
17.0,585,23330.827187
35.0,882,23425.703574
42.0,1154,23547.819997
34.0,1035,23658.878194
28.0,626,23724.642765
18.0,695,23798.07001
17.0,658,23867.833611
35.0,1095,23984.539715
24.0,751,24064.335457
27.0,985,24169.172283
33.0,1097,24286.38154
19.0,725,24361.715267
21.0,753,24442.493157
52.0,1294,24581.029335
13.0,558,24640.091563
26.0,546,24697.182257
24.0,799,24781.810943
16.0,621,24846.701917
16.0,600,24910.30081
50.0,1170,25034.986727
22.0,845,25125.421811
31.0,864,25216.930962
22.0,863,25312.188055
15.0,563,25370.591055
35.0,1009,25478.259256
17.0,759,25558.423615
29.0,1004,25664.104113
36.0,1132,25785.140501
45.0,1231,25915.953689
27.0,897,26011.659031
46.0,1019,26120.062584
21.0,781,26203.615388
35.0,1182,26329.813258
15.0,702,26403.786241
22.0,913,26502.041318
39.0,685,26574.202799
68.0,1251,26708.370326
55.0,1322,26850.37737
37.0,1148,26972.348935
58.0,1352,27118.201214
36.0,1113,27236.63584
48.0,1288,27374.812143
55.0,980,27479.905573
51.0,1078,27596.280963
68.0,1192,27723.431426
36.0,1186,27848.85214
34.0,902,27947.605181
59.0,1259,28081.036418
33.0,1058,28192.957858
31.0,993,28296.809095
32.0,899,28392.253217
38.0,836,28482.001877
58.0,1477,28639.67132
35.0,1144,28761.656012
61.0,1430,28914.443988
70.0,1351,29058.638797
63.0,1386,29206.748383
37.0,923,29304.519372
71.0,1231,29437.20332
72.0,1205,29563.790642
16.0,519,29617.439656
69.0,1390,29766.427207
48.0,983,29869.958415
60.0,1391,30019.142626
54.0,1365,30163.853954
39.0,1043,30273.893538
57.0,1344,30415.313754
40.0,1012,30521.304481
62.0,1136,30643.254314
26.0,765,30723.15333
85.0,1476,30878.329005
59.0,1103,30994.696573
53.0,1286,31131.8209
69.0,1625,31305.490452
69.0,1341,31450.576095
59.0,1195,31577.27803
13.0,492,31628.658167
37.0,1106,31745.787167
104.0,1605,31916.687676
193.0,1485,32073.996587
56.0,890,32168.004828
81.0,1244,32299.606063
68.0,1485,32457.628081
125.0,1747,32642.671274
121.0,1356,32786.786052
95.0,1655,32962.075056
271.0,1180,33086.403135
110.0,1630,33260.023259
90.0,1430,33411.30436
72.0,1264,33544.713429
106.0,1579,33713.213188
87.0,1449,33864.304866
87.0,1114,33983.009292
69.0,1370,34127.545172
45.0,769,34208.217816
83.0,1141,34327.117877
115.0,1388,34474.571075
77.0,1478,34630.79681
133.0,1612,34802.620256
138.0,1497,34960.578989
54.0,938,35059.522182
62.0,1346,35204.474283
31.0,773,35286.632255
89.0,1406,35436.996168
57.0,1336,35578.964544
132.0,1527,35741.210953
60.0,1134,35861.997816
132.0,1697,36043.729683
144.0,1765,36231.082996
72.0,1519,36390.559145
90.0,1508,36548.254901
204.0,1378,36694.999671
150.0,1676,36873.13208
204.0,1508,37033.408477
75.0,1445,37186.584113
69.0,1548,37349.354475
46.0,782,37431.776008
92.0,1632,37604.034937
86.0,1462,37758.307808
88.0,1172,37881.653815
254.0,1418,38034.039287
97.0,1218,38162.556991
244.0,1486,38322.438057
284.0,1479,38480.458053
54.0,1263,38615.481288
64.0,1107,38732.491812
224.0,1689,38913.109006
162.0,1874,39111.602411
70.0,864,39202.642973
34.0,803,39287.320867
128.0,1359,39429.739852
51.0,944,39529.957263
21.0,662,39598.722731
188.0,1711,39780.439371
119.0,1368,39926.96006
99.0,1564,40095.420139
141.0,1724,40278.716945
46.0,1033,40386.820165
222.0,1829,40580.947724
81.0,1366,40726.341764
272.0,1862,40925.103437
247.0,1792,41115.077552
315.0,1525,41277.843825
86.0,1391,41426.02121
117.0,1347,41571.995747
75.0,1488,41728.000547
147.0,1871,41927.110913
123.0,1483,42083.735847
150.0,1633,42258.921057
308.0,2272,42498.670299
185.0,1724,42679.59063
168.0,1776,42867.525244
186.0,1866,43065.392881
259.0,1790,43255.364262
79.0,1348,43397.628599
351.0,1845,43590.287665
360.0,1767,43776.657912
291.0,1632,43947.299951
154.0,1871,44145.193823
266.0,1871,44343.809353
263.0,1791,44533.490569
128.0,1548,44698.060063
353.0,1771,44884.243598
72.0,1346,45025.880871
71.0,960,45127.17555
231.0,2142,45355.942043
161.0,1326,45494.950657
411.0,2431,45750.30162
278.0,1637,45924.965235
278.0,1677,46102.516901
322.0,1583,46271.016994
365.0,1724,46454.182242
194.0,1760,46640.472491
173.0,1371,46786.023528
145.0,1522,46947.014428
293.0,1644,47120.305021
288.0,1833,47315.548592
122.0,1426,47467.374248
385.0,2279,47709.635604
104.0,1337,47853.256081
244.0,1515,48016.326485
23.0,741,48094.09069
178.0,1942,48300.3934
110.0,1367,48446.809616
236.0,1482,48604.160505
405.0,1886,48805.915793
345.0,1593,48975.29491
384.0,2097,49198.542541
43.0,1016,49305.157215
412.0,1979,49518.488815
259.0,1912,49724.075613
271.0,1909,49928.260057
241.0,1695,50110.585975
332.0,1735,50296.623151
363.0,2100,50522.131389
358.0,1410,50673.16944
319.0,1861,50871.420114
346.0,1304,51010.89178
326.0,1701,51192.873227
373.0,1965,51398.91611
319.0,1981,51612.827667
347.0,2191,51847.505297
366.0,2064,52068.058637
97.0,1611,52239.57132
124.0,1532,52402.348232
331.0,1931,52608.920234
76.0,1145,52731.996518
39.0,1069,52845.922433
137.0,1671,53028.681299
349.0,1702,53210.337831
234.0,1484,53369.518875
318.0,1874,53570.594026
332.0,1540,53733.778881
364.0,1820,53929.489575
316.0,1493,54089.851577
357.0,2117,54317.076693
377.0,2328,54565.229732
288.0,1959,54777.106893
294.0,1505,54937.955602
301.0,1987,55151.22465
247.0,1625,55326.021019
79.0,1276,55463.925929
350.0,2172,55697.952075
402.0,2187,55930.591373
374.0,2034,56147.765752
315.0,2305,56394.121013
298.0,1940,56601.55194
344.0,2155,56835.318132
196.0,1696,57017.018703
355.0,2126,57246.806883
403.0,2073,57467.934259
394.0,2047,57687.798453
313.0,2101,57913.198638
251.0,1817,58109.639981
149.0,1593,58283.11337
721.0,3961,58710.529668
338.0,2561,58989.35289
77.0,1062,59103.208519
415.0,2158,59333.442251
377.0,2329,59585.765033
379.0,1782,59777.395167
392.0,2190,60016.074576
391.0,2729,60313.023484
294.0,1978,60525.53187
408.0,1961,60735.854357
316.0,1775,60927.273676
392.0,1965,61138.413514
366.0,2091,61362.509356
345.0,1823,61558.659861
302.0,1947,61769.25667
377.0,2047,61988.112524
286.0,2030,62204.323923
252.0,1785,62394.205334
90.0,1372,62538.841932
419.0,2381,62792.610641
419.0,2185,63027.704249
382.0,2491,63294.193043
58.0,1158,63418.804526
391.0,2512,63686.300385
424.0,2995,64007.794999
428.0,3229,64351.820573
365.0,1824,64547.378942
415.0,2291,64793.764415
290.0,1633,64967.256533
434.0,3039,65292.254817
247.0,1823,65485.939001
