#{"t_start": 1518620744.0881646, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,2835.702838
0.0,129,2848.657335
0.0,125,2861.68293
2.0,222,2885.8097
2.0,205,2906.524404
1.0,157,2922.292167
1.0,157,2938.509171
0.0,129,2951.633169
3.0,246,2977.250688
2.0,202,2999.193832
0.0,127,3012.125762
1.0,175,3030.199881
0.0,129,3043.325132
2.0,223,3066.772964
1.0,174,3084.803266
1.0,155,3099.933902
3.0,250,3125.66083
0.0,127,3138.720393
0.0,127,3151.026969
0.0,127,3163.851191
3.0,250,3190.206206
1.0,175,3208.444504
1.0,175,3225.857739
1.0,173,3243.583646
1.0,176,3261.64344
0.0,127,3274.607962
0.0,127,3287.784114
3.0,272,3316.341641
6.0,361,3356.04085
1.0,173,3373.969005
2.0,202,3394.129367
2.0,200,3414.118263
0.0,127,3426.861492
0.0,125,3439.314938
0.0,127,3451.743064
1.0,176,3469.252524
0.0,129,3482.100725
2.0,224,3505.334198
0.0,127,3517.955022
5.0,350,3554.84209
5.0,284,3584.781204
5.0,328,3620.435003
4.0,324,3654.596383
1.0,173,3671.967355
2.0,198,3692.226776
4.0,300,3723.806926
2.0,202,3744.043782
0.0,129,3756.449883
0.0,127,3769.226243
0.0,129,3782.627934
0.0,129,3795.009095
0.0,129,3807.882032
1.0,155,3823.32347
2.0,202,3844.450056
0.0,129,3857.226677
0.0,127,3869.661284
1.0,176,3888.087841
10.0,454,3937.724386
6.0,396,3980.26053
0.0,127,3993.080272
1.0,153,4007.574268
0.0,127,4020.132978
0.0,127,4032.946415
10.0,432,4079.126039
0.0,127,4092.334255
0.0,127,4104.459071
2.0,198,4124.844202
0.0,129,4138.193846
0.0,125,4150.857443
4.0,319,4184.695753
0.0,125,4197.303103
0.0,129,4209.783789
0.0,129,4222.83646
0.0,125,4235.297464
0.0,125,4248.084188
0.0,129,4260.589595
2.0,200,4280.918621
5.0,347,4318.515708
10.0,432,4366.774232
3.0,271,4394.629519
1.0,172,4412.459506
5.0,349,4449.424421
4.0,299,4480.540881
0.0,127,4492.962972
2.0,198,4513.591073
0.0,127,4526.348604
9.0,427,4572.058186
0.0,129,4584.608908
0.0,127,4597.713089
0.0,127,4610.350667
4.0,299,4642.136015
1.0,155,4659.011355
2.0,202,4679.60338
0.0,125,4691.982314
5.0,352,4730.144318
2.0,200,4750.523436
0.0,129,4763.097045
5.0,350,4800.700477
0.0,125,4813.098977
0.0,127,4826.035405
0.0,127,4838.541804
0.0,127,4851.279855
2.0,224,4874.327868
0.0,127,4886.357737
2.0,198,4907.201041
0.0,127,4919.571685
2.0,202,4941.165458
2.0,198,4961.682179
3.0,246,4986.520941
0.0,125,4998.847088
2.0,202,5019.739287
5.0,350,5056.782585
13.0,478,5108.165084
5.0,350,5145.169469
7.0,432,5192.097494
1.0,173,5209.819494
2.0,200,5230.885731
0.0,127,5243.22694
1.0,156,5259.271416
2.0,200,5279.904904
0.0,129,5292.757855
6.0,377,5332.11698
2.0,198,5352.880205
2.0,198,5373.268518
0.0,127,5385.505948
0.0,129,5397.532214
5.0,329,5432.143456
4.0,297,5463.343897
2.0,202,5484.510118
0.0,129,5497.477663
4.0,299,5529.095917
2.0,200,5549.618225
0.0,125,5561.677597
5.0,352,5600.062435
0.0,127,5612.943022
0.0,129,5626.369516
0.0,127,5638.743433
0.0,129,5651.524023
2.0,202,5673.211051
1.0,173,5690.844562
0.0,129,5703.195253
2.0,202,5725.130873
0.0,129,5738.113678
0.0,127,5751.08082
2.0,202,5772.197464
2.0,200,5793.154926
0.0,125,5805.552901
0.0,127,5817.367102
0.0,127,5830.000777
0.0,129,5842.674163
3.0,248,5868.351109
2.0,202,5889.042984
0.0,127,5901.422403
2.0,202,5921.679866
5.0,372,5961.497365
4.0,297,5992.189508
0.0,129,6004.756331
1.0,173,6021.54851
0.0,129,6034.377562
2.0,202,6054.905941
4.0,299,6086.687489
2.0,200,6106.472791
10.0,429,6153.05108
6.0,377,6192.858955
0.0,129,6205.493575
1.0,173,6223.57549
0.0,123,6235.172041
2.0,200,6256.690138
9.0,404,6299.49894
0.0,129,6312.011956
2.0,200,6332.623656
3.0,245,6358.117928
0.0,127,6369.830407
5.0,352,6408.412167
0.0,127,6421.440584
0.0,127,6433.393276
0.0,127,6446.150661
0.0,127,6458.916932
4.0,299,6490.374079
0.0,123,6502.478013
2.0,198,6523.262643
0.0,129,6535.360555
2.0,190,6554.972365
2.0,202,6575.65238
0.0,129,6588.423659
0.0,129,6601.684454
6.0,399,6644.03892
0.0,127,6656.748678
0.0,129,6669.415441
2.0,200,6690.537804
1.0,174,6707.837967
0.0,129,6720.628303
3.0,230,6745.464902
2.0,207,6766.69075
2.0,202,6786.936979
5.0,350,6824.690522
0.0,127,6837.336163
0.0,125,6848.961152
0.0,127,6861.75996
6.0,382,6901.94105
0.0,125,6914.718549
2.0,202,6935.526251
0.0,127,6948.45687
0.0,129,6960.817831
5.0,350,6997.373178
5.0,350,7033.962177
4.0,297,7066.235841
5.0,350,7103.762773
2.0,202,7124.78157
0.0,129,7137.635524
3.0,230,7161.47427
9.0,404,7204.855277
2.0,202,7225.298338
9.0,404,7268.992082
0.0,129,7281.261005
4.0,297,7312.173569
0.0,125,7324.796498
5.0,329,7359.240219
0.0,129,7372.214682
0.0,127,7385.467259
0.0,129,7398.689007
4.0,299,7429.954728
1.0,175,7448.063889
2.0,202,7469.09469
5.0,350,7506.551214
4.0,319,7541.088735
0.0,129,7553.362161
0.0,129,7566.134527
2.0,198,7587.102779
4.0,299,7619.460718
9.0,404,7663.596044
0.0,125,7675.992275
2.0,202,7697.262196
1.0,157,7712.454432
0.0,129,7725.700714
2.0,198,7746.565314
2.0,200,7767.223262
0.0,129,7780.515553
0.0,127,7793.343323
0.0,129,7805.302794
0.0,129,7818.288218
0.0,129,7831.476799
0.0,125,7843.941369
3.0,248,7870.832752
0.0,129,7883.893805
3.0,228,7908.225821
5.0,350,7947.493291
3.0,248,7973.161191
2.0,200,7994.70977
1.0,157,8010.43224
0.0,129,8023.132639
3.0,248,8049.471595
3.0,248,8075.808736
0.0,125,8087.363732
3.0,246,8112.999356
4.0,299,8144.504511
0.0,129,8157.29107
5.0,350,8194.287108
0.0,129,8207.520703
3.0,230,8231.546225
2.0,204,8252.805157
0.0,129,8266.120879
9.0,403,8309.626413
4.0,297,8340.26589
0.0,129,8353.650166
0.0,127,8366.121319
0.0,125,8378.750581
0.0,127,8391.809192
0.0,127,8404.367371
0.0,129,8417.195808
0.0,129,8430.217866
0.0,129,8443.081872
2.0,202,8464.007646
0.0,127,8476.63451
3.0,246,8502.198954
7.0,430,8548.943445
0.0,129,8561.947249
5.0,352,8599.339615
0.0,123,8611.409459
0.0,129,8623.710697
0.0,129,8636.776977
0.0,129,8649.613207
2.0,200,8670.881023
1.0,173,8688.114578
0.0,127,8701.548762
0.0,129,8714.487103
9.0,382,8754.457168
0.0,127,8766.63036
1.0,175,8785.297302
0.0,129,8798.169744
2.0,200,8818.606274
3.0,230,8842.872997
0.0,129,8855.208338
0.0,129,8867.883987
5.0,350,8905.152564
8.0,455,8955.205566
0.0,127,8968.026351
0.0,127,8980.205369
3.0,248,9006.505082
2.0,205,9027.595173
1.0,155,9043.251272
9.0,404,9087.050167
0.0,127,9099.710874
9.0,404,9142.20027
10.0,451,9191.217685
0.0,129,9203.225945
2.0,200,9223.609674
4.0,297,9255.699239
8.0,374,9296.15923
2.0,202,9317.023858
2.0,203,9337.973839
10.0,431,9384.773499
7.0,429,9430.167691
2.0,230,9453.424374
2.0,200,9474.465416
4.0,299,9506.071421
0.0,127,9517.962202
0.0,127,9530.196964
0.0,127,9543.210836
1.0,157,9559.262621
0.0,129,9572.077212
2.0,188,9591.065294
0.0,127,9603.556835
11.0,498,9657.692217
1.0,157,9673.590705
5.0,350,9710.486301
0.0,129,9723.037713
2.0,205,9743.947553
1.0,175,9761.795518
0.0,129,9774.461809
0.0,127,9787.524117
5.0,351,9825.738829
4.0,278,9855.513896
4.0,280,9884.738046
4.0,299,9917.091721
2.0,198,9937.09567
7.0,429,9982.607933
1.0,156,9999.450006
6.0,396,10041.350371
5.0,350,10079.064124
3.0,233,10103.170299
0.0,127,10116.142882
0.0,127,10128.754588
2.0,202,10149.775563
1.0,153,10165.880404
8.0,299,10197.305963
10.0,451,10246.536877
7.0,326,10281.127095
3.0,272,10311.458102
2.0,205,10332.429979
0.0,127,10345.441705
0.0,127,10358.501869
1.0,159,10374.449794
2.0,200,10395.623914
1.0,155,10411.640735
1.0,155,10427.533504
2.0,206,10449.071423
9.0,380,10490.1135
2.0,202,10510.83149
5.0,350,10548.497756
2.0,188,10568.342155
2.0,185,10587.72831
3.0,212,10610.01048
2.0,202,10631.774274
0.0,129,10644.499335
1.0,157,10660.737161
7.0,383,10701.773351
4.0,317,10736.122063
6.0,377,10776.359798
5.0,350,10814.630625
3.0,270,10843.359272
1.0,155,10858.710809
6.0,375,10898.666816
2.0,185,10917.935393
1.0,178,10935.866115
0.0,129,10948.660747
0.0,123,10960.539563
0.0,129,10973.774765
0.0,129,10986.715305
0.0,129,10999.204173
2.0,190,11019.204098
2.0,187,11037.953983
0.0,127,11050.337477
8.0,420,11095.57735
0.0,127,11107.703518
2.0,183,11126.437797
3.0,216,11148.776239
3.0,232,11172.798631
0.0,127,11185.490078
3.0,252,11213.194712
0.0,125,11225.161685
3.0,213,11247.664735
9.0,404,11290.904444
2.0,204,11312.041765
5.0,350,11349.753305
0.0,129,11362.46599
2.0,207,11384.235129
9.0,404,11426.926875
4.0,319,11460.442719
6.0,327,11495.131086
2.0,185,11514.170284
0.0,129,11527.875155
0.0,127,11539.918467
0.0,129,11552.674201
0.0,127,11564.9214
0.0,129,11577.62734
1.0,157,11593.651933
9.0,404,11637.161855
2.0,203,11658.307824
3.0,216,11681.299427
0.0,129,11693.695535
6.0,402,11736.62466
11.0,271,11765.549321
1.0,155,11781.508564
2.0,200,11802.301063
4.0,299,11833.604802
0.0,127,11846.420854
1.0,175,11864.543235
0.0,129,11877.682567
3.0,249,11903.447404
3.0,259,11930.429519
0.0,127,11943.203736
5.0,350,11981.459185
5.0,350,12019.352107
1.0,172,12036.479046
1.0,155,12052.912921
3.0,232,12076.595704
2.0,222,12099.306559
2.0,183,12118.33851
2.0,226,12142.257042
2.0,182,12160.6573
9.0,404,12204.018758
7.0,250,12229.762305
1.0,157,12245.475534
8.0,279,12274.437974
2.0,225,12297.781155
1.0,155,12313.357232
7.0,427,12360.03126
2.0,181,12378.281687
5.0,347,12413.849053
4.0,304,12445.442424
0.0,129,12458.24966
3.0,234,12482.748351
4.0,249,12509.508767
4.0,279,12538.136911
8.0,372,12578.648811
3.0,271,12606.89669
1.0,155,12622.780944
4.0,320,12657.159848
3.0,252,12683.352029
2.0,185,12703.223126
0.0,129,12715.985783
2.0,203,12736.920092
1.0,157,12753.129902
0.0,129,12766.080092
1.0,155,12782.246063
1.0,157,12798.354348
5.0,350,12835.44922
0.0,127,12848.171429
3.0,248,12874.508586
0.0,123,12887.231653
1.0,175,12905.222663
2.0,186,12924.490361
3.0,234,12949.288046
2.0,202,12968.957361
0.0,129,12981.695312
5.0,299,13013.301039
7.0,428,13058.413185
1.0,175,13076.352308
5.0,292,13107.889929
4.0,301,13139.607175
4.0,319,13173.476279
0.0,129,13186.465795
0.0,127,13199.263415
11.0,469,13249.67305
1.0,155,13265.285171
1.0,153,13281.073423
2.0,206,13302.253538
5.0,348,13338.885912
5.0,350,13375.937996
1.0,155,13392.20104
1.0,153,13407.834193
3.0,248,13434.03709
6.0,399,13476.642942
6.0,396,13518.72582
1.0,157,13534.488949
1.0,155,13549.941653
10.0,431,13595.37325
2.0,203,13616.569277
10.0,450,13664.248495
0.0,127,13676.983876
9.0,404,13720.296122
4.0,319,13753.116436
2.0,187,13772.464276
2.0,202,13792.800916
4.0,302,13824.819076
1.0,153,13840.08288
3.0,270,13868.313429
5.0,350,13905.301531
7.0,432,13951.976051
2.0,222,13975.211505
1.0,176,13992.935777
0.0,129,14005.600257
3.0,233,14029.560455
3.0,230,14054.063384
1.0,157,14070.085494
7.0,406,14113.044705
3.0,230,14136.649221
0.0,129,14149.122678
1.0,178,14167.996404
11.0,502,14221.863468
3.0,218,14243.522346
4.0,298,14274.859113
1.0,155,14290.584934
3.0,235,14315.367985
3.0,273,14343.418019
7.0,433,14389.112069
4.0,297,14420.581111
5.0,341,14457.165085
11.0,481,14508.965405
6.0,371,14547.897694
0.0,129,14559.846776
4.0,299,14591.518438
10.0,453,14640.591318
2.0,187,14659.644538
9.0,404,14701.720927
4.0,326,14737.268639
9.0,399,14779.519026
5.0,326,14813.633934
6.0,349,14850.393734
1.0,155,14866.174615
1.0,155,14882.415259
1.0,157,14898.382178
3.0,248,14923.398713
0.0,129,14936.007319
3.0,252,14962.010864
3.0,247,14987.844512
5.0,349,15025.116492
2.0,203,15045.029648
7.0,377,15085.417768
1.0,155,15101.290321
2.0,183,15120.271641
4.0,301,15151.758256
5.0,332,15186.742196
5.0,309,15219.629785
5.0,291,15249.512967
4.0,274,15278.117105
2.0,201,15298.02349
2.0,203,15319.372327
4.0,279,15348.647542
1.0,157,15363.941552
4.0,301,15394.511612
6.0,398,15436.843733
7.0,418,15482.083429
4.0,267,15510.150828
12.0,493,15563.678376
3.0,272,15593.117507
5.0,311,15625.377814
11.0,271,15654.173104
11.0,501,15708.070721
8.0,501,15760.58039
4.0,262,15787.669478
3.0,233,15811.815463
7.0,399,15852.984524
15.0,487,15904.534245
10.0,463,15953.362563
7.0,248,15978.580992
3.0,216,16000.058205
0.0,129,16012.262085
1.0,157,16027.914729
10.0,522,16084.628762
14.0,374,16123.008045
7.0,250,16149.042875
5.0,306,16181.039133
3.0,249,16207.180493
1.0,157,16222.521783
7.0,353,16258.6204
4.0,247,16284.272684
8.0,457,16333.095047
3.0,232,16355.526605
2.0,182,16373.953571
11.0,574,16436.338528
3.0,234,16461.919101
6.0,340,16497.967752
7.0,418,16543.385937
4.0,245,16567.910762
5.0,349,16604.477207
3.0,231,16628.243906
8.0,446,16674.576494
11.0,472,16724.642683
13.0,478,16773.907434
6.0,322,16806.599368
6.0,341,16842.427291
6.0,399,16884.100256
7.0,445,16932.188547
7.0,369,16971.258052
1.0,157,16986.673133
10.0,359,17023.942008
4.0,281,17053.221318
4.0,245,17078.574835
6.0,420,17123.194953
2.0,207,17144.59758
13.0,479,17194.339571
7.0,446,17241.718764
3.0,232,17265.920413
10.0,451,17313.375485
16.0,555,17371.205737
2.0,201,17391.706365
6.0,379,17431.078336
15.0,518,17486.316873
8.0,405,17528.9675
6.0,359,17566.971176
6.0,405,17609.18291
5.0,291,17639.785042
9.0,459,17689.197051
10.0,527,17744.975595
14.0,385,17785.454765
8.0,479,17835.847321
16.0,598,17899.994212
4.0,280,17928.750188
7.0,397,17969.435926
4.0,267,17996.975154
11.0,472,18045.504554
4.0,284,18074.61846
8.0,407,18115.91622
10.0,471,18165.577711
13.0,580,18226.974614
11.0,443,18273.368662
6.0,323,18306.614621
2.0,203,18326.717668
7.0,410,18369.901443
19.0,464,18419.29435
4.0,257,18445.150177
7.0,446,18492.185518
17.0,699,18565.928305
15.0,537,18622.569221
6.0,323,18655.99009
7.0,350,18691.968667
9.0,346,18727.279027
13.0,555,18786.098572
6.0,321,18820.568355
10.0,431,18865.676533
3.0,210,18886.697363
14.0,527,18942.888478
11.0,556,19002.644608
8.0,467,19052.042356
10.0,516,19108.674735
8.0,297,19138.525541
4.0,260,19166.359324
13.0,451,19213.816123
3.0,214,19235.387461
11.0,524,19290.826377
6.0,341,19326.760709
5.0,289,19357.103845
19.0,665,19428.038607
10.0,429,19473.165404
23.0,752,19554.119026
5.0,326,19588.691148
5.0,352,19625.427198
9.0,495,19678.878037
16.0,662,19748.359625
6.0,404,19790.418423
6.0,340,19825.419869
22.0,660,19895.785301
28.0,698,19969.953562
7.0,390,20010.002889
14.0,670,20082.958368
16.0,651,20152.529922
12.0,531,20208.192564
7.0,392,20249.855623
6.0,340,20285.552079
15.0,527,20340.889693
23.0,483,20391.164744
6.0,356,20427.41708
14.0,648,20495.34664
10.0,492,20546.813541
15.0,581,20609.160824
12.0,482,20659.184241
17.0,537,20715.809804
13.0,489,20766.484817
14.0,714,20843.463928
15.0,589,20905.200956
11.0,418,20949.604777
4.0,283,20978.948145
9.0,474,21028.129066
17.0,528,21083.353864
14.0,489,21133.951509
7.0,468,21183.774883
11.0,560,21243.120169
9.0,452,21291.794431
10.0,522,21347.46812
10.0,341,21382.468856
7.0,376,21422.182923
13.0,605,21486.679348
16.0,758,21568.237204
5.0,326,21601.987888
13.0,610,21666.821066
21.0,568,21726.902962
6.0,382,21767.01455
23.0,539,21824.12088
11.0,530,21879.347754
7.0,352,21916.372976
22.0,711,21990.402305
25.0,704,22064.613237
17.0,628,22131.250812
8.0,460,22179.502638
15.0,657,22248.878502
11.0,483,22299.187034
10.0,505,22352.123455
4.0,250,22377.842544
9.0,493,22430.473969
7.0,389,22471.911152
13.0,593,22533.96803
33.0,700,22608.1603
22.0,582,22670.860131
24.0,552,22729.189491
26.0,743,22805.982332
16.0,679,22877.967052
22.0,511,22931.383075
29.0,998,23038.588837
25.0,825,23129.830482
22.0,835,23216.084429
21.0,599,23279.387234
17.0,721,23356.133092
14.0,464,23406.042839
16.0,667,23476.067395
28.0,767,23556.081875
14.0,566,23616.840204
19.0,823,23704.835658
28.0,886,23798.105695
13.0,537,23854.897949
19.0,531,23910.405367
22.0,830,23998.860257
19.0,790,24082.848349
33.0,992,24188.269965
40.0,749,24267.981647
19.0,686,24339.759446
26.0,784,24422.80073
24.0,840,24513.100623
22.0,716,24588.326268
32.0,928,24687.327605
26.0,1043,24798.36566
19.0,814,24884.83973
31.0,1067,24997.664652
39.0,1115,25116.907297
43.0,1105,25235.754585
22.0,815,25324.347394
21.0,739,25402.298371
40.0,1029,25511.845274
21.0,751,25591.449217
25.0,1026,25699.937756
31.0,902,25795.900552
38.0,812,25881.67112
38.0,952,25982.626162
26.0,626,26048.739571
29.0,847,26138.475165
53.0,1215,26269.06079
51.0,1132,26389.890821
33.0,776,26472.677047
39.0,673,26543.812652
24.0,850,26634.925848
44.0,745,26714.101593
74.0,1471,26872.223817
29.0,973,26975.3433
43.0,934,27075.876269
19.0,749,27154.669899
53.0,1183,27281.404527
46.0,1327,27424.363008
53.0,1370,27573.348438
56.0,1224,27702.872432
83.0,1464,27858.741867
42.0,1194,27988.504841
19.0,659,28057.587826
56.0,1137,28178.009527
60.0,1273,28312.16913
40.0,1112,28430.946235
86.0,1608,28602.933803
14.0,581,28663.969745
37.0,800,28748.775168
52.0,1178,28874.753437
73.0,1321,29014.757348
56.0,1407,29166.726076
21.0,762,29246.461025
37.0,763,29327.264756
68.0,1097,29445.077798
43.0,1231,29574.956625
55.0,1238,29706.162431
37.0,1043,29816.276656
13.0,618,29882.008667
80.0,1227,30013.325275
22.0,660,30083.103724
27.0,531,30137.859056
91.0,1598,30307.61964
95.0,1643,30480.306051
69.0,1126,30600.11566
29.0,1025,30708.490889
46.0,1122,30826.108315
37.0,907,30920.822031
47.0,1211,31050.099952
76.0,1257,31182.212552
100.0,1540,31346.533787
84.0,1515,31511.428633
23.0,814,31597.896387
32.0,721,31672.656921
95.0,1720,31856.315558
76.0,1260,31990.22918
129.0,1768,32178.202278
64.0,1298,32315.392085
74.0,1520,32477.278858
87.0,1620,32648.958626
81.0,1686,32827.682563
42.0,993,32932.475098
71.0,1407,33081.296698
28.0,948,33181.854499
125.0,1800,33372.806082
92.0,1533,33535.011547
85.0,1421,33685.703929
85.0,1446,33838.254158
71.0,1339,33980.43991
42.0,804,34063.621525
104.0,1273,34198.137099
44.0,817,34282.829233
92.0,1028,34391.418113
99.0,1548,34556.100304
281.0,1517,34716.785194
46.0,1025,34825.646399
199.0,1658,35000.707351
105.0,1485,35160.167742
41.0,875,35252.904119
51.0,859,35345.224662
43.0,1032,35454.555376
146.0,1623,35627.868433
120.0,1610,35798.794557
100.0,1371,35945.249632
77.0,1249,36078.194346
178.0,1546,36241.488031
80.0,1493,36398.706563
83.0,1298,36534.113692
75.0,1340,36676.896207
171.0,1662,36853.373415
45.0,934,36951.16965
18.0,732,37028.27125
206.0,1660,37204.95599
88.0,1659,37379.289468
25.0,890,37473.104663
57.0,954,37573.413789
131.0,1581,37740.04436
110.0,1484,37897.426732
255.0,1446,38052.039036
168.0,1840,38248.695424
71.0,1001,38355.940891
98.0,1524,38517.97702
72.0,1287,38655.659298
146.0,1584,38824.27181
96.0,1668,39003.09428
46.0,1125,39120.496808
162.0,1799,39312.403581
95.0,1405,39460.274279
143.0,1845,39655.398418
271.0,1824,39849.868832
99.0,1293,39989.668131
93.0,1512,40150.594553
364.0,1562,40316.530327
219.0,1607,40486.346121
272.0,1244,40617.90825
212.0,1336,40760.012195
205.0,1871,40959.738912
76.0,1350,41102.183628
171.0,1806,41295.129063
127.0,1699,41477.133322
243.0,1656,41653.784338
189.0,1639,41826.620153
46.0,1039,41937.118134
311.0,1768,42125.665545
93.0,1284,42262.052846
113.0,1606,42432.358461
301.0,1746,42614.644857
93.0,1410,42763.625484
70.0,1194,42889.68432
69.0,1191,43014.226915
273.0,1659,43191.524271
228.0,1460,43346.222251
251.0,1628,43515.340938
235.0,1858,43711.667354
173.0,1714,43891.628633
256.0,1256,44022.763524
93.0,1504,44180.868362
176.0,1202,44308.895358
128.0,1876,44507.240555
208.0,1486,44665.684292
108.0,1405,44813.491722
331.0,1958,45019.529163
284.0,1532,45182.833478
276.0,864,45274.323197
250.0,1913,45475.143025
270.0,1896,45675.995833
121.0,1543,45838.325184
262.0,1634,46011.365385
131.0,1682,46190.471918
292.0,2089,46412.545444
311.0,2091,46634.533595
88.0,1449,46788.657623
283.0,1734,46971.557334
362.0,2120,47196.600136
315.0,1635,47370.432479
299.0,1925,47576.578418
155.0,1416,47725.899562
177.0,1726,47911.145504
301.0,1737,48097.448208
378.0,1811,48290.080222
309.0,1529,48453.577466
297.0,1365,48598.307361
414.0,2516,48867.330018
155.0,1342,49009.780802
214.0,1848,49206.434438
412.0,2365,49461.017448
303.0,1737,49646.949726
382.0,2074,49868.972899
256.0,2059,50090.064807
296.0,1901,50294.312344
316.0,1924,50501.053716
391.0,2036,50719.082977
81.0,1437,50871.827383
236.0,1857,51070.076053
382.0,2245,51308.593294
209.0,1743,51493.422488
132.0,1463,51651.94661
66.0,1304,51791.360138
242.0,1930,51996.474884
161.0,1451,52151.135096
84.0,954,52252.186585
331.0,1643,52427.501356
392.0,2207,52663.924917
19.0,663,52734.980465
297.0,1861,52935.572539
286.0,1416,53089.254764
87.0,1439,53242.378005
288.0,1887,53445.47159
308.0,1921,53651.392678
305.0,1946,53859.733359
374.0,2098,54085.425688
373.0,2105,54310.850072
413.0,1931,54515.904268
384.0,1782,54709.643543
252.0,1904,54913.180846
402.0,2259,55155.756159
200.0,1635,55331.560317
48.0,764,55412.856642
310.0,1651,55591.554478
233.0,1556,55756.671449
184.0,1942,55964.642459
340.0,1982,56176.035742
285.0,1868,56375.557045
367.0,2154,56606.318386
273.0,1557,56774.568486
391.0,2115,57002.279579
403.0,2248,57244.947783
299.0,1308,57383.758834
294.0,1973,57595.29212
317.0,1960,57804.356904
372.0,1959,58017.054428
315.0,1935,58227.27179
388.0,1582,58397.869347
329.0,2105,58624.715828
521.0,3467,59000.47321
341.0,2009,59215.713998
392.0,1731,59400.779807
375.0,1997,59617.469069
428.0,2723,59912.928554
385.0,2514,60186.268396
377.0,2154,60418.64
379.0,1440,60573.955044
162.0,1525,60736.656678
249.0,1344,60882.549215
247.0,2124,61109.334696
385.0,2168,61342.946435
327.0,1896,61546.086187
392.0,2356,61802.118908
352.0,1836,61997.199432
393.0,1888,62198.105297
397.0,2787,62495.034478
411.0,2480,62758.598756
342.0,1621,62932.927457
357.0,2060,63152.873014
420.0,2447,63416.4937
239.0,2036,63632.581316
388.0,2095,63857.126199
369.0,1791,64048.911187
416.0,2154,64278.257787
355.0,2192,64511.878278
408.0,2504,64780.914739
403.0,2179,65012.676146
414.0,2880,65321.895511
402.0,2388,65575.991901
424.0,2670,65863.896769
758.0,4187,66312.796351
364.0,2060,66532.697437
384.0,1982,66744.946423
359.0,1923,66949.603451
415.0,2505,67215.349806
397.0,2356,67468.023673
30.0,915,67565.490632
404.0,2691,67850.610343
