#{"t_start": 1518620743.2767336, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,17.785649
0.0,127,31.037911
0.0,129,43.0741
0.0,129,56.12511
4.0,266,84.364845
11.0,482,139.920302
0.0,125,152.202208
1.0,152,167.056208
1.0,173,185.40642
1.0,177,203.705061
0.0,127,216.623039
2.0,181,235.567977
1.0,154,251.041623
1.0,173,269.139228
1.0,171,286.620784
0.0,127,299.084506
0.0,125,311.543844
2.0,220,334.92674
1.0,153,350.422083
0.0,129,363.156038
0.0,127,375.596417
0.0,125,387.461947
4.0,299,418.544407
1.0,171,436.39425
0.0,125,449.173318
1.0,157,465.017111
0.0,129,477.76573
2.0,220,501.122411
2.0,198,522.339235
0.0,129,535.997325
3.0,250,562.234729
0.0,129,575.01636
1.0,178,593.290895
1.0,172,611.139686
1.0,173,629.253793
0.0,127,641.46184
1.0,173,659.064801
2.0,185,677.802073
0.0,127,690.502419
1.0,177,708.56391
7.0,425,753.415335
1.0,155,768.928424
0.0,127,781.581589
2.0,202,802.426524
0.0,127,815.28904
2.0,198,835.532479
1.0,155,851.123245
0.0,129,863.735115
4.0,291,894.467747
5.0,350,931.845042
0.0,125,944.398123
2.0,202,965.644681
3.0,233,989.914888
0.0,129,1002.595762
1.0,171,1020.166132
2.0,202,1041.124688
1.0,152,1056.231255
4.0,304,1088.82546
0.0,129,1101.966274
1.0,153,1118.006463
0.0,125,1130.100047
2.0,225,1154.685451
2.0,184,1173.328236
1.0,173,1190.934839
0.0,129,1204.609337
0.0,125,1217.466919
0.0,125,1229.631984
0.0,125,1241.724929
6.0,401,1285.187356
3.0,270,1313.652013
2.0,224,1336.704388
1.0,173,1354.003433
0.0,123,1366.313357
0.0,129,1379.424975
3.0,248,1405.607126
1.0,174,1423.498845
4.0,296,1454.577964
5.0,367,1493.64125
0.0,129,1505.841693
1.0,157,1521.725499
0.0,125,1533.867146
3.0,232,1557.412135
0.0,129,1570.090824
0.0,125,1583.02865
1.0,173,1600.792515
1.0,155,1617.025649
0.0,125,1629.260343
1.0,175,1647.122249
0.0,129,1659.718356
1.0,157,1675.723979
0.0,129,1689.303063
0.0,129,1702.013336
2.0,203,1723.283929
0.0,127,1736.010469
1.0,174,1753.694704
0.0,129,1766.268835
2.0,202,1787.279889
2.0,186,1806.263374
0.0,129,1818.526209
1.0,157,1834.307567
6.0,382,1874.486533
4.0,301,1906.72569
3.0,250,1932.839062
1.0,175,1950.188141
3.0,268,1978.384859
4.0,300,2010.003852
1.0,153,2026.133464
1.0,155,2042.208546
0.0,127,2054.721045
0.0,127,2067.054041
0.0,127,2079.875434
9.0,484,2132.392931
0.0,127,2145.070105
7.0,304,2176.895575
1.0,175,2195.433334
0.0,127,2208.201105
0.0,127,2220.708004
2.0,207,2241.937065
2.0,200,2262.601346
2.0,198,2283.636587
2.0,224,2307.14506
6.0,397,2350.152707
0.0,129,2362.937516
4.0,299,2394.223833
0.0,129,2406.731171
2.0,200,2427.549235
0.0,127,2440.326385
2.0,202,2461.249806
0.0,127,2473.940726
4.0,299,2506.448621
4.0,301,2537.83795
4.0,298,2569.696086
0.0,127,2582.824102
1.0,155,2598.793723
1.0,173,2616.707908
3.0,270,2645.245596
2.0,202,2666.677301
3.0,248,2693.542193
2.0,226,2717.735717
2.0,202,2738.488186
2.0,198,2758.236315
2.0,220,2780.539858
1.0,173,2797.951766
4.0,321,2832.293469
0.0,129,2845.293569
1.0,153,2860.929852
2.0,202,2882.428021
0.0,127,2894.994222
2.0,200,2915.904204
2.0,202,2936.495853
0.0,129,2949.680467
4.0,319,2983.60006
7.0,323,3019.080216
3.0,268,3047.678767
4.0,299,3080.090004
2.0,205,3100.934054
0.0,129,3113.235262
4.0,299,3144.89512
1.0,157,3161.021752
2.0,184,3180.289103
2.0,198,3201.025089
4.0,322,3235.297154
1.0,159,3251.40799
3.0,270,3280.298711
0.0,127,3293.387118
4.0,319,3327.313015
1.0,153,3343.368427
0.0,127,3356.180081
2.0,202,3377.153549
2.0,221,3399.161756
0.0,125,3411.658674
0.0,123,3423.596169
1.0,157,3439.272826
0.0,125,3451.36466
0.0,127,3463.960171
1.0,157,3479.924209
0.0,127,3492.214353
0.0,127,3504.90042
2.0,200,3525.198848
3.0,234,3549.885811
2.0,204,3570.470125
1.0,154,3586.451639
1.0,176,3604.857619
3.0,232,3628.931187
1.0,155,3644.474977
7.0,326,3678.437257
1.0,152,3693.786745
1.0,173,3711.350163
2.0,200,3731.941139
2.0,202,3752.115154
0.0,127,3764.570577
3.0,250,3790.998563
1.0,178,3809.452048
0.0,129,3821.828803
0.0,125,3834.5527
10.0,451,3882.711524
0.0,129,3896.202891
2.0,223,3919.6025
2.0,198,3940.328933
0.0,125,3952.801533
0.0,129,3965.635197
0.0,129,3978.572052
1.0,151,3993.943533
2.0,222,4016.516289
0.0,129,4029.416165
1.0,173,4047.031473
4.0,299,4078.395311
0.0,127,4091.315471
1.0,170,4108.917703
2.0,227,4132.841599
5.0,328,4167.863915
9.0,404,4211.650914
0.0,129,4224.437165
4.0,297,4255.759604
0.0,127,4268.64433
1.0,155,4283.886187
5.0,350,4321.602948
0.0,129,4334.935179
0.0,125,4347.490605
3.0,250,4374.33033
5.0,350,4411.449186
0.0,129,4424.575824
5.0,350,4461.545225
0.0,127,4473.967646
5.0,344,4510.613571
0.0,123,4522.582438
2.0,202,4543.470237
0.0,125,4555.712452
0.0,127,4568.66923
2.0,200,4588.92759
5.0,350,4626.543928
2.0,200,4647.826214
2.0,200,4669.050171
2.0,202,4689.91354
0.0,125,4702.791791
0.0,125,4715.508653
9.0,404,4758.41181
0.0,127,4771.032548
10.0,452,4820.478054
0.0,129,4832.913092
10.0,435,4879.165114
3.0,249,4905.338298
0.0,129,4917.976493
2.0,190,4938.066785
2.0,200,4958.596797
0.0,127,4971.013701
0.0,129,4983.818826
3.0,251,5009.541592
6.0,401,5052.541114
2.0,203,5073.433655
5.0,350,5110.123419
2.0,202,5130.644088
2.0,202,5151.920857
0.0,127,5164.866789
3.0,248,5190.721084
0.0,127,5203.478298
2.0,202,5224.527564
0.0,129,5237.578982
0.0,125,5250.109849
0.0,127,5262.520416
0.0,129,5274.901335
0.0,129,5288.092537
2.0,202,5308.429321
0.0,129,5320.696243
0.0,127,5333.538811
0.0,127,5346.072968
2.0,200,5366.625061
0.0,127,5379.457369
0.0,127,5392.158942
7.0,445,5438.791701
0.0,127,5451.244578
2.0,202,5472.159434
0.0,127,5484.748864
5.0,326,5519.692933
0.0,127,5532.100078
5.0,352,5569.573311
4.0,301,5601.9735
3.0,248,5628.818838
1.0,172,5646.48293
