#{"t_start": 1518620743.75463, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,187,23.831838
1.0,157,39.785978
1.0,178,58.112311
2.0,203,79.375699
1.0,157,96.736999
0.0,125,109.86371
3.0,211,132.878654
0.0,127,145.238627
4.0,262,172.820034
0.0,125,185.476098
1.0,175,203.66277
1.0,177,221.96681
3.0,234,247.259467
2.0,226,270.992383
1.0,151,286.147262
2.0,205,307.918262
1.0,155,323.694804
2.0,202,344.417075
0.0,129,356.517683
2.0,202,377.743373
1.0,175,395.1252
0.0,125,407.423
0.0,127,420.121442
0.0,125,432.801234
0.0,129,445.750497
0.0,129,458.710188
0.0,129,471.068304
1.0,153,486.1636
1.0,175,505.066047
0.0,129,518.28621
0.0,127,532.189223
0.0,129,545.025958
0.0,129,557.941298
0.0,127,570.059772
4.0,282,600.28063
2.0,188,619.252546
1.0,172,637.253039
1.0,175,655.275896
0.0,127,667.291229
0.0,127,680.106977
3.0,239,705.293485
0.0,129,717.558686
0.0,129,730.028219
0.0,129,742.655672
10.0,451,791.184954
2.0,181,809.784546
4.0,297,840.69153
0.0,127,853.397403
4.0,297,884.603106
1.0,157,900.285397
0.0,129,913.270202
0.0,123,925.728334
0.0,127,938.244755
1.0,157,954.682571
3.0,228,978.585222
0.0,129,991.331501
2.0,202,1011.822113
1.0,155,1027.883243
0.0,127,1040.291898
0.0,129,1052.566651
2.0,202,1073.699465
3.0,250,1100.611307
1.0,155,1117.173421
1.0,173,1134.048968
2.0,224,1158.57187
4.0,282,1188.473423
3.0,248,1215.10207
3.0,255,1242.483364
10.0,454,1291.24138
0.0,123,1303.253233
0.0,129,1316.181662
0.0,127,1328.926281
2.0,202,1349.957804
2.0,203,1370.426977
0.0,127,1383.549248
3.0,248,1409.758683
3.0,233,1433.811125
1.0,173,1451.464273
1.0,173,1468.796926
1.0,153,1483.941396
0.0,127,1496.695189
2.0,204,1517.680207
3.0,231,1541.022708
0.0,129,1553.68598
0.0,127,1565.868959
1.0,173,1583.728853
2.0,199,1605.106594
2.0,218,1627.631324
0.0,129,1640.175283
0.0,125,1652.403972
3.0,251,1679.26026
2.0,221,1702.692627
1.0,171,1720.658919
2.0,183,1739.21137
0.0,129,1752.227419
4.0,319,1786.201312
2.0,183,1804.734925
0.0,127,1817.195191
4.0,299,1848.231159
1.0,173,1865.347034
6.0,398,1907.634559
1.0,155,1923.641521
0.0,127,1935.9334
3.0,250,1961.825344
1.0,175,1980.195738
3.0,233,2004.013
0.0,129,2017.073736
3.0,217,2040.4549
1.0,175,2058.584573
0.0,129,2071.385462
2.0,205,2092.341115
5.0,348,2129.639498
0.0,127,2142.500798
6.0,396,2185.152534
2.0,202,2206.923795
0.0,129,2219.079481
1.0,174,2236.863812
1.0,173,2254.178891
0.0,129,2267.224164
3.0,228,2291.326862
3.0,248,2317.783926
0.0,127,2330.715911
0.0,125,2343.357713
0.0,129,2356.22978
0.0,125,2368.095152
0.0,129,2380.519152
0.0,127,2393.333051
3.0,248,2419.04888
0.0,127,2431.273375
0.0,129,2444.154056
2.0,201,2465.573413
0.0,129,2478.917052
0.0,127,2491.663382
0.0,127,2504.02104
0.0,129,2516.667151
0.0,125,2528.896801
0.0,129,2541.249351
0.0,129,2554.293709
11.0,462,2605.670326
1.0,172,2623.269001
3.0,273,2652.139078
8.0,373,2693.516574
0.0,129,2706.768297
0.0,125,2718.949191
5.0,348,2755.649126
1.0,175,2772.621737
0.0,129,2785.364375
0.0,129,2797.992919
6.0,399,2840.463308
0.0,127,2853.554103
2.0,198,2874.979039
3.0,271,2903.38548
4.0,277,2932.281016
2.0,205,2954.568258
1.0,157,2970.437725
3.0,270,2999.637878
0.0,127,3012.537147
1.0,178,3030.888903
1.0,174,3049.108352
3.0,250,3075.507178
1.0,155,3091.139929
3.0,232,3115.095917
0.0,127,3127.322874
0.0,127,3140.251671
0.0,127,3152.492262
2.0,224,3175.893249
3.0,274,3205.608968
4.0,322,3240.021922
3.0,232,3264.084571
