#{"t_start": 1518620743.9063637, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,3668.718099
1.0,173,3685.966561
5.0,346,3722.722262
5.0,350,3759.421362
3.0,254,3786.730622
3.0,248,3812.480763
4.0,300,3844.203518
2.0,186,3862.880651
2.0,198,3883.480415
13.0,460,3933.743942
0.0,129,3946.875846
0.0,127,3959.401474
4.0,276,3988.541098
0.0,123,4001.022149
10.0,431,4046.852452
0.0,125,4059.156639
4.0,265,4086.838042
0.0,127,4099.346307
4.0,297,4131.252111
10.0,451,4180.135303
0.0,127,4192.905668
0.0,129,4206.090408
5.0,350,4243.588817
6.0,399,4285.926669
2.0,202,4307.024284
5.0,350,4345.820625
5.0,352,4383.639665
3.0,228,4407.534967
5.0,371,4447.047195
2.0,202,4467.685241
4.0,305,4499.608298
1.0,173,4517.792695
0.0,129,4530.862027
0.0,127,4542.787698
6.0,399,4585.234845
10.0,455,4634.683573
2.0,220,4659.08382
4.0,297,4690.166554
2.0,200,4711.302584
2.0,202,4732.365178
2.0,200,4752.814671
4.0,297,4783.977655
0.0,127,4796.724861
0.0,127,4809.718742
0.0,129,4822.951677
0.0,129,4835.725476
0.0,129,4848.060769
0.0,129,4861.015407
2.0,204,4881.624648
0.0,129,4894.408311
0.0,127,4907.071687
0.0,127,4919.693686
9.0,405,4963.102988
2.0,203,4984.001884
2.0,224,5007.039578
0.0,129,5019.922658
9.0,404,5062.893434
0.0,127,5075.35458
5.0,350,5112.191612
2.0,200,5132.698776
5.0,330,5168.605991
0.0,129,5181.397345
0.0,129,5194.377805
0.0,127,5207.058297
2.0,200,5227.856294
2.0,202,5248.335768
4.0,281,5278.091456
0.0,129,5290.880652
10.0,453,5339.321695
5.0,330,5374.289061
0.0,127,5386.509547
0.0,125,5398.345301
0.0,129,5410.707822
4.0,298,5442.21529
0.0,125,5455.073186
0.0,127,5467.251296
0.0,129,5480.075185
6.0,379,5520.660924
0.0,129,5533.335021
1.0,173,5551.149667
0.0,129,5563.562679
9.0,404,5607.702096
5.0,350,5645.905069
15.0,553,5706.391605
2.0,202,5728.038494
0.0,129,5740.946446
0.0,129,5754.075754
2.0,198,5774.798675
0.0,129,5787.746213
0.0,127,5800.470651
0.0,129,5812.869262
0.0,127,5825.146804
6.0,380,5865.107475
0.0,127,5877.354685
4.0,297,5908.823121
4.0,297,5940.026951
0.0,129,5952.783856
1.0,155,5968.329029
2.0,200,5988.211503
0.0,127,6000.31123
0.0,129,6012.829283
0.0,125,6024.897154
9.0,427,6070.353899
2.0,202,6090.806488
0.0,129,6103.335163
6.0,403,6147.242102
0.0,129,6160.00507
0.0,127,6171.548079
2.0,202,6192.649479
2.0,202,6213.561125
0.0,129,6226.389669
0.0,127,6238.849294
2.0,202,6260.068484
3.0,253,6286.382615
5.0,350,6323.27791
0.0,127,6335.564935
0.0,129,6348.428324
2.0,202,6368.937833
1.0,155,6384.992006
2.0,198,6405.710319
0.0,127,6418.888561
2.0,202,6439.294032
5.0,347,6476.479537
0.0,127,6488.862381
2.0,200,6509.309663
2.0,202,6530.221969
0.0,127,6542.635873
0.0,127,6555.161646
0.0,125,6567.576692
0.0,127,6579.640493
0.0,125,6591.80365
0.0,129,6604.939569
0.0,127,6617.886369
5.0,350,6654.700958
0.0,129,6667.379252
2.0,202,6688.68719
2.0,202,6709.448879
9.0,404,6753.578036
3.0,249,6778.899329
1.0,155,6794.735221
9.0,382,6835.498895
1.0,173,6853.263176
2.0,200,6873.691972
9.0,404,6916.851671
0.0,127,6929.066441
0.0,125,6941.751989
0.0,127,6954.40313
5.0,350,6990.96995
0.0,125,7003.424538
0.0,129,7015.611543
0.0,129,7028.234426
2.0,202,7049.203918
2.0,200,7070.167339
0.0,129,7083.217527
2.0,202,7104.054128
2.0,202,7125.065472
5.0,352,7162.673132
2.0,198,7182.817649
0.0,127,7195.721242
0.0,127,7208.834574
0.0,125,7220.459739
4.0,297,7251.429475
0.0,129,7264.39601
2.0,202,7285.37272
3.0,248,7310.713428
0.0,129,7323.782863
0.0,129,7336.225111
5.0,350,7373.520685
0.0,127,7387.092896
5.0,350,7424.32666
0.0,129,7436.94143
0.0,129,7450.222276
6.0,401,7493.043811
0.0,127,7505.900784
2.0,198,7526.555117
1.0,155,7542.301676
2.0,202,7562.760486
0.0,127,7575.639914
2.0,202,7597.315771
0.0,129,7610.491047
0.0,129,7622.947355
2.0,202,7643.897805
5.0,350,7682.22322
2.0,200,7703.196608
0.0,127,7715.13499
0.0,129,7728.301654
0.0,129,7741.23065
10.0,433,7788.583988
2.0,202,7809.179307
4.0,297,7841.148444
3.0,248,7867.890209
0.0,129,7881.15996
2.0,184,7900.248587
3.0,228,7925.684372
0.0,125,7938.429692
3.0,269,7966.788901
0.0,123,7978.943817
4.0,319,8013.26058
2.0,202,8033.979233
0.0,127,8046.5037
1.0,175,8064.368862
3.0,248,8090.241606
2.0,206,8111.192848
3.0,248,8137.275037
9.0,404,8180.576041
3.0,248,8206.493019
0.0,129,8219.138749
2.0,202,8240.4931
0.0,129,8253.538687
5.0,350,8291.953115
2.0,200,8311.632911
0.0,129,8324.098979
5.0,350,8362.36002
6.0,382,8404.030687
0.0,127,8416.657395
0.0,127,8429.586254
0.0,129,8442.049538
4.0,295,8473.631666
9.0,404,8516.089391
0.0,127,8528.936352
0.0,127,8541.736387
9.0,404,8584.936849
0.0,129,8597.988539
6.0,397,8641.076108
5.0,350,8678.360281
2.0,188,8698.321193
0.0,129,8711.474938
0.0,127,8724.144242
5.0,372,8762.53445
0.0,129,8775.976894
9.0,404,8818.954961
3.0,248,8845.232189
4.0,301,8876.340511
0.0,129,8889.050302
0.0,129,8901.994977
5.0,372,8942.914547
0.0,127,8955.774285
5.0,350,8993.485198
0.0,129,9006.198411
6.0,377,9045.893829
0.0,129,9058.718127
0.0,125,9071.69633
0.0,127,9084.345225
0.0,129,9097.248184
1.0,155,9112.137618
0.0,125,9124.778928
9.0,404,9167.699098
8.0,352,9204.954979
1.0,157,9220.660689
0.0,127,9233.382231
0.0,125,9246.316729
0.0,125,9258.382655
0.0,129,9270.994301
5.0,350,9308.874723
5.0,347,9345.971507
0.0,127,9358.83738
10.0,433,9405.049922
4.0,277,9433.622921
1.0,155,9448.883738
2.0,186,9467.902737
1.0,155,9483.887561
7.0,321,9517.436595
13.0,457,9566.848887
5.0,350,9604.036539
3.0,250,9629.925903
5.0,350,9667.277713
4.0,302,9698.911732
3.0,248,9724.695389
0.0,125,9737.444277
0.0,127,9749.782295
0.0,127,9762.403909
1.0,155,9778.19468
0.0,125,9790.448537
3.0,250,9816.925056
1.0,176,9836.029045
2.0,200,9857.277234
0.0,127,9869.221393
5.0,350,9906.283205
0.0,127,9919.38612
9.0,404,9962.048847
0.0,129,9974.333945
0.0,127,9987.250528
2.0,198,10008.243198
0.0,127,10020.786585
2.0,200,10041.32607
1.0,155,10056.369886
1.0,155,10072.538607
4.0,297,10104.726347
1.0,173,10122.191486
4.0,281,10152.515775
2.0,187,10172.034217
1.0,157,10187.635763
3.0,268,10215.92937
1.0,173,10233.82811
1.0,171,10251.809046
0.0,127,10264.811094
5.0,352,10302.563943
0.0,127,10315.399665
3.0,235,10340.550826
0.0,129,10353.911551
10.0,451,10403.004404
0.0,125,10415.69772
1.0,155,10431.635396
1.0,175,10449.598619
0.0,129,10462.305555
10.0,431,10508.75844
0.0,127,10521.518552
6.0,353,10560.399291
0.0,127,10572.653261
12.0,549,10633.485408
0.0,127,10646.178656
2.0,224,10670.019871
11.0,479,10721.42199
9.0,404,10765.539122
2.0,204,10786.522852
9.0,404,10830.818031
3.0,214,10852.787012
2.0,202,10873.606165
1.0,174,10891.436061
7.0,427,10937.42396
0.0,125,10949.344817
3.0,228,10973.400471
2.0,202,10994.394384
0.0,125,11006.818733
5.0,350,11043.916861
1.0,174,11061.956482
9.0,404,11104.685724
0.0,125,11117.104992
1.0,157,11132.999925
4.0,297,11164.369211
6.0,344,11201.212573
4.0,284,11232.073155
3.0,216,11254.423181
1.0,154,11270.656303
2.0,224,11293.281539
0.0,127,11306.037196
3.0,252,11332.305389
0.0,127,11345.223976
2.0,186,11363.952046
2.0,183,11383.661343
3.0,216,11405.369607
0.0,129,11418.129523
3.0,216,11440.945454
0.0,129,11453.043273
0.0,127,11465.43313
2.0,188,11484.606233
1.0,155,11500.127632
0.0,129,11513.094357
5.0,328,11548.61272
1.0,176,11566.102211
3.0,230,11590.394724
6.0,396,11632.768957
2.0,183,11651.614135
0.0,129,11664.330759
2.0,202,11685.438795
1.0,155,11700.796874
3.0,218,11724.060094
2.0,187,11742.913259
5.0,372,11783.610714
0.0,127,11796.297312
3.0,214,11818.065266
4.0,263,11845.345558
6.0,382,11886.90048
1.0,174,11904.447539
2.0,203,11925.435509
3.0,250,11952.508631
1.0,155,11968.596348
5.0,350,12006.27205
9.0,404,12049.93574
16.0,587,12113.136085
2.0,206,12134.565641
2.0,201,12155.495395
0.0,127,12167.387837
1.0,157,12183.593978
3.0,245,12209.361944
0.0,129,12221.906575
3.0,216,12243.888004
3.0,248,12269.597928
3.0,273,12298.068188
0.0,129,12310.782175
0.0,127,12323.845486
2.0,183,12342.719909
2.0,199,12363.29394
4.0,276,12391.959388
3.0,233,12415.62845
2.0,200,12435.328185
1.0,175,12453.145469
2.0,203,12474.279513
0.0,129,12487.283758
1.0,178,12505.726004
5.0,350,12542.793692
1.0,157,12558.907302
0.0,129,12571.749101
2.0,203,12592.1432
1.0,157,12608.435102
4.0,297,12640.447251
2.0,205,12661.995464
2.0,206,12683.050856
1.0,155,12698.925333
3.0,230,12722.450176
0.0,129,12735.580149
4.0,281,12766.203206
0.0,129,12779.569479
1.0,154,12795.398623
5.0,350,12832.561869
4.0,297,12864.043907
0.0,129,12877.309192
0.0,123,12889.829681
5.0,350,12927.338358
9.0,404,12970.100168
2.0,220,12992.822169
4.0,265,13020.83749
5.0,350,13057.312308
10.0,408,13101.062549
4.0,299,13133.018559
0.0,129,13145.94329
3.0,216,13168.271036
2.0,203,13189.393335
0.0,127,13202.222173
2.0,203,13223.268811
10.0,433,13269.508818
3.0,230,13294.137653
5.0,326,13327.868299
4.0,257,13354.962846
1.0,176,13372.516987
3.0,216,13395.404059
1.0,151,13411.309585
1.0,176,13428.981533
2.0,201,13450.173685
7.0,419,13494.865073
3.0,232,13518.621905
10.0,450,13566.470842
5.0,348,13603.117348
1.0,155,13618.802967
6.0,379,13658.436585
1.0,155,13675.012425
1.0,155,13691.07858
1.0,155,13705.863971
3.0,237,13729.968505
1.0,155,13745.45084
10.0,432,13791.426593
10.0,433,13837.522264
0.0,129,13850.268228
1.0,155,13865.85727
2.0,188,13884.813955
6.0,377,13925.824111
3.0,229,13949.419762
4.0,277,13978.380247
10.0,449,14026.16591
3.0,232,14050.611384
4.0,296,14081.742386
1.0,157,14097.631223
3.0,272,14126.099326
1.0,175,14143.804052
5.0,323,14178.533316
3.0,218,14201.350599
2.0,221,14223.775805
0.0,127,14235.613802
7.0,464,14285.446687
5.0,350,14322.874756
5.0,329,14356.871944
10.0,451,14404.811028
7.0,381,14445.570816
9.0,422,14491.291567
6.0,358,14528.847834
5.0,329,14562.610174
4.0,245,14588.34768
6.0,377,14628.470483
2.0,186,14648.338772
5.0,350,14684.95325
2.0,201,14705.532481
9.0,401,14748.362113
0.0,127,14761.013958
8.0,500,14814.204527
7.0,409,14857.732591
3.0,249,14884.484351
2.0,183,14902.95032
1.0,155,14918.291296
5.0,350,14954.616881
6.0,397,14997.239293
3.0,236,15021.543361
5.0,325,15055.122329
4.0,285,15084.999692
3.0,219,15108.087305
2.0,181,15127.69141
2.0,220,15149.620605
6.0,397,15191.703663
2.0,182,15210.294918
6.0,360,15247.892881
6.0,398,15289.993392
3.0,235,15314.358428
2.0,218,15336.983588
4.0,315,15369.723139
5.0,326,15403.657693
2.0,204,15424.476968
4.0,306,15456.559198
13.0,580,15520.264905
5.0,352,15557.770644
0.0,129,15570.799153
2.0,183,15589.5344
11.0,271,15618.00574
10.0,467,15668.165936
12.0,322,15701.989975
8.0,474,15752.504921
5.0,348,15788.516011
3.0,216,15810.874473
7.0,250,15836.371069
6.0,397,15877.047431
3.0,230,15900.990099
9.0,404,15943.648022
12.0,479,15993.835405
5.0,316,16025.922894
4.0,297,16056.997446
5.0,374,16096.533193
3.0,218,16118.671744
5.0,350,16155.532214
5.0,293,16186.239314
5.0,313,16218.741505
12.0,497,16270.861296
14.0,568,16332.107143
4.0,262,16357.980867
9.0,328,16392.276798
5.0,288,16422.409132
7.0,358,16462.443319
6.0,362,16501.382818
4.0,263,16529.351895
1.0,155,16544.713238
7.0,449,16591.417274
6.0,361,16629.594483
1.0,157,16644.418701
5.0,309,16676.115111
5.0,313,16709.17554
4.0,296,16739.006961
5.0,375,16777.659393
2.0,183,16795.713274
12.0,285,16825.751077
2.0,223,16847.901436
8.0,420,16892.446436
3.0,229,16916.707431
11.0,399,16958.641795
9.0,498,17011.044552
5.0,348,17047.787396
4.0,263,17074.647946
7.0,404,17117.506028
2.0,204,17138.489647
5.0,329,17172.995639
12.0,441,17218.77262
3.0,232,17243.496776
11.0,464,17292.13922
4.0,262,17319.395701
9.0,479,17369.032393
4.0,249,17394.536303
12.0,435,17440.710945
5.0,327,17474.810542
12.0,304,17506.12372
8.0,301,17537.581571
7.0,417,17582.21453
6.0,342,17617.056503
4.0,305,17648.836255
2.0,185,17668.242177
8.0,298,17699.917803
2.0,206,17721.04805
10.0,356,17757.591073
6.0,325,17791.698113
7.0,379,17831.313854
15.0,555,17890.354845
15.0,527,17945.638006
13.0,671,18016.251878
14.0,350,18052.611631
8.0,297,18082.659221
7.0,370,18119.612403
14.0,487,18171.086381
4.0,284,18200.603461
7.0,427,18245.446872
5.0,308,18277.035813
12.0,515,18331.084564
11.0,472,18380.57458
6.0,361,18419.032518
17.0,687,18491.394969
16.0,576,18551.876648
22.0,678,18624.095769
11.0,271,18651.461158
12.0,302,18682.702389
13.0,426,18726.766491
12.0,569,18786.938276
11.0,450,18834.615925
16.0,629,18901.595912
4.0,267,18929.631559
1.0,174,18947.129931
13.0,562,19007.38042
16.0,467,19057.189
13.0,333,19093.178121
7.0,387,19133.492558
11.0,408,19177.116907
13.0,549,19235.119802
8.0,386,19275.402414
14.0,600,19339.818339
20.0,656,19409.753849
9.0,349,19446.496624
11.0,541,19503.677237
6.0,338,19539.983992
9.0,498,19592.327437
4.0,258,19619.427516
17.0,648,19689.224335
21.0,571,19748.921974
9.0,429,19793.895238
5.0,274,19821.803316
4.0,263,19848.954959
18.0,411,19891.564112
11.0,519,19946.467905
4.0,265,19974.426861
15.0,568,20033.950186
15.0,440,20080.912327
15.0,682,20154.160083
15.0,630,20221.059044
13.0,484,20272.295964
13.0,621,20338.233239
7.0,406,20380.35627
13.0,375,20418.130172
16.0,613,20482.649131
11.0,590,20544.93554
11.0,532,20601.650958
17.0,675,20672.504343
17.0,672,20743.073333
18.0,591,20806.348688
10.0,520,20861.193505
7.0,373,20900.138537
13.0,474,20950.242394
5.0,314,20983.34669
13.0,526,21037.79106
23.0,666,21107.625031
15.0,583,21169.428521
7.0,409,21212.228798
15.0,513,21266.74368
14.0,576,21329.164824
21.0,719,21406.132424
15.0,530,21461.482522
15.0,682,21534.852104
11.0,552,21593.219305
26.0,847,21684.427869
16.0,464,21733.307046
26.0,538,21790.282077
27.0,802,21874.580621
26.0,942,21974.716385
23.0,764,22055.430294
14.0,390,22095.936189
12.0,560,22155.032207
14.0,703,22228.976624
14.0,472,22278.479347
35.0,579,22339.828655
11.0,484,22391.240445
20.0,726,22469.419809
25.0,775,22551.015338
16.0,686,22624.581488
27.0,891,22719.730588
26.0,781,22800.672478
19.0,563,22859.826274
15.0,683,22932.589456
23.0,673,23003.56225
15.0,459,23053.276572
18.0,710,23130.94199
22.0,790,23212.675287
16.0,633,23279.674751
29.0,1044,23391.364239
31.0,635,23459.403661
15.0,571,23519.186226
13.0,491,23569.904334
17.0,659,23640.769488
41.0,1110,23758.356245
30.0,797,23843.300417
31.0,885,23937.937644
17.0,500,23990.436218
30.0,957,24091.572222
21.0,701,24165.727038
31.0,762,24247.138648
9.0,440,24292.543786
16.0,467,24340.917689
20.0,885,24435.357149
59.0,1220,24565.67151
37.0,1210,24695.043266
55.0,1167,24819.780372
23.0,733,24896.898831
23.0,654,24966.070187
44.0,1253,25100.372412
62.0,1399,25251.504601
27.0,755,25332.354703
42.0,1203,25460.690733
37.0,1009,25567.759738
36.0,961,25669.239371
40.0,1020,25777.708639
21.0,753,25857.543455
53.0,1350,26001.552742
64.0,1280,26138.177364
76.0,1628,26313.320639
26.0,842,26402.736725
52.0,1205,26531.763488
42.0,902,26628.101497
61.0,1036,26738.469228
17.0,655,26808.681441
67.0,1474,26966.241179
39.0,1190,27094.260919
26.0,671,27165.068579
53.0,987,27269.625185
43.0,858,27361.794845
15.0,590,27424.867166
66.0,1366,27573.522116
24.0,864,27664.100052
26.0,838,27752.23715
37.0,1108,27870.294393
80.0,1424,28024.072583
97.0,1646,28199.652833
26.0,706,28273.119881
81.0,834,28361.631109
85.0,1225,28492.10574
186.0,1069,28606.274357
51.0,1201,28733.841944
1.0,159,28749.643305
0.0,129,28762.505084
87.0,1628,28936.021849
28.0,850,29026.298486
50.0,1234,29159.159047
99.0,1500,29318.970313
107.0,1191,29446.04483
75.0,1298,29583.602113
32.0,961,29684.477271
45.0,1104,29801.83029
43.0,825,29889.986203
11.0,478,29939.251562
50.0,1064,30053.715717
84.0,1420,30203.310894
37.0,995,30308.617498
41.0,759,30388.841752
39.0,1065,30499.496709
33.0,1001,30605.95566
53.0,1073,30719.227635
72.0,1295,30855.006836
53.0,1044,30965.843304
67.0,1207,31094.584342
63.0,1390,31240.846313
38.0,1115,31359.860603
288.0,1493,31521.668687
65.0,1449,31675.186283
59.0,1438,31828.039935
35.0,907,31924.721809
87.0,1545,32088.867377
55.0,960,32189.359221
106.0,1355,32333.35733
57.0,1253,32466.65808
124.0,1689,32645.626029
110.0,1498,32804.267783
88.0,1383,32950.804353
49.0,1013,33057.393677
75.0,1264,33191.888804
63.0,1259,33325.326154
80.0,1473,33480.311504
332.0,1582,33648.608697
68.0,1435,33800.699436
33.0,1171,33923.638049
110.0,1445,34076.556638
90.0,1076,34189.306457
115.0,1591,34356.294038
68.0,1184,34482.809251
55.0,1090,34597.79765
147.0,1661,34773.766926
37.0,856,34863.492735
129.0,1711,35045.495948
62.0,1235,35178.460828
85.0,1346,35322.578368
135.0,1312,35462.691839
91.0,1665,35639.948602
84.0,1416,35790.685175
84.0,1245,35922.566012
88.0,1487,36081.41333
315.0,1677,36259.073856
111.0,1652,36433.126581
73.0,1384,36578.192675
84.0,1268,36712.885716
76.0,1438,36865.00238
56.0,1112,36981.821723
48.0,1085,37097.415455
133.0,1435,37248.888843
67.0,1098,37364.334953
99.0,1223,37493.683797
139.0,1634,37666.227519
141.0,1499,37824.165992
71.0,1486,37983.53422
47.0,1156,38105.672111
133.0,1741,38292.272941
104.0,1685,38472.552513
81.0,1092,38589.63953
85.0,1359,38733.504637
154.0,1789,38925.739949
131.0,1788,39114.464237
160.0,1568,39280.900152
102.0,1550,39444.821291
30.0,767,39525.184118
71.0,1506,39684.039556
99.0,1731,39869.238185
45.0,977,39973.841136
217.0,1640,40149.784023
221.0,1952,40355.863832
245.0,1376,40502.448113
295.0,1703,40683.466039
347.0,1013,40790.254897
48.0,651,40858.621307
111.0,1414,41009.673149
184.0,1731,41192.618856
236.0,1626,41366.10691
300.0,1811,41562.828148
145.0,1450,41714.28311
117.0,1574,41881.838603
85.0,1039,41991.270426
85.0,1552,42157.048689
93.0,1215,42285.916853
107.0,1389,42432.603034
190.0,1886,42630.031526
321.0,1947,42836.348794
212.0,1990,43046.593644
185.0,1962,43255.351985
213.0,1614,43425.196642
304.0,1979,43633.183633
299.0,1594,43800.060637
260.0,2038,44015.076432
250.0,1782,44201.869578
235.0,1971,44412.446287
66.0,1009,44518.736887
111.0,1564,44685.060394
209.0,1955,44891.082887
160.0,1824,45084.047337
182.0,1656,45261.005
121.0,1440,45413.06136
181.0,1467,45566.579686
120.0,1389,45711.817248
213.0,1595,45880.949742
274.0,1757,46066.845359
65.0,1137,46187.893957
275.0,1564,46353.015605
319.0,1526,46515.716297
179.0,1732,46700.766084
25.0,838,46787.99957
149.0,1423,46938.173877
346.0,1714,47119.362488
343.0,2281,47362.078166
62.0,1211,47490.912531
249.0,1789,47681.237891
229.0,2101,47906.535767
265.0,1703,48089.24785
377.0,2406,48345.603474
290.0,1523,48508.990777
130.0,1566,48675.091678
342.0,1867,48874.611839
245.0,2005,49088.38679
346.0,1699,49268.025945
291.0,1901,49473.483121
128.0,1511,49634.403204
359.0,2027,49852.583697
225.0,1504,50012.197482
383.0,1851,50210.488885
297.0,1785,50402.345816
149.0,1398,50552.422798
325.0,1515,50714.882382
258.0,1888,50916.098328
327.0,1944,51124.412499
310.0,1946,51329.834205
348.0,1866,51528.234543
350.0,1840,51727.150752
224.0,1844,51923.840232
110.0,1438,52077.924022
278.0,2015,52292.731325
299.0,1815,52486.007177
269.0,1510,52647.329098
21.0,783,52731.152622
68.0,1164,52855.15219
362.0,2141,53088.924981
356.0,2358,53342.406658
303.0,2040,53560.803122
243.0,1979,53772.39818
308.0,1930,53979.497225
365.0,1643,54155.651537
292.0,2391,54410.987089
311.0,1917,54616.647783
72.0,1007,54725.762564
379.0,1959,54935.003681
261.0,1988,55148.24777
253.0,1892,55352.512074
69.0,1018,55462.131632
412.0,1983,55675.357851
352.0,1958,55884.402793
385.0,2285,56128.594808
311.0,1920,56332.687587
127.0,1351,56476.517786
381.0,1942,56686.859278
234.0,1711,56870.618912
220.0,1684,57051.335482
374.0,2265,57295.154757
382.0,2144,57524.763877
367.0,2055,57745.364347
424.0,2442,58008.177069
407.0,2090,58235.852284
408.0,2546,58511.664449
122.0,1534,58675.168253
299.0,1975,58888.339088
307.0,1630,59066.446619
360.0,1844,59262.584924
376.0,1764,59449.64632
355.0,1815,59648.935234
278.0,1841,59847.211742
306.0,1928,60057.86612
428.0,3034,60386.32302
389.0,2454,60649.452762
304.0,1658,60829.461629
382.0,2760,61125.666012
358.0,1305,61266.864298
381.0,1856,61465.051504
349.0,2007,61681.920505
433.0,4740,62190.472797
372.0,2246,62430.397655
380.0,2138,62656.234845
293.0,2097,62880.896722
410.0,2047,63099.773079
418.0,2430,63360.742502
406.0,2915,63672.492309
391.0,2300,63918.176316
424.0,2297,64165.228376
431.0,2804,64463.758089
361.0,2185,64699.051043
243.0,1600,64868.918955
424.0,3930,65289.839975
396.0,2373,65543.628188
436.0,3195,65887.241367
414.0,2573,66162.784815
421.0,2663,66447.604512
177.0,1777,66635.755309
412.0,2467,66899.916367
107.0,1658,67076.393828
412.0,2130,67301.690284
424.0,2298,67549.692336
406.0,2995,67867.078563
424.0,2880,68174.587149
341.0,2155,68404.775115
414.0,2316,68654.099833
416.0,2473,68921.743669
420.0,3265,69276.18806
211.0,1880,69477.44572
319.0,1975,69687.964191
