fps,value_loss,explained_variance,total_timesteps,nupdates,policy_entropy
144,0.0106004374101758,0.8534426689147949,3128000,39100,1.1570606231689453
144,0.032253071665763855,0.440280556678772,3136000,39200,1.1648404598236084
144,0.01983255334198475,0.7608866989612579,3144000,39300,1.0771058797836304
144,0.03780258074402809,0.7877337634563446,3152000,39400,1.127122163772583
144,0.06641977280378342,0.5470057129859924,3160000,39500,0.9522035717964172
144,0.02066817507147789,0.7678848057985306,3168000,39600,0.9990607500076294
144,0.040780603885650635,0.6439014375209808,3176000,39700,1.1138174533843994
144,0.026713777333498,0.7262622714042664,3184000,39800,1.1438632011413574
144,0.02868092991411686,0.638748824596405,3192000,39900,1.1132752895355225
144,0.030643140897154808,0.47733479738235474,3200000,40000,1.192946195602417
144,0.009015001356601715,0.7944367825984955,3208000,40100,1.0052131414413452
144,0.011042601428925991,0.7913877815008163,3216000,40200,1.2045412063598633
144,0.028037797659635544,0.6209023892879486,3224000,40300,1.1213655471801758
144,0.034144461154937744,0.692743331193924,3232000,40400,1.1741517782211304
144,0.009052174165844917,0.9112036526203156,3240000,40500,1.1110389232635498
144,0.025709226727485657,0.6754804253578186,3248000,40600,1.063707947731018
144,0.01673245243728161,0.8356894999742508,3256000,40700,1.0892137289047241
144,0.014004029333591461,0.8381581604480743,3264000,40800,1.028809905052185
144,0.031059250235557556,0.7081897854804993,3272000,40900,1.1585534811019897
144,0.03508273884654045,0.7891923636198044,3280000,41000,1.0562422275543213
144,0.030635351315140724,0.49035531282424927,3288000,41100,1.1344419717788696
144,0.01572224125266075,0.8807526528835297,3296000,41200,1.0219604969024658
144,0.016343146562576294,0.7882142663002014,3304000,41300,1.109879732131958
144,0.028120283037424088,0.7439949214458466,3312000,41400,1.0743629932403564
144,0.02763301692903042,0.4876280426979065,3320000,41500,1.0728868246078491
144,0.031373895704746246,0.6407238245010376,3328000,41600,1.002368688583374
144,0.025935668498277664,0.7299209535121918,3336000,41700,0.9963098764419556
144,0.006235060282051563,0.8607357442378998,3344000,41800,0.995953381061554
144,0.06471862643957138,0.62551549077034,3352000,41900,1.0100106000900269
144,0.029181331396102905,0.853093683719635,3360000,42000,1.1081513166427612
144,0.015295511111617088,0.8242350667715073,3368000,42100,1.1381943225860596
144,0.01732758805155754,0.7674486190080643,3376000,42200,1.1619828939437866
144,0.031012460589408875,0.8421371877193451,3384000,42300,1.0837452411651611
144,0.05126341059803963,0.7366048991680145,3392000,42400,1.1241261959075928
144,0.024070095270872116,0.8586206585168839,3400000,42500,1.1144481897354126
144,0.0101256612688303,0.8214285522699356,3408000,42600,1.1734449863433838
144,0.03605031222105026,0.6073503792285919,3416000,42700,1.114546537399292
144,0.019335296005010605,0.7571415454149246,3424000,42800,1.0299512147903442
144,0.09948530793190002,0.6340353488922119,3432000,42900,1.0298683643341064
144,0.050877202302217484,0.6139339804649353,3440000,43000,1.0457353591918945
144,0.025334948673844337,0.7572866231203079,3448000,43100,1.0866895914077759
144,0.00954995583742857,0.9302420094609261,3456000,43200,1.1207441091537476
144,0.025766050443053246,0.8222294896841049,3464000,43300,1.0854055881500244
144,0.03749528154730797,0.5292026698589325,3472000,43400,1.0582304000854492
145,0.029750484973192215,0.8402523100376129,3480000,43500,1.1587514877319336
145,0.03146521374583244,0.7937003672122955,3488000,43600,1.0830919742584229
145,0.012713154777884483,0.8222691863775253,3496000,43700,1.0683138370513916
145,0.015923291444778442,0.7292791903018951,3504000,43800,1.0192989110946655
145,0.03702281415462494,0.6502476036548615,3512000,43900,1.0546448230743408
145,0.024901848286390305,0.5918150246143341,3520000,44000,1.0155969858169556
145,0.028062820434570312,0.6923186182975769,3528000,44100,0.9870632886886597
145,0.03683871030807495,0.6870304942131042,3536000,44200,1.0722811222076416
145,0.031316883862018585,0.718410074710846,3544000,44300,1.0307406187057495
145,0.015973731875419617,0.6716884672641754,3552000,44400,1.0344921350479126
145,0.013455984182655811,0.8005303591489792,3560000,44500,1.0245883464813232
145,0.020649690181016922,0.7261614799499512,3568000,44600,1.0000450611114502
145,0.03396104648709297,0.8040559738874435,3576000,44700,1.00226891040802
145,0.030253928154706955,0.39704984426498413,3584000,44800,1.0047928094863892
145,0.018043076619505882,0.7711992114782333,3592000,44900,1.0658777952194214
145,0.023310605436563492,0.5881692171096802,3600000,45000,1.0268011093139648
145,0.04436619579792023,0.6736528277397156,3608000,45100,1.0515531301498413
145,0.03837262839078903,0.2638360857963562,3616000,45200,0.9515340924263
145,0.02987208589911461,0.6820532977581024,3624000,45300,0.9824119806289673
145,0.018344545736908913,0.7655980288982391,3632000,45400,1.0483500957489014
145,0.014338292181491852,0.8157076090574265,3640000,45500,0.9700731039047241
145,0.036310456693172455,0.8406161069869995,3648000,45600,0.9737348556518555
145,0.017952386289834976,0.8774040713906288,3656000,45700,0.9347425699234009
145,0.029347211122512817,0.8195265531539917,3664000,45800,1.0429311990737915
145,0.040217094123363495,0.5295872092247009,3672000,45900,0.951977550983429
145,0.05265764147043228,0.3315017819404602,3680000,46000,1.0756759643554688
145,0.03600833937525749,0.761915847659111,3688000,46100,1.0147173404693604
145,0.02972610667347908,0.7192136645317078,3696000,46200,0.9449512362480164
145,0.01186603493988514,0.7868553400039673,3704000,46300,0.9947128295898438
145,0.017096566036343575,0.9035755768418312,3712000,46400,0.9186004400253296
145,0.03943715617060661,0.4219246506690979,3720000,46500,0.9640833139419556
145,0.04116857051849365,0.8312407284975052,3728000,46600,0.9081344604492188
145,0.013547210022807121,0.7234972715377808,3736000,46700,1.0609900951385498
145,0.028936738148331642,0.4855300188064575,3744000,46800,1.0617694854736328
145,0.011471555568277836,0.8208951652050018,3752000,46900,0.9066259264945984
145,0.04809855669736862,0.8452472984790802,3760000,47000,1.0491492748260498
145,0.01940089650452137,0.5187632441520691,3768000,47100,1.0411608219146729
145,0.058665741235017776,0.6126796901226044,3776000,47200,1.0800538063049316
145,0.05527447536587715,0.5293541550636292,3784000,47300,1.0248537063598633
145,0.029174571856856346,0.6103420555591583,3792000,47400,0.8630436062812805
145,0.025963637977838516,0.6542357504367828,3800000,47500,0.9908744692802429
145,0.01869424618780613,0.6389937400817871,3808000,47600,0.9308646321296692
145,0.01927661895751953,0.7971208095550537,3816000,47700,1.0091921091079712
145,0.018900156021118164,0.8823659271001816,3824000,47800,1.1018240451812744
145,0.023744549602270126,0.66987544298172,3832000,47900,0.9859212636947632
145,0.025609176605939865,0.6683144271373749,3840000,48000,0.9592108726501465
145,0.11627429723739624,0.5503941476345062,3848000,48100,1.0152342319488525
145,0.016094472259283066,0.7086358666419983,3856000,48200,1.1062545776367188
145,0.018690694123506546,0.7482327818870544,3864000,48300,1.043567419052124
145,0.09612271934747696,0.641832172870636,3872000,48400,1.1131330728530884
145,0.045110441744327545,0.6882197260856628,3880000,48500,1.002187967300415
145,0.06975241005420685,0.5508341789245605,3888000,48600,0.9312094449996948
145,0.016570527106523514,0.7575654089450836,3896000,48700,0.9600480198860168
145,0.009725104086101055,0.8040619939565659,3904000,48800,0.9183601140975952
145,0.01566489413380623,0.7963448017835617,3912000,48900,0.9647132158279419
145,0.020110314711928368,0.6117492318153381,3920000,49000,0.9823716878890991
145,0.03838140890002251,0.3413984179496765,3928000,49100,0.9214279055595398
145,0.022739838808774948,0.6514793634414673,3936000,49200,0.931451678276062
145,0.020591720938682556,0.6103077232837677,3944000,49300,0.9473637342453003
145,0.04711389169096947,0.5531320571899414,3952000,49400,0.9663193821907043
145,0.02240360900759697,0.4868847727775574,3960000,49500,1.0216152667999268
145,0.03203265741467476,0.5232691764831543,3968000,49600,1.0369352102279663
145,0.09357579052448273,0.49163585901260376,3976000,49700,0.9972769618034363
145,0.02029167115688324,0.8554725795984268,3984000,49800,0.9217991828918457
145,0.020434683188796043,0.5358491539955139,3992000,49900,0.955929160118103
145,0.029875552281737328,0.6502961814403534,4000000,50000,0.9467312097549438
145,0.024264656007289886,0.5222037732601166,4008000,50100,0.8452566266059875
145,0.10384808480739594,0.5455189347267151,4016000,50200,0.9835414886474609
145,0.02263111248612404,0.7849963009357452,4024000,50300,1.0851788520812988
145,0.01993107795715332,0.873043566942215,4032000,50400,0.9715514183044434
145,0.03375998139381409,0.5118809938430786,4040000,50500,1.0567724704742432
145,0.05347094684839249,0.6368953585624695,4048000,50600,0.9160014986991882
145,0.012304271571338177,0.6417469084262848,4056000,50700,0.735684871673584
145,0.013322928920388222,0.62968710064888,4064000,50800,0.9433463215827942
145,0.07714305073022842,0.5449525415897369,4072000,50900,0.9420908093452454
145,0.03687485679984093,0.5630882680416107,4080000,51000,1.0699653625488281
145,0.02298661507666111,0.6560482382774353,4088000,51100,1.0060278177261353
145,0.04380933567881584,0.6162892878055573,4096000,51200,0.954611599445343
145,0.023930910974740982,0.7041051387786865,4104000,51300,0.8856011629104614
145,0.03652330860495567,0.8206714242696762,4112000,51400,0.8839914202690125
145,0.02094361186027527,0.8966853767633438,4120000,51500,1.0076838731765747
145,0.04758278280496597,0.7701901644468307,4128000,51600,0.8967428207397461
145,0.052713967859745026,0.547781765460968,4136000,51700,0.9316848516464233
145,0.018138283863663673,0.7369885742664337,4144000,51800,0.9968494176864624
145,0.02200663462281227,0.6889920234680176,4152000,51900,0.9546284675598145
145,0.06622408330440521,0.6830120980739594,4160000,52000,1.0013164281845093
145,0.008157781325280666,0.7168838977813721,4168000,52100,0.9997130632400513
145,0.028118539601564407,0.7766098827123642,4176000,52200,1.0169886350631714
145,0.00881574023514986,0.5720219314098358,4184000,52300,0.413602352142334
145,0.020407307893037796,0.849325031042099,4192000,52400,1.0394028425216675
145,0.06117367744445801,0.5938906669616699,4200000,52500,0.8964913487434387
145,0.010863013565540314,0.8072241246700287,4208000,52600,1.024440884590149
145,0.011694304645061493,0.7100972831249237,4216000,52700,0.9845033884048462
145,0.013138184323906898,0.725534200668335,4224000,52800,0.9896242022514343
145,0.03050309419631958,0.7732673436403275,4232000,52900,1.0463860034942627
145,0.015484349802136421,0.8186000734567642,4240000,53000,0.8984988331794739
145,0.03296646475791931,0.6510967016220093,4248000,53100,0.8516932725906372
145,0.04846573621034622,0.6273578703403473,4256000,53200,0.8541963696479797
145,0.11690044403076172,0.6608178317546844,4264000,53300,0.9565805196762085
145,0.09683389961719513,0.4777944087982178,4272000,53400,0.8764966726303101
145,0.015024629421532154,0.7871856391429901,4280000,53500,1.0557588338851929
145,0.027799595147371292,0.4452349543571472,4288000,53600,1.0166206359863281
145,0.056910932064056396,0.5008332133293152,4296000,53700,0.9797064065933228
145,0.09322766959667206,0.7954051792621613,4304000,53800,0.9947007894515991
145,0.030517295002937317,0.7174402475357056,4312000,53900,0.9273370504379272
145,0.022885190322995186,0.7769639492034912,4320000,54000,0.8883445858955383
145,0.01163580734282732,0.7703555524349213,4328000,54100,0.9348798990249634
145,0.06891392171382904,0.5545196831226349,4336000,54200,0.9418148994445801
145,0.010319767519831657,0.8795166164636612,4344000,54300,0.9261159896850586
145,0.01877039298415184,0.8786719292402267,4352000,54400,1.0209795236587524
145,0.02437744475901127,0.7321573793888092,4360000,54500,0.8528549075126648
145,0.034694649279117584,0.8340644240379333,4368000,54600,0.9615322947502136
145,0.13687190413475037,0.9063969179987907,4376000,54700,0.9277064204216003
145,0.05244027450680733,0.6274473071098328,4384000,54800,0.9630513191223145
145,0.014399224892258644,0.7783737033605576,4392000,54900,0.9768511056900024
145,0.02717294730246067,0.8295877873897552,4400000,55000,0.9809541702270508
145,0.0328606441617012,0.4790547490119934,4408000,55100,1.0779616832733154
145,0.008935163728892803,0.892819732427597,4416000,55200,1.0062291622161865
145,0.03744930028915405,0.4472689628601074,4424000,55300,0.9437076449394226
145,0.00854351744055748,0.8348754942417145,4432000,55400,0.9904254674911499
145,0.04264532029628754,0.14207541942596436,4440000,55500,1.0351829528808594
145,0.009875410236418247,0.7891388535499573,4448000,55600,1.0778789520263672
145,0.030733997002243996,0.7998544573783875,4456000,55700,1.0110161304473877
145,0.016080183908343315,0.7480002045631409,4464000,55800,1.0191923379898071
145,0.05575384944677353,0.6798652410507202,4472000,55900,0.9555851221084595
145,0.010823299176990986,0.6827035546302795,4480000,56000,0.9208511114120483
145,0.006814850959926844,0.8846768885850906,4488000,56100,0.9830156564712524
145,0.06663723289966583,0.7406966090202332,4496000,56200,0.9234811067581177
145,0.08963138610124588,0.5300072431564331,4504000,56300,0.8025229573249817
145,0.04765567183494568,0.7481720149517059,4512000,56400,0.905200183391571
145,0.011426335200667381,0.7602688819169998,4520000,56500,0.9100715517997742
145,0.017553314566612244,0.7075774967670441,4528000,56600,0.8939334750175476
145,0.01624777540564537,0.8159034699201584,4536000,56700,0.9493169784545898
145,0.011886626482009888,0.8676693588495255,4544000,56800,0.9136978387832642
145,0.030673647299408913,0.9977950635366142,4552000,56900,0.8307941555976868
145,0.02457219548523426,0.7288359999656677,4560000,57000,0.9080002903938293
145,0.09564252197742462,0.3929278254508972,4568000,57100,0.9267579913139343
145,0.011444834992289543,0.8492646515369415,4576000,57200,0.8617475628852844
145,0.03930818289518356,0.6434511840343475,4584000,57300,1.0267137289047241
145,0.09964551776647568,0.5953767001628876,4592000,57400,1.0523252487182617
145,0.007892871275544167,0.8938818275928497,4600000,57500,1.0067812204360962
145,0.01699473150074482,0.8008069694042206,4608000,57600,1.1389062404632568
145,0.0499998964369297,0.776593878865242,4616000,57700,0.8662427663803101
145,0.014157181605696678,0.6654112935066223,4624000,57800,1.0288519859313965
145,0.13795313239097595,0.6327715218067169,4632000,57900,0.9683994054794312
145,0.03172417730093002,0.7095435261726379,4640000,58000,0.8844555616378784
145,0.03672393783926964,0.6942836940288544,4648000,58100,1.0280437469482422
145,0.014567856676876545,0.8006485551595688,4656000,58200,0.9988864660263062
145,0.024677883833646774,0.6814862787723541,4664000,58300,0.9480533599853516
145,4.83689022064209,-18.968204498291016,4672000,58400,0.963101863861084
145,0.045572977513074875,0.7824383825063705,4680000,58500,1.0451421737670898
145,0.03253738954663277,0.6279373168945312,4688000,58600,0.8602311015129089
145,0.04932444170117378,0.7656422555446625,4696000,58700,0.897135853767395
145,0.014750774018466473,0.6411989033222198,4704000,58800,0.9594920873641968
145,0.10333400964736938,0.6889179944992065,4712000,58900,1.0492910146713257
145,0.0251487847417593,0.8799067214131355,4720000,59000,0.9045051336288452
145,0.03944021835923195,0.6946137249469757,4728000,59100,0.9468353390693665
145,0.009873621165752411,0.9342445135116577,4736000,59200,1.0210654735565186
145,0.04170941561460495,0.385795533657074,4744000,59300,0.782647967338562
145,0.009068146347999573,0.8429127484560013,4752000,59400,0.961117148399353
145,0.01426269393414259,0.7796479165554047,4760000,59500,0.9206321835517883
145,0.0951431542634964,0.4374978542327881,4768000,59600,0.9649697542190552
145,0.011616240255534649,0.7445860803127289,4776000,59700,0.9298030734062195
145,0.02175017073750496,0.8517332971096039,4784000,59800,0.9712566137313843
145,0.05971647426486015,0.4144871234893799,4792000,59900,0.8047189712524414
145,0.00979817844927311,0.6837574243545532,4800000,60000,0.8640130758285522
145,0.132589653134346,0.4649321436882019,4808000,60100,0.872033417224884
145,0.008482960052788258,0.8075357973575592,4816000,60200,0.8071014285087585
145,0.18804754316806793,0.40065890550613403,4824000,60300,0.9218883514404297
145,0.009624315425753593,0.8487018346786499,4832000,60400,0.9480583071708679
145,0.05317389965057373,0.6092976927757263,4840000,60500,1.0184447765350342
145,0.010453274473547935,0.736750453710556,4848000,60600,0.9393407702445984
145,0.03332902118563652,0.9793774969875813,4856000,60700,0.9202423095703125
145,0.014359074644744396,0.7935960739850998,4864000,60800,0.9971302151679993
145,0.01537263672798872,0.848599910736084,4872000,60900,0.9662206768989563
145,0.012052652426064014,0.5260972678661346,4880000,61000,0.8768315315246582
146,0.013681617565453053,0.817484125494957,4888000,61100,0.9098188281059265
146,0.03587520122528076,0.8633081167936325,4896000,61200,0.9826486706733704
146,0.01888124831020832,0.769679993391037,4904000,61300,0.9832218885421753
146,0.02714454010128975,0.9887149399146438,4912000,61400,0.8441999554634094
146,0.10243986546993256,0.45336711406707764,4920000,61500,0.8877182006835938
146,0.01035028975456953,0.834601640701294,4928000,61600,1.0157862901687622
146,0.02508789300918579,0.679328054189682,4936000,61700,0.986497700214386
146,0.009617213159799576,0.8267646133899689,4944000,61800,1.0049011707305908
146,0.0196062121540308,0.6409381330013275,4952000,61900,0.9881517291069031
146,0.045422282069921494,0.5253815054893494,4960000,62000,1.0041770935058594
146,0.010805264115333557,0.7480803728103638,4968000,62100,0.8106886744499207
146,0.1300978809595108,0.7873888313770294,4976000,62200,0.8903356790542603
146,0.14427053928375244,0.6192984282970428,4984000,62300,0.7604696154594421
146,0.149056077003479,0.7368125319480896,4992000,62400,0.9480345845222473
146,0.13437719643115997,0.5042313039302826,5000000,62500,1.0144705772399902
146,0.020524566993117332,0.5598228871822357,5008000,62600,0.8901184797286987
146,0.035356294363737106,0.6191881895065308,5016000,62700,0.9315090179443359
146,0.7774982452392578,0.7099227011203766,5024000,62800,0.8811250925064087
146,0.018859198316931725,0.7809413969516754,5032000,62900,1.0108625888824463
146,0.01374723482877016,0.7335250377655029,5040000,63000,0.9373044967651367
146,0.14707286655902863,0.44990789890289307,5048000,63100,0.9261080026626587
146,0.01864970102906227,0.6973600089550018,5056000,63200,0.9565610885620117
146,0.013827243819832802,0.6185171902179718,5064000,63300,0.8507673144340515
146,0.015162033028900623,0.9069930985569954,5072000,63400,0.9055408239364624
146,0.012560087256133556,0.8238884806632996,5080000,63500,0.952644944190979
146,0.01562580280005932,0.7592072635889053,5088000,63600,0.9602683782577515
146,0.009778685867786407,0.7438251078128815,5096000,63700,0.8932294845581055
146,0.019869867712259293,0.7203395664691925,5104000,63800,1.0132231712341309
146,0.01780407875776291,0.6464348137378693,5112000,63900,0.9118409156799316
146,0.0145347211509943,0.6363227963447571,5120000,64000,1.0327885150909424
146,0.010394187644124031,0.7076331675052643,5128000,64100,0.8387071490287781
146,0.018929490819573402,0.7340979278087616,5136000,64200,0.9183914065361023
146,0.029809683561325073,0.732083648443222,5144000,64300,0.9338812828063965
146,0.03436901792883873,0.9501177966594696,5152000,64400,0.8326956033706665
146,0.09412486851215363,0.28414255380630493,5160000,64500,0.851753830909729
146,0.010490811429917812,0.7053024470806122,5168000,64600,0.9453884363174438
146,0.012495150789618492,0.7435117661952972,5176000,64700,0.963374137878418
146,0.028556298464536667,0.6182416677474976,5184000,64800,0.9735016822814941
146,0.04013265296816826,0.9739191606640816,5192000,64900,0.7559625506401062
146,0.1714191436767578,0.6705421805381775,5200000,65000,0.97411048412323
146,0.03150986507534981,0.44889354705810547,5208000,65100,0.9081128835678101
146,0.009190156124532223,0.830135241150856,5216000,65200,0.8923120498657227
146,0.3783649802207947,-1.153494119644165,5224000,65300,0.9122614860534668
146,0.004850742407143116,0.8208575993776321,5232000,65400,0.7751187086105347
146,0.12406770139932632,0.44215935468673706,5240000,65500,0.9414939880371094
146,0.01988844946026802,0.8742266744375229,5248000,65600,0.9950059652328491
146,0.22608685493469238,0.4285033941268921,5256000,65700,0.9807947278022766
146,0.03500210493803024,0.5766481161117554,5264000,65800,0.9103620648384094
146,0.010444270446896553,0.8120522052049637,5272000,65900,0.8642822504043579
146,0.013697209767997265,0.7259003818035126,5280000,66000,0.8416706323623657
146,0.11847227811813354,0.5074818730354309,5288000,66100,0.8265668153762817
146,0.0198175311088562,0.9809194691479206,5296000,66200,0.7710930109024048
146,0.06674470752477646,0.5894993543624878,5304000,66300,0.8214133977890015
146,0.012372404336929321,0.9156552329659462,5312000,66400,1.0132725238800049
146,0.060269929468631744,0.6123378872871399,5320000,66500,0.930367112159729
146,0.05228155851364136,0.6468619108200073,5328000,66600,0.8842191696166992
146,0.03206806629896164,0.1532861590385437,5336000,66700,0.8813750147819519
146,0.12897998094558716,0.6877702176570892,5344000,66800,0.9295408129692078
146,0.12639287114143372,0.5217240154743195,5352000,66900,0.8008800745010376
146,0.008547208271920681,0.8886533379554749,5360000,67000,1.0441045761108398
146,0.03783836215734482,0.6141429543495178,5368000,67100,1.0230416059494019
146,0.03230784088373184,0.046171486377716064,5376000,67200,0.9394676089286804
146,0.014553403481841087,0.7887783348560333,5384000,67300,0.9176098704338074
146,0.011956794187426567,0.7672512382268906,5392000,67400,1.0174823999404907
146,0.013798907399177551,0.532970517873764,5400000,67500,0.8712753057479858
146,0.019470423460006714,0.7455336451530457,5408000,67600,0.9732621908187866
146,0.11167939007282257,0.21134096384048462,5416000,67700,0.8875209093093872
146,0.06520748883485794,0.46520835161209106,5424000,67800,0.9799360036849976
146,0.10539176315069199,0.810826376080513,5432000,67900,0.7249669432640076
146,0.011172255501151085,0.8170654326677322,5440000,68000,0.9493209719657898
146,0.012510406784713268,0.7215656042098999,5448000,68100,0.8409358859062195
146,0.01189320720732212,0.7527602314949036,5456000,68200,1.019675612449646
146,0.019801737740635872,0.5753879249095917,5464000,68300,0.844168484210968
146,0.03941270709037781,0.7286766767501831,5472000,68400,0.9305046200752258
146,0.1473441869020462,0.535120040178299,5480000,68500,0.9161214828491211
146,0.010824051685631275,0.8816060498356819,5488000,68600,0.9742904901504517
146,0.17064103484153748,0.3974626064300537,5496000,68700,0.95646733045578
146,0.053299564868211746,0.46956104040145874,5504000,68800,0.9338873624801636
146,0.01045806985348463,0.8305616825819016,5512000,68900,0.9596455693244934
146,0.018969500437378883,0.7189376354217529,5520000,69000,0.9845695495605469
146,0.009310543537139893,0.7132379710674286,5528000,69100,0.878416895866394
146,0.02506311610341072,0.7991288304328918,5536000,69200,0.9431297183036804
146,0.059157371520996094,0.7760555595159531,5544000,69300,0.9353927373886108
146,0.11223527044057846,0.6035756468772888,5552000,69400,1.0186794996261597
146,0.0386044904589653,-1.2661771774291992,5560000,69500,0.8188160061836243
146,0.01953219808638096,0.973835039883852,5568000,69600,0.8227785229682922
146,0.0069310469552874565,0.9103621542453766,5576000,69700,0.8329164385795593
146,0.021594654768705368,0.7102571129798889,5584000,69800,0.8106231689453125
146,0.007470707409083843,0.8926959857344627,5592000,69900,0.9881280064582825
146,0.07297033816576004,0.8040867894887924,5600000,70000,0.8682851791381836
146,0.010114932432770729,0.8402383625507355,5608000,70100,0.8864275217056274
146,0.06390600651502609,0.6840322017669678,5616000,70200,0.9602656364440918
146,0.09338869154453278,0.6960513591766357,5624000,70300,0.8693270683288574
146,0.030842680484056473,0.8813123404979706,5632000,70400,0.9512695074081421
146,0.011237995699048042,0.698653906583786,5640000,70500,0.936420738697052
146,0.011274400167167187,0.905834786593914,5648000,70600,0.9781006574630737
146,0.012392131611704826,0.870645672082901,5656000,70700,0.8106858134269714
146,0.018165942281484604,0.6999478936195374,5664000,70800,0.9320675134658813
146,0.014496838673949242,0.875355526804924,5672000,70900,0.9671948552131653
146,0.009989609941840172,0.8401457071304321,5680000,71000,0.9728126525878906
146,0.07619783282279968,0.9781323987990618,5688000,71100,0.847132682800293
146,0.03206673264503479,0.7047267258167267,5696000,71200,0.9042232632637024
146,0.3402309715747833,0.47413575649261475,5704000,71300,0.8236152529716492
146,0.15895310044288635,0.2445756196975708,5712000,71400,0.9041227102279663
146,0.01914490945637226,0.8063841015100479,5720000,71500,0.9519401788711548
146,0.030706366524100304,0.8550214767456055,5728000,71600,0.7996858358383179
146,0.10327063500881195,0.7972401827573776,5736000,71700,0.8077642321586609
146,0.030012261122465134,0.6993703246116638,5744000,71800,0.9374011754989624
146,0.14642103016376495,0.9053068608045578,5752000,71900,0.8176339864730835
146,0.04119029641151428,0.48793017864227295,5760000,72000,0.9772143363952637
146,0.020159203559160233,0.9899272881448269,5768000,72100,0.8654117584228516
146,0.011743388138711452,0.8915859162807465,5776000,72200,0.840011477470398
146,0.16534128785133362,0.3065645694732666,5784000,72300,1.0823180675506592
146,0.13931667804718018,0.1087484359741211,5792000,72400,0.9417198300361633
146,0.01878812536597252,0.7834230214357376,5800000,72500,1.0147368907928467
146,0.1304008662700653,0.5441734790802002,5808000,72600,0.8532273173332214
146,0.009699875488877296,0.7450621426105499,5816000,72700,0.9841378927230835
146,0.008158904500305653,0.8938243687152863,5824000,72800,0.9082456827163696
146,0.014551003463566303,0.9315679520368576,5832000,72900,1.0001471042633057
146,0.007436458952724934,0.8758196160197258,5840000,73000,0.927618682384491
146,0.033646970987319946,0.873433917760849,5848000,73100,0.8314606547355652
146,0.07461202144622803,0.839880183339119,5856000,73200,0.9327899813652039
146,0.13365498185157776,0.6118155121803284,5864000,73300,0.860774040222168
146,0.034094374626874924,0.7901194542646408,5872000,73400,0.9300365447998047
146,0.05594471096992493,0.66011843085289,5880000,73500,0.862586498260498
146,0.015282489359378815,0.7441284954547882,5888000,73600,0.9344126582145691
146,0.1381506472826004,0.6061484813690186,5896000,73700,0.8782757520675659
146,0.23883040249347687,0.6470403373241425,5904000,73800,0.752221405506134
146,0.10477308928966522,0.946266945451498,5912000,73900,0.8008991479873657
146,0.03115813061594963,0.9029053449630737,5920000,74000,0.9568854570388794
146,0.009819993749260902,0.7301026582717896,5928000,74100,0.8123409152030945
146,0.1832805573940277,0.2738555669784546,5936000,74200,0.8949964642524719
146,0.015386834740638733,0.9081607758998871,5944000,74300,0.9003542065620422
146,0.017115803435444832,0.9200098365545273,5952000,74400,0.8046186566352844
146,0.021929141134023666,0.8488510102033615,5960000,74500,0.8145216107368469
146,0.035220809280872345,0.9068817794322968,5968000,74600,0.8398401141166687
146,0.04922960698604584,0.5622460246086121,5976000,74700,0.8763700723648071
146,0.010114453732967377,0.9352185875177383,5984000,74800,0.9260260462760925
146,0.10267800092697144,0.7439052164554596,5992000,74900,0.8006574511528015
146,0.035961732268333435,0.8635090291500092,6000000,75000,0.7952312231063843
146,0.10639464855194092,-0.06215798854827881,6008000,75100,0.8829160928726196
146,0.08529021590948105,0.4809728264808655,6016000,75200,0.9129201173782349
146,0.022680699825286865,0.743749350309372,6024000,75300,0.9061958193778992
146,0.016873955726623535,0.785206750035286,6032000,75400,0.8876306414604187
146,0.12882301211357117,0.31878095865249634,6040000,75500,0.8881416320800781
146,0.12002064287662506,0.42220818996429443,6048000,75600,0.9392860531806946
146,0.018962258473038673,0.889679066836834,6056000,75700,0.8839610815048218
146,0.015505647286772728,0.7322561144828796,6064000,75800,0.8515571355819702
146,0.01933274231851101,0.6257961988449097,6072000,75900,0.8972400426864624
146,0.03493281081318855,0.7373249530792236,6080000,76000,1.0247820615768433
146,0.027012448757886887,0.8769843131303787,6088000,76100,0.9130568504333496
146,0.222402423620224,0.6975252032279968,6096000,76200,0.8763912320137024
146,0.03814185410737991,0.8221506625413895,6104000,76300,0.8049834966659546
146,0.028915975242853165,0.9507200792431831,6112000,76400,0.8377569317817688
146,0.007722967769950628,0.8724448382854462,6120000,76500,0.9058412313461304
146,0.0392378494143486,0.8964420482516289,6128000,76600,0.8998113870620728
146,0.013471052050590515,0.897951290011406,6136000,76700,0.9207116365432739
146,0.009688006713986397,0.8191029578447342,6144000,76800,0.8874790072441101
146,0.028581291437149048,0.7579855173826218,6152000,76900,0.8565017580986023
146,0.02188078686594963,0.7484712898731232,6160000,77000,0.9232016801834106
146,0.0467529222369194,0.5804589092731476,6168000,77100,0.9119077920913696
146,0.14511974155902863,0.2154589295387268,6176000,77200,0.8674894571304321
146,0.02228587493300438,0.9024771004915237,6184000,77300,0.9560695886611938
146,0.17210456728935242,0.6126158833503723,6192000,77400,0.8888729214668274
146,0.018700597807765007,0.9607810080051422,6200000,77500,0.9086540341377258
146,0.014982330612838268,0.8340437859296799,6208000,77600,0.8200373649597168
146,0.01233208179473877,0.8786839321255684,6216000,77700,0.8492827415466309
146,0.027261245995759964,0.7058275043964386,6224000,77800,0.8325405120849609
146,0.020245350897312164,0.9502483271062374,6232000,77900,0.8800606727600098
146,0.018913958221673965,0.8473653048276901,6240000,78000,0.8454290628433228
