#{"t_start": 1518620744.1872663, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,231,28.522855
1.0,157,44.137041
1.0,153,60.020741
2.0,185,79.032946
1.0,157,96.403587
4.0,301,130.171386
1.0,173,147.744304
2.0,180,165.819295
2.0,184,185.30715
0.0,127,198.14209
1.0,155,213.915894
1.0,152,229.567205
3.0,256,256.964064
4.0,265,284.942573
1.0,176,303.278219
2.0,200,324.20524
2.0,198,344.775813
0.0,129,357.3976
6.0,383,397.727792
0.0,123,409.626959
3.0,248,435.849287
0.0,129,448.733606
2.0,200,469.554165
1.0,155,485.306836
0.0,125,498.044099
0.0,125,511.059317
2.0,204,533.161036
2.0,202,554.382999
0.0,125,566.528325
0.0,127,579.37449
3.0,253,605.52934
4.0,279,635.691844
3.0,252,662.199825
1.0,157,677.792164
1.0,171,695.071455
3.0,278,723.957594
0.0,127,736.312263
0.0,127,748.981198
0.0,127,761.726413
0.0,129,773.852808
0.0,125,786.536331
0.0,125,798.759422
3.0,248,824.856114
5.0,350,861.34874
0.0,125,873.999078
0.0,127,886.786265
5.0,371,926.142804
1.0,171,944.096047
4.0,298,975.799057
2.0,200,996.408359
2.0,200,1017.265948
0.0,123,1029.644999
1.0,173,1046.98056
1.0,173,1064.443928
5.0,350,1102.493126
3.0,268,1131.07289
0.0,129,1144.320618
1.0,175,1162.36463
3.0,270,1191.016243
3.0,270,1220.603421
3.0,250,1246.742758
0.0,127,1259.572388
1.0,173,1277.38076
1.0,175,1295.077653
0.0,129,1307.7092
0.0,127,1320.796004
3.0,272,1349.533655
5.0,346,1386.492116
0.0,127,1399.337947
3.0,272,1427.633045
2.0,204,1448.577296
1.0,157,1464.569848
3.0,250,1490.568431
1.0,155,1506.004993
0.0,129,1518.273904
0.0,127,1530.656337
2.0,223,1553.575092
2.0,202,1574.330094
1.0,178,1592.751293
0.0,127,1605.938745
10.0,436,1652.276398
1.0,175,1670.522398
3.0,248,1697.16663
2.0,225,1720.7994
2.0,224,1744.658325
0.0,129,1757.138016
4.0,283,1787.098347
3.0,252,1813.42291
0.0,127,1825.238103
5.0,348,1861.728891
0.0,127,1874.557571
0.0,129,1887.68513
5.0,350,1924.543037
0.0,129,1937.370046
2.0,223,1959.990631
0.0,129,1973.306454
2.0,202,1993.538987
2.0,222,2017.060681
2.0,223,2041.081857
2.0,204,2061.976966
1.0,151,2077.131735
1.0,153,2092.647386
0.0,123,2104.692464
2.0,200,2125.828995
0.0,129,2138.97145
2.0,202,2159.767143
1.0,173,2177.336592
2.0,200,2198.656535
0.0,129,2211.560692
0.0,127,2223.532956
2.0,224,2246.630781
0.0,127,2259.288931
1.0,157,2275.189828
2.0,201,2296.608502
0.0,127,2309.541533
4.0,297,2341.582055
2.0,199,2361.975452
0.0,127,2374.298743
0.0,127,2386.507368
0.0,129,2399.005774
2.0,200,2419.573927
2.0,200,2440.345191
3.0,250,2466.994044
0.0,127,2480.074073
0.0,125,2492.709733
0.0,127,2505.545288
3.0,246,2530.830693
5.0,313,2564.145441
2.0,199,2585.404196
0.0,129,2598.486546
0.0,129,2611.314074
0.0,129,2624.069726
1.0,173,2641.961894
0.0,127,2654.915764
0.0,129,2668.046373
1.0,173,2685.870838
2.0,202,2708.102939
1.0,173,2725.495618
3.0,247,2750.833824
0.0,129,2763.665927
2.0,224,2786.278589
4.0,297,2817.154305
1.0,169,2834.606222
0.0,127,2847.421793
0.0,129,2860.734965
0.0,127,2873.798184
3.0,270,2902.217596
0.0,129,2915.088149
1.0,152,2930.367704
1.0,174,2948.466728
0.0,129,2961.615175
2.0,202,2982.315406
0.0,127,2995.519478
0.0,127,3008.840011
0.0,129,3021.363607
0.0,125,3033.715211
0.0,129,3046.777215
0.0,125,3059.375224
0.0,127,3072.160559
0.0,123,3084.710181
0.0,129,3096.868584
1.0,173,3114.367401
0.0,125,3126.507349
0.0,129,3139.636298
0.0,127,3151.717103
0.0,125,3164.240216
2.0,198,3185.02544
1.0,157,3201.067631
0.0,129,3214.033606
2.0,220,3237.105711
0.0,127,3249.491473
1.0,155,3265.431228
3.0,228,3290.05167
0.0,129,3303.054687
1.0,173,3320.51068
1.0,173,3338.616831
0.0,127,3351.566874
2.0,200,3372.293688
0.0,129,3384.693654
0.0,129,3397.342654
5.0,331,3431.819071
1.0,173,3449.695131
2.0,202,3470.580402
3.0,250,3496.087402
3.0,248,3522.656715
0.0,127,3534.657453
1.0,155,3550.333003
2.0,223,3572.865972
0.0,127,3585.98146
0.0,127,3599.13384
3.0,272,3627.587373
3.0,272,3656.17971
1.0,171,3673.087966
1.0,155,3688.624226
4.0,278,3718.020555
3.0,250,3743.331993
3.0,270,3772.022279
2.0,224,3795.467596
0.0,129,3808.327868
3.0,246,3833.960933
5.0,350,3870.609198
0.0,129,3883.698371
2.0,202,3905.443312
2.0,222,3928.43678
3.0,248,3954.859878
0.0,129,3967.709648
0.0,129,3980.591053
1.0,177,3998.764086
0.0,127,4011.178407
0.0,129,4024.212851
0.0,129,4036.394457
0.0,127,4049.145248
1.0,175,4066.826262
0.0,127,4079.756018
0.0,127,4092.634464
3.0,252,4118.971284
0.0,125,4131.209081
1.0,155,4147.727555
10.0,432,4193.537714
0.0,125,4206.233246
0.0,125,4218.927444
4.0,297,4250.708689
0.0,127,4263.390771
5.0,323,4297.145038
2.0,200,4318.301273
2.0,202,4339.906749
1.0,173,4357.384245
0.0,127,4370.815144
0.0,127,4383.306158
5.0,350,4420.602482
1.0,173,4438.508338
0.0,129,4450.822492
0.0,129,4463.261899
6.0,380,4503.697493
5.0,350,4541.699743
5.0,348,4578.44587
0.0,129,4591.166439
0.0,125,4604.031536
0.0,129,4616.741919
0.0,127,4628.869633
0.0,127,4641.943138
0.0,127,4655.128792
0.0,125,4667.751375
0.0,129,4680.788016
2.0,200,4701.741593
0.0,129,4714.699151
0.0,125,4726.474135
2.0,202,4747.365869
0.0,129,4760.18977
1.0,175,4778.2934
3.0,248,4804.264473
0.0,129,4817.533844
0.0,125,4830.164834
2.0,200,4850.115654
5.0,328,4884.933749
1.0,176,4902.550992
0.0,129,4915.194603
0.0,129,4928.431638
2.0,202,4950.061463
3.0,248,4975.32266
2.0,202,4996.062833
12.0,431,5042.254258
0.0,125,5054.392843
0.0,127,5066.76185
0.0,129,5079.620537
0.0,129,5092.416506
3.0,230,5115.958749
0.0,125,5127.953689
1.0,157,5143.791994
0.0,127,5157.031611
1.0,172,5174.501501
0.0,129,5187.218565
0.0,129,5200.138707
0.0,125,5212.826562
2.0,202,5233.762705
0.0,129,5246.338418
2.0,198,5267.014797
0.0,127,5279.803918
9.0,380,5319.401849
0.0,129,5332.32187
1.0,157,5348.137803
0.0,129,5361.004583
0.0,127,5373.632067
4.0,299,5404.289147
5.0,329,5439.164178
5.0,350,5476.437237
1.0,157,5492.225789
2.0,202,5513.774366
0.0,125,5525.901033
5.0,350,5562.480935
9.0,404,5606.764001
0.0,129,5620.584362
0.0,129,5633.187633
2.0,200,5653.929905
1.0,173,5672.26217
5.0,347,5709.182356
5.0,352,5747.866763
9.0,380,5789.303316
4.0,318,5822.32629
5.0,350,5858.521049
0.0,127,5871.512563
3.0,246,5897.198343
0.0,127,5910.002356
0.0,127,5921.950765
0.0,125,5934.288172
12.0,516,5989.075608
2.0,202,6009.194467
2.0,202,6029.916152
4.0,297,6060.634269
4.0,299,6092.346183
3.0,270,6120.875752
1.0,173,6138.842653
0.0,129,6151.64523
0.0,129,6163.801373
5.0,328,6198.073099
8.0,375,6238.518808
5.0,350,6275.61816
0.0,129,6288.568014
0.0,129,6301.412379
0.0,129,6313.993811
0.0,127,6326.660843
1.0,157,6342.02867
1.0,176,6359.753702
5.0,350,6397.564138
0.0,129,6410.703275
2.0,200,6431.186695
0.0,125,6443.343055
0.0,125,6456.119991
0.0,129,6469.008085
0.0,127,6481.40731
3.0,228,6505.07258
0.0,129,6518.123386
0.0,129,6530.75317
3.0,230,6554.470704
0.0,125,6566.081237
0.0,129,6578.888643
5.0,329,6614.526845
3.0,251,6640.696055
0.0,129,6653.596388
5.0,350,6690.84983
3.0,248,6716.844138
2.0,202,6737.872706
0.0,127,6750.766815
4.0,319,6784.203961
2.0,202,6804.948631
0.0,127,6817.369166
5.0,350,6854.35344
0.0,125,6867.189437
2.0,200,6887.985999
2.0,202,6907.880304
0.0,127,6920.63835
1.0,157,6936.591272
2.0,198,6957.041072
0.0,127,6969.557657
4.0,299,7000.867408
0.0,129,7013.135736
0.0,125,7025.158867
1.0,157,7040.96165
0.0,129,7054.102988
4.0,290,7085.223166
0.0,127,7098.095411
0.0,129,7110.974427
11.0,486,7163.325826
0.0,127,7175.33141
0.0,129,7188.220622
0.0,127,7201.09128
5.0,350,7238.156078
2.0,200,7258.706435
0.0,127,7271.633701
5.0,350,7307.846909
2.0,202,7329.117571
4.0,297,7360.476182
2.0,220,7383.600847
5.0,347,7420.589313
3.0,251,7447.481783
9.0,404,7490.717873
0.0,127,7503.40147
0.0,127,7516.161404
2.0,203,7537.246217
2.0,200,7557.941034
0.0,129,7570.907992
0.0,127,7583.831041
5.0,350,7621.636937
0.0,125,7634.296628
3.0,248,7660.796698
2.0,224,7684.704149
0.0,129,7697.556052
5.0,348,7734.806756
5.0,350,7772.32364
1.0,157,7788.415057
1.0,172,7805.379425
5.0,347,7843.43441
2.0,188,7862.657537
6.0,396,7906.891725
0.0,127,7920.270406
0.0,129,7933.452575
1.0,157,7949.73271
0.0,129,7962.625718
0.0,129,7975.369499
3.0,248,8002.224477
0.0,129,8014.851364
9.0,404,8057.920338
9.0,404,8100.687749
5.0,350,8138.490541
2.0,198,8158.396166
0.0,129,8171.169766
6.0,378,8211.743597
9.0,404,8255.557023
2.0,200,8276.395027
0.0,125,8289.368634
10.0,451,8336.822609
1.0,173,8355.17659
0.0,127,8368.035932
2.0,201,8388.858836
2.0,202,8410.371798
3.0,272,8439.023186
5.0,350,8476.801016
4.0,297,8507.486398
15.0,535,8565.843578
1.0,155,8581.583566
0.0,129,8594.495588
0.0,129,8607.496375
2.0,202,8628.207822
4.0,297,8660.355683
2.0,198,8680.592041
2.0,198,8701.629269
5.0,350,8739.352486
10.0,426,8784.505225
0.0,129,8797.352376
5.0,347,8834.353843
2.0,200,8854.579388
1.0,173,8872.296158
9.0,404,8915.530796
2.0,188,8935.446548
0.0,129,8948.178728
7.0,324,8983.079709
5.0,350,9020.687688
2.0,206,9041.594883
5.0,326,9076.665641
0.0,127,9089.404567
0.0,127,9102.136493
2.0,198,9122.027914
0.0,129,9134.467657
1.0,155,9150.385932
4.0,258,9176.923244
1.0,154,9192.599708
2.0,202,9213.088183
6.0,379,9254.492103
5.0,350,9291.652522
0.0,127,9304.470742
3.0,232,9328.358059
0.0,127,9341.129142
10.0,433,9388.328125
3.0,228,9411.722253
0.0,127,9424.306842
1.0,155,9438.885662
4.0,299,9470.234213
3.0,254,9497.750282
0.0,127,9509.492277
9.0,398,9552.683149
0.0,129,9565.533115
9.0,404,9608.303023
2.0,204,9629.196559
2.0,200,9650.207423
1.0,172,9667.677712
3.0,249,9693.172127
9.0,404,9736.726823
4.0,316,9769.693777
0.0,127,9782.889557
1.0,153,9797.849747
1.0,155,9814.017465
2.0,202,9836.012288
1.0,155,9851.886631
1.0,175,9869.740043
9.0,425,9915.630469
13.0,457,9963.822645
2.0,183,9982.503825
2.0,203,10004.592638
7.0,388,10045.20455
4.0,299,10077.670119
1.0,155,10092.764073
3.0,250,10119.641687
0.0,129,10132.342268
0.0,129,10144.973512
1.0,155,10161.683368
2.0,203,10182.675817
1.0,155,10198.014226
0.0,127,10210.44572
1.0,155,10226.252619
0.0,123,10238.914671
1.0,155,10254.70976
0.0,127,10267.614127
1.0,155,10283.307958
3.0,246,10309.864276
2.0,202,10330.946047
0.0,125,10343.690723
5.0,348,10381.088223
1.0,157,10397.975447
2.0,224,10421.851538
10.0,450,10470.402282
7.0,450,10518.873657
0.0,127,10531.852757
1.0,155,10547.7117
1.0,151,10563.301147
2.0,201,10584.55235
0.0,127,10597.278334
5.0,318,10631.885117
3.0,228,10656.433721
2.0,204,10677.487633
0.0,127,10689.319556
2.0,200,10710.444093
0.0,129,10723.237566
1.0,172,10741.322187
2.0,218,10764.521792
0.0,129,10777.168979
1.0,155,10792.581321
2.0,187,10812.386194
0.0,127,10825.283621
2.0,204,10846.117852
9.0,404,10889.204025
4.0,247,10915.795727
1.0,157,10930.96217
1.0,155,10946.689037
4.0,297,10978.458546
5.0,350,11015.895617
3.0,218,11038.073892
3.0,252,11064.89051
4.0,297,11096.247423
5.0,350,11133.078586
2.0,202,11153.905957
2.0,204,11174.789436
4.0,261,11202.987553
3.0,249,11229.49996
5.0,330,11265.722675
4.0,257,11292.134097
4.0,299,11323.66318
1.0,155,11339.481156
1.0,154,11355.069614
2.0,201,11375.820038
0.0,127,11388.794056
3.0,216,11410.524338
5.0,329,11445.593289
3.0,230,11468.727026
0.0,129,11481.531788
6.0,402,11525.437702
2.0,183,11544.389379
4.0,297,11574.712152
3.0,214,11597.87382
2.0,186,11616.789478
10.0,433,11663.519371
0.0,127,11676.220304
3.0,216,11698.49315
3.0,214,11721.058769
1.0,155,11736.420029
0.0,129,11749.354646
3.0,216,11772.421015
9.0,427,11818.115072
5.0,350,11855.081711
4.0,319,11889.912792
2.0,229,11913.026682
1.0,176,11931.161896
0.0,123,11943.523636
0.0,127,11956.767992
2.0,186,11975.981991
2.0,200,11996.464612
2.0,183,12016.271019
1.0,155,12031.70598
3.0,250,12057.881051
1.0,157,12073.398839
1.0,153,12088.706993
1.0,175,12106.3308
2.0,202,12127.746933
0.0,123,12140.059081
4.0,264,12167.778885
3.0,237,12192.581049
0.0,125,12204.70746
0.0,129,12217.153923
6.0,380,12257.686727
10.0,450,12305.393572
10.0,450,12354.832216
0.0,129,12367.192156
4.0,278,12396.206088
12.0,519,12450.699525
2.0,203,12471.617703
6.0,399,12515.100159
3.0,230,12538.497345
1.0,157,12554.554442
10.0,429,12600.606426
3.0,218,12623.460652
1.0,173,12641.34864
0.0,127,12654.140644
9.0,404,12698.051963
5.0,328,12732.424124
2.0,185,12752.504994
5.0,350,12790.518723
7.0,321,12824.553841
5.0,346,12861.339678
5.0,348,12899.747072
1.0,176,12917.975268
11.0,467,12967.800354
15.0,527,13024.155123
0.0,127,13036.567611
5.0,311,13068.723327
5.0,369,13108.592553
5.0,309,13141.857764
7.0,248,13167.858919
4.0,280,13197.257492
9.0,404,13241.08474
2.0,183,13259.581941
5.0,324,13294.24449
1.0,155,13309.657771
5.0,350,13346.754767
9.0,404,13389.73716
7.0,425,13436.405646
5.0,346,13473.41281
3.0,218,13495.366301
1.0,155,13510.936028
4.0,299,13542.824109
1.0,176,13560.15678
3.0,216,13582.539712
1.0,176,13599.992482
1.0,157,13615.909068
1.0,155,13631.619228
3.0,220,13654.17056
1.0,155,13670.001649
2.0,183,13689.214782
4.0,318,13722.072261
1.0,157,13737.389039
7.0,430,13783.447653
4.0,260,13810.254915
9.0,404,13853.139178
4.0,276,13881.804079
5.0,349,13919.106213
1.0,155,13934.497598
0.0,129,13947.343385
3.0,253,13973.74593
2.0,204,13995.1109
0.0,129,14007.694052
1.0,154,14023.108284
11.0,479,14074.781112
1.0,155,14090.815512
0.0,127,14102.950167
7.0,410,14146.35218
1.0,154,14162.124798
3.0,234,14186.64052
3.0,275,14215.058479
12.0,503,14269.029025
2.0,198,14289.051386
3.0,228,14312.952528
3.0,246,14338.239125
6.0,357,14375.80688
5.0,326,14410.0928
6.0,399,14452.763093
4.0,318,14487.052226
2.0,204,14507.572339
1.0,155,14523.274221
3.0,252,14548.939945
2.0,203,14569.491369
11.0,480,14621.616739
0.0,125,14633.527579
9.0,404,14677.052294
6.0,327,14711.115774
6.0,362,14749.573726
2.0,224,14772.626322
2.0,227,14796.379645
2.0,203,14817.252846
4.0,278,14846.061688
3.0,232,14870.659857
2.0,206,14892.206315
9.0,382,14931.628137
1.0,155,14947.236093
8.0,434,14993.960678
2.0,188,15012.918741
2.0,185,15031.542646
2.0,187,15050.300318
3.0,214,15072.647488
3.0,216,15094.784924
3.0,216,15117.867014
1.0,155,15133.524827
3.0,234,15157.366813
7.0,449,15205.570817
5.0,313,15238.422448
5.0,306,15270.204491
0.0,129,15282.946002
2.0,204,15303.481381
10.0,451,15351.80704
4.0,260,15378.292521
2.0,204,15399.038844
2.0,183,15417.413074
3.0,214,15439.186267
6.0,347,15476.00074
2.0,203,15497.350334
2.0,206,15519.213189
8.0,295,15550.552328
1.0,155,15566.517856
2.0,204,15587.920426
6.0,339,15623.448015
4.0,268,15651.550299
5.0,350,15689.029983
0.0,127,15700.984798
2.0,183,15719.397731
5.0,291,15749.938474
4.0,245,15775.253689
4.0,272,15802.702228
9.0,347,15839.022932
4.0,265,15865.773989
4.0,284,15895.478648
5.0,309,15927.144853
13.0,543,15985.437976
7.0,250,16009.7628
3.0,229,16033.178689
5.0,312,16066.571127
2.0,183,16085.040079
1.0,155,16100.704589
4.0,241,16124.653534
6.0,366,16163.066426
3.0,233,16187.247388
9.0,404,16230.109396
3.0,216,16251.830292
2.0,206,16272.657913
12.0,551,16331.321242
12.0,323,16364.312734
3.0,256,16390.888829
2.0,183,16409.008995
11.0,472,16461.827227
12.0,475,16513.379297
4.0,259,16540.302992
7.0,432,16585.579021
5.0,349,16622.418245
12.0,445,16668.42903
15.0,513,16722.705354
3.0,231,16745.585897
3.0,229,16768.886348
4.0,305,16799.982493
7.0,407,16842.68986
8.0,412,16886.192016
4.0,282,16915.62771
5.0,327,16950.315546
12.0,304,16981.91217
9.0,471,17031.377618
6.0,365,17069.878186
1.0,155,17085.977941
4.0,278,17113.972439
2.0,229,17137.500056
15.0,433,17183.447723
15.0,528,17239.557561
4.0,264,17267.08023
7.0,390,17307.340593
15.0,510,17360.951467
7.0,390,17401.846565
1.0,155,17416.963531
7.0,448,17464.731941
7.0,377,17503.995633
2.0,222,17526.816053
3.0,273,17555.902472
11.0,557,17614.193115
7.0,429,17659.862785
9.0,401,17703.154124
8.0,428,17747.621222
5.0,274,17775.881961
12.0,522,17831.713347
6.0,344,17866.95184
2.0,201,17887.701524
8.0,404,17929.828556
4.0,256,17956.02743
9.0,530,18011.822775
4.0,263,18038.225446
5.0,327,18071.299961
11.0,430,18115.674019
4.0,245,18140.266918
8.0,414,18183.939575
13.0,554,18242.576636
6.0,344,18278.190981
13.0,471,18327.030952
5.0,309,18358.96506
13.0,505,18413.114537
5.0,316,18445.340494
17.0,524,18500.87054
3.0,212,18521.784932
7.0,356,18558.41054
14.0,500,18612.407119
11.0,427,18656.202158
13.0,460,18703.945108
7.0,394,18744.909849
13.0,457,18792.706485
8.0,447,18840.220453
12.0,519,18895.085451
6.0,355,18933.118678
10.0,529,18989.044571
15.0,663,19061.237695
8.0,430,19107.176722
5.0,353,19143.674233
3.0,229,19167.654637
8.0,297,19198.521069
15.0,452,19246.962811
5.0,310,19278.541534
11.0,447,19326.056326
22.0,580,19388.320807
11.0,558,19447.764246
20.0,630,19514.165711
7.0,390,19555.72424
6.0,382,19596.400816
24.0,759,19678.55084
12.0,445,19724.725056
18.0,655,19793.786191
6.0,360,19831.635534
5.0,332,19865.378693
26.0,670,19936.370208
12.0,512,19990.721184
14.0,593,20053.901352
6.0,338,20089.896492
8.0,424,20134.874813
7.0,363,20171.971981
21.0,518,20226.888648
21.0,721,20304.466444
11.0,501,20356.832443
10.0,498,20408.778059
22.0,719,20483.671321
11.0,490,20535.257818
15.0,601,20599.487728
7.0,411,20642.511444
12.0,579,20703.013411
20.0,586,20764.025079
15.0,433,20810.363624
19.0,558,20869.234597
16.0,584,20931.340146
7.0,360,20969.290583
20.0,628,21035.161624
10.0,500,21087.630339
8.0,426,21130.916708
4.0,304,21162.914504
13.0,616,21228.930971
10.0,520,21284.185989
24.0,600,21348.340078
15.0,583,21410.862281
10.0,523,21465.250278
19.0,635,21533.631309
12.0,320,21567.083705
22.0,625,21633.397216
21.0,488,21685.042381
14.0,642,21753.746752
22.0,766,21835.160254
16.0,448,21881.799895
25.0,784,21964.881215
31.0,878,22056.883457
21.0,808,22142.750865
39.0,990,22248.674889
8.0,451,22295.01605
13.0,606,22359.703798
10.0,500,22412.609167
8.0,404,22456.054907
20.0,569,22516.069171
19.0,645,22583.168494
12.0,488,22635.586886
10.0,554,22695.103909
19.0,738,22771.833862
23.0,773,22852.967816
21.0,824,22940.182803
12.0,578,23001.000386
17.0,627,23069.887348
22.0,825,23157.473365
20.0,554,23215.535235
18.0,658,23285.392653
22.0,700,23359.476687
19.0,652,23429.992266
21.0,705,23503.491833
22.0,664,23573.775836
24.0,893,23669.329496
10.0,522,23723.844723
20.0,750,23803.339395
21.0,660,23873.351549
27.0,816,23959.571535
21.0,584,24021.168976
16.0,682,24093.58672
19.0,565,24152.804233
14.0,611,24217.243391
31.0,972,24319.898449
20.0,685,24392.822983
27.0,883,24487.449232
57.0,1164,24611.562194
19.0,675,24683.2175
42.0,1054,24795.016896
21.0,649,24863.202948
32.0,929,24961.900895
13.0,568,25021.906132
19.0,712,25097.85913
56.0,1438,25253.529969
50.0,1005,25360.990903
48.0,1101,25478.537782
33.0,978,25582.469665
23.0,833,25669.434624
26.0,742,25747.806067
26.0,766,25830.068088
16.0,567,25889.082281
26.0,722,25964.802112
15.0,642,26032.706073
28.0,558,26091.431691
37.0,959,26194.576434
26.0,719,26270.454782
22.0,779,26354.752293
17.0,585,26415.524004
37.0,977,26520.315351
75.0,1611,26692.775483
15.0,537,26749.627461
22.0,786,26833.814515
77.0,1306,26972.876057
49.0,1287,27111.671448
27.0,750,27190.810677
42.0,1193,27318.481622
44.0,1204,27448.025754
51.0,1051,27562.753903
63.0,1156,27684.722935
34.0,755,27763.924852
61.0,1410,27915.626007
47.0,1149,28038.812311
41.0,1125,28158.337868
36.0,1025,28265.570543
42.0,1185,28391.569364
128.0,1733,28577.41893
55.0,924,28675.395816
20.0,673,28746.669768
88.0,1547,28912.286742
45.0,1132,29032.979485
91.0,1619,29206.596911
76.0,1333,29348.341165
63.0,1355,29492.845954
120.0,1620,29664.849968
42.0,1036,29775.253198
36.0,1100,29892.44122
29.0,1003,29998.845947
60.0,1277,30134.3855
18.0,781,30216.327734
62.0,1141,30337.187359
40.0,1097,30451.929922
82.0,1535,30615.885131
61.0,920,30712.544059
139.0,1623,30883.437086
49.0,1185,31008.615149
9.0,447,31055.484089
37.0,1059,31166.504894
11.0,531,31222.332221
44.0,1125,31341.930169
95.0,1653,31521.752858
17.0,707,31596.743306
23.0,1003,31701.576437
77.0,1618,31874.635459
112.0,1705,32055.779104
69.0,1115,32173.486343
45.0,1115,32291.68201
45.0,1147,32412.02256
27.0,836,32501.753671
121.0,1717,32683.435366
105.0,1724,32866.040355
217.0,1422,33016.899743
68.0,1186,33142.085933
78.0,1186,33268.367561
63.0,1400,33416.539448
93.0,1511,33575.775297
135.0,1472,33732.804492
34.0,862,33822.555998
111.0,1519,33983.296043
53.0,1102,34099.232641
105.0,1487,34255.855746
113.0,1617,34426.041759
109.0,1330,34567.8612
104.0,1563,34733.593772
278.0,1975,34942.879402
70.0,1002,35048.655712
73.0,1230,35181.316934
65.0,1196,35309.590064
129.0,1737,35494.808938
240.0,1796,35686.3284
59.0,1182,35811.915239
154.0,1965,36022.656455
71.0,1144,36144.65906
213.0,1454,36296.160132
238.0,1702,36475.346471
77.0,1147,36596.476445
139.0,1628,36769.138781
98.0,1156,36891.71635
103.0,1450,37045.749187
218.0,1656,37221.340771
87.0,1391,37367.31198
73.0,1256,37500.077533
156.0,1619,37670.738431
109.0,1425,37821.051911
166.0,1473,37978.437243
98.0,1525,38141.055978
95.0,1294,38278.884654
137.0,1587,38449.329931
267.0,1781,38640.007941
151.0,1788,38830.442538
213.0,1547,38996.468391
119.0,1744,39179.852889
180.0,886,39273.52108
85.0,1544,39436.605798
112.0,1477,39593.011742
290.0,1892,39793.689684
132.0,1762,39984.142225
273.0,2156,40213.832673
177.0,1796,40403.919436
327.0,1967,40613.206974
76.0,1317,40753.748748
273.0,1793,40944.618946
188.0,1097,41059.98022
339.0,1701,41241.031199
142.0,1681,41421.097219
106.0,1653,41599.300576
225.0,1862,41794.996521
213.0,1741,41980.711323
159.0,1730,42165.545413
104.0,1424,42317.017446
261.0,1932,42519.839591
98.0,1375,42663.918055
221.0,1941,42869.419722
269.0,1772,43057.095182
170.0,2008,43270.361346
280.0,2147,43496.536535
93.0,1403,43643.512422
76.0,1351,43785.089726
213.0,1839,43978.645473
282.0,1797,44167.830278
223.0,1573,44335.238314
256.0,1207,44462.089524
63.0,1062,44575.113646
164.0,1778,44763.059486
192.0,1839,44956.299515
272.0,1963,45164.860716
240.0,1532,45328.987739
317.0,1561,45492.386398
274.0,1839,45686.164287
170.0,1965,45894.656647
167.0,1261,46027.001703
204.0,1539,46190.767055
288.0,1872,46388.985705
143.0,1704,46569.883091
142.0,1470,46726.758522
15.0,620,46791.3724
264.0,2026,47006.149078
274.0,1856,47202.336581
298.0,1788,47393.523621
275.0,2238,47632.794523
323.0,2041,47849.629989
336.0,1871,48051.678062
382.0,1694,48232.317467
310.0,1677,48409.877007
378.0,1888,48611.676195
253.0,1845,48808.803255
374.0,2205,49043.188909
117.0,1579,49210.863183
343.0,2168,49445.028397
383.0,1780,49634.5813
201.0,1782,49826.190023
355.0,2012,50041.80278
373.0,2444,50304.7978
290.0,2061,50525.739538
192.0,1882,50728.390278
189.0,1736,50912.396081
