#{"t_start": 1518620744.0893567, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,16.897921
2.0,204,38.233374
2.0,187,57.615216
2.0,223,80.65145
1.0,173,100.016065
0.0,129,113.355819
0.0,127,126.768431
3.0,248,153.041281
1.0,158,168.696187
3.0,218,192.23757
1.0,156,208.277102
1.0,177,226.467316
3.0,214,248.985635
1.0,157,265.537217
0.0,127,278.29927
1.0,155,294.025422
2.0,226,317.740675
0.0,125,329.836369
0.0,125,342.233335
1.0,175,360.226658
0.0,129,373.311402
0.0,129,385.452725
0.0,127,397.461779
5.0,350,435.175253
0.0,129,448.083422
1.0,170,465.881049
2.0,206,486.620134
4.0,300,519.537731
0.0,125,532.813891
0.0,125,545.550552
4.0,280,575.084556
2.0,200,595.674583
0.0,127,608.272906
3.0,252,634.982023
1.0,155,650.408659
3.0,229,674.477422
6.0,362,712.8324
3.0,231,736.469477
1.0,175,754.650215
8.0,374,794.266937
0.0,127,806.65488
5.0,352,844.381156
5.0,350,881.5405
1.0,174,899.243968
8.0,372,939.334928
0.0,123,951.682231
1.0,168,968.152129
0.0,123,981.039928
4.0,318,1014.559796
4.0,298,1046.318514
3.0,274,1075.045983
0.0,129,1088.289561
1.0,153,1104.133972
0.0,129,1117.229817
0.0,129,1130.08942
0.0,129,1143.289792
3.0,254,1169.924022
0.0,125,1182.793917
0.0,129,1195.858496
1.0,172,1213.97582
9.0,424,1259.539889
1.0,175,1277.538474
0.0,127,1290.114692
0.0,129,1302.837138
1.0,172,1320.776754
2.0,202,1341.045159
0.0,129,1353.717167
0.0,127,1366.224766
2.0,202,1387.524997
2.0,202,1408.561805
0.0,127,1421.177929
0.0,127,1433.608978
0.0,129,1446.379125
8.0,374,1485.969863
0.0,127,1498.735096
4.0,279,1527.613294
0.0,129,1540.2637
1.0,159,1556.096325
0.0,129,1568.492386
0.0,129,1581.891113
3.0,274,1611.365066
1.0,157,1626.677764
0.0,125,1639.193759
0.0,127,1651.647989
2.0,224,1675.228442
1.0,177,1694.046079
0.0,127,1706.723519
2.0,204,1727.992867
1.0,173,1746.064371
0.0,127,1758.368162
1.0,178,1776.182159
1.0,173,1794.019839
2.0,206,1814.955604
0.0,127,1827.402247
2.0,202,1847.943902
2.0,199,1868.013279
0.0,129,1880.891348
0.0,127,1893.497223
1.0,176,1911.310667
1.0,159,1927.398726
0.0,127,1940.072073
0.0,125,1951.872036
0.0,129,1964.675997
2.0,219,1987.467429
1.0,173,2005.522317
1.0,173,2023.559967
0.0,129,2036.647926
3.0,271,2064.852017
4.0,295,2096.578679
2.0,225,2119.382346
4.0,302,2152.367863
2.0,200,2172.896261
0.0,127,2186.064208
4.0,299,2217.622827
2.0,202,2238.43064
0.0,129,2250.62833
0.0,125,2262.861143
1.0,169,2280.924863
5.0,373,2321.541824
0.0,129,2334.846197
0.0,127,2347.238263
0.0,127,2359.450262
9.0,404,2401.802905
1.0,157,2417.992775
5.0,344,2455.295987
5.0,309,2489.372844
3.0,232,2513.381712
2.0,198,2532.974066
2.0,222,2556.250009
1.0,157,2572.464402
0.0,127,2585.501431
1.0,173,2603.606915
0.0,127,2616.323873
0.0,129,2629.247789
1.0,178,2647.213028
2.0,202,2669.097887
3.0,276,2698.927926
0.0,127,2711.998674
0.0,125,2724.204652
3.0,250,2749.647693
0.0,127,2762.323792
1.0,157,2777.577666
0.0,123,2789.779332
3.0,250,2815.783643
3.0,246,2841.689199
0.0,127,2854.81654
0.0,129,2868.035225
0.0,129,2881.11657
1.0,157,2896.72798
0.0,127,2909.442932
0.0,127,2921.561019
0.0,129,2934.309808
0.0,129,2947.226047
2.0,202,2968.603592
4.0,299,3001.576382
0.0,127,3014.48917
5.0,333,3049.835229
2.0,204,3071.271269
4.0,240,3096.393767
1.0,155,3111.873654
2.0,198,3132.589924
1.0,152,3147.244846
0.0,129,3160.380213
0.0,129,3172.956471
1.0,174,3191.112778
0.0,125,3203.663697
3.0,248,3229.829906
4.0,297,3261.28414
4.0,297,3293.715795
2.0,224,3316.775692
1.0,173,3335.10486
1.0,155,3351.069328
0.0,125,3363.938287
0.0,127,3376.403697
1.0,155,3391.310716
0.0,127,3403.690799
2.0,225,3426.929953
1.0,151,3442.308271
0.0,127,3454.756942
0.0,129,3467.152259
0.0,125,3479.481487
2.0,186,3498.481168
1.0,155,3513.811172
0.0,125,3526.320355
1.0,159,3542.322424
0.0,129,3554.892788
0.0,129,3567.634096
0.0,127,3580.496641
0.0,127,3593.319902
0.0,127,3606.255579
0.0,129,3619.139702
0.0,125,3631.622892
0.0,129,3643.745053
0.0,129,3656.37182
7.0,326,3690.618289
0.0,129,3702.908265
4.0,299,3734.403064
10.0,414,3779.050125
0.0,123,3790.949433
5.0,352,3828.557088
1.0,173,3846.415125
0.0,127,3858.545003
0.0,125,3870.592692
2.0,200,3891.70211
4.0,278,3921.899671
0.0,129,3934.584671
0.0,129,3947.989874
0.0,127,3959.686438
1.0,175,3977.955357
6.0,398,4020.190555
0.0,129,4033.083043
1.0,173,4051.165845
0.0,129,4063.837045
6.0,397,4106.612035
2.0,198,4126.918029
4.0,297,4158.940021
0.0,127,4171.728165
0.0,125,4183.492906
0.0,127,4196.072331
5.0,350,4234.268227
0.0,129,4247.457734
0.0,127,4259.330061
0.0,129,4272.369333
2.0,198,4292.821106
0.0,129,4305.407407
3.0,246,4331.95051
0.0,125,4344.84906
1.0,153,4360.073793
0.0,127,4373.085976
0.0,127,4385.957752
0.0,127,4398.017034
0.0,129,4410.748958
0.0,125,4423.516806
0.0,125,4436.128759
0.0,129,4448.654007
0.0,129,4461.13794
0.0,125,4473.222332
0.0,127,4485.40482
0.0,129,4497.983967
3.0,226,4522.360872
2.0,200,4542.659955
1.0,152,4557.954213
0.0,127,4570.60361
1.0,173,4588.143588
3.0,248,4614.870955
1.0,155,4629.997834
6.0,401,4674.223485
5.0,350,4712.36124
5.0,326,4746.630869
0.0,129,4759.627454
0.0,127,4772.536744
0.0,129,4784.832175
2.0,202,4806.085689
2.0,202,4827.533059
5.0,352,4864.582112
9.0,380,4904.851702
4.0,297,4936.578607
0.0,129,4949.643693
5.0,326,4983.764382
5.0,346,5020.170048
0.0,129,5033.023129
1.0,177,5051.253736
0.0,125,5063.618366
0.0,127,5075.918846
0.0,129,5088.191821
3.0,230,5112.001303
5.0,350,5149.336506
0.0,127,5162.036934
5.0,350,5199.784166
2.0,223,5223.086265
0.0,129,5236.096428
0.0,125,5248.811287
0.0,127,5260.846377
2.0,198,5281.43659
0.0,127,5293.896895
4.0,319,5327.226269
8.0,375,5367.165422
1.0,157,5383.105366
0.0,127,5395.145041
6.0,378,5435.115307
10.0,450,5483.620909
5.0,363,5522.817919
0.0,127,5535.175302
0.0,129,5547.676768
0.0,127,5559.698982
1.0,155,5575.347746
0.0,127,5588.560038
0.0,129,5601.63928
0.0,129,5615.047266
0.0,127,5628.016148
0.0,127,5640.696334
0.0,127,5653.531621
0.0,127,5665.665583
0.0,127,5679.215939
2.0,198,5699.132105
2.0,198,5719.769899
2.0,202,5741.398413
2.0,202,5763.211666
1.0,173,5780.421319
0.0,127,5793.642039
2.0,202,5814.105656
9.0,382,5853.823093
8.0,350,5891.164812
0.0,127,5903.673421
0.0,129,5916.272562
0.0,129,5928.861801
11.0,498,5981.979344
4.0,299,6012.712847
0.0,125,6024.809439
8.0,374,6063.998783
0.0,129,6077.09116
0.0,129,6089.659486
2.0,202,6110.471231
0.0,127,6123.308707
0.0,127,6136.214247
0.0,127,6148.080313
0.0,123,6160.261802
8.0,375,6199.702806
2.0,221,6223.216558
0.0,129,6235.887718
4.0,299,6267.62674
1.0,176,6285.468843
5.0,350,6322.273669
8.0,477,6373.045454
2.0,202,6394.917168
0.0,129,6407.69774
0.0,129,6420.620949
4.0,299,6452.696062
0.0,127,6464.559662
0.0,127,6477.108515
5.0,350,6514.741432
10.0,455,6562.957027
2.0,202,6583.814423
2.0,200,6604.649089
0.0,129,6617.708964
0.0,129,6630.235185
5.0,352,6667.493445
1.0,170,6685.366312
2.0,200,6705.806086
0.0,129,6718.994486
2.0,202,6740.21918
2.0,200,6760.380464
2.0,200,6780.987977
0.0,129,6793.643217
3.0,248,6819.84475
10.0,433,6866.463343
0.0,125,6878.250073
5.0,350,6915.247651
2.0,198,6935.834056
0.0,127,6948.590922
0.0,129,6961.104311
0.0,129,6973.344378
9.0,404,7016.306015
4.0,297,7047.420704
0.0,127,7060.313179
2.0,202,7081.506671
0.0,129,7094.644125
0.0,127,7106.910168
4.0,320,7140.946955
1.0,155,7156.625683
0.0,127,7169.095969
2.0,202,7190.092702
0.0,127,7203.129247
2.0,200,7223.283517
3.0,248,7248.870888
0.0,129,7261.723655
6.0,378,7301.674824
9.0,404,7345.125731
3.0,274,7374.117563
1.0,157,7390.408256
4.0,299,7421.864895
4.0,322,7456.456585
0.0,129,7469.1974
13.0,472,7520.666214
0.0,127,7533.151386
2.0,202,7554.126133
9.0,419,7600.036765
5.0,352,7637.589045
0.0,127,7650.645458
0.0,127,7663.612567
0.0,127,7676.219614
0.0,123,7688.507362
9.0,404,7732.115671
0.0,125,7744.347819
5.0,350,7782.362695
3.0,250,7808.109579
0.0,125,7820.763713
0.0,129,7833.902309
0.0,127,7846.370661
1.0,178,7865.184518
0.0,129,7878.57156
9.0,404,7923.816948
3.0,248,7950.526752
0.0,129,7963.326236
0.0,129,7975.889092
5.0,344,8013.132714
2.0,198,8033.604438
0.0,129,8046.202208
0.0,127,8058.65902
0.0,127,8071.68531
1.0,173,8089.233007
2.0,202,8109.729747
0.0,127,8122.246015
5.0,350,8159.415997
0.0,129,8171.880454
0.0,125,8184.206151
0.0,125,8196.860779
0.0,129,8209.971321
0.0,123,8221.359088
0.0,129,8234.412281
0.0,125,8247.39043
0.0,129,8260.471719
0.0,125,8272.964223
0.0,127,8285.958801
0.0,129,8298.352861
9.0,404,8341.018612
4.0,319,8375.776244
4.0,297,8407.662421
1.0,173,8425.521311
4.0,294,8456.680498
0.0,127,8469.230181
6.0,378,8509.129902
0.0,127,8521.754727
2.0,200,8543.480771
4.0,297,8574.480906
0.0,129,8587.410304
0.0,127,8600.138564
2.0,198,8620.383983
0.0,129,8633.465017
5.0,352,8671.773287
5.0,345,8709.013659
2.0,200,8729.41158
5.0,350,8765.791887
3.0,228,8790.251918
4.0,297,8821.514439
0.0,125,8833.936455
0.0,127,8846.460298
2.0,202,8867.144012
5.0,352,8904.457466
0.0,129,8917.472121
0.0,129,8930.65063
2.0,202,8951.515302
5.0,350,8989.814603
1.0,157,9005.675448
1.0,155,9021.095881
3.0,270,9048.897307
5.0,350,9087.061417
0.0,129,9099.976872
1.0,175,9117.824621
2.0,192,9136.870173
0.0,125,9149.625884
1.0,171,9166.186991
3.0,251,9192.67554
2.0,204,9213.318277
4.0,297,9245.283382
2.0,206,9266.941978
3.0,250,9293.60044
4.0,297,9324.770342
0.0,127,9337.278641
1.0,170,9354.673854
4.0,265,9382.879163
2.0,198,9403.254996
5.0,350,9439.500136
6.0,398,9482.620017
0.0,129,9495.414957
0.0,127,9507.392177
2.0,203,9527.730511
1.0,157,9544.332604
3.0,248,9570.445903
2.0,187,9589.351258
3.0,236,9613.664465
5.0,350,9651.131284
2.0,200,9671.769957
2.0,202,9692.373405
0.0,125,9704.539015
2.0,204,9725.70557
1.0,155,9741.311162
1.0,174,9759.058159
2.0,221,9782.403525
1.0,170,9799.744671
4.0,280,9829.60138
0.0,129,9843.11713
3.0,230,9867.421757
7.0,412,9911.310355
8.0,376,9951.35466
0.0,129,9963.831811
4.0,259,9991.538317
5.0,331,10026.61941
1.0,157,10042.335036
0.0,129,10055.057746
2.0,187,10074.610809
2.0,186,10093.669016
0.0,129,10106.381738
3.0,246,10133.001997
1.0,173,10150.318071
3.0,248,10177.224667
5.0,330,10212.253068
2.0,198,10232.610504
1.0,157,10249.297239
3.0,253,10275.739592
4.0,319,10311.350557
0.0,129,10323.573224
1.0,152,10339.050638
6.0,342,10376.185081
6.0,371,10416.938655
0.0,129,10430.036055
9.0,404,10473.586093
7.0,408,10517.043007
0.0,129,10530.321699
2.0,185,10549.91138
0.0,129,10562.962296
3.0,234,10587.599473
2.0,224,10611.15029
0.0,129,10624.467278
1.0,157,10640.886762
1.0,154,10656.959146
0.0,127,10669.52982
9.0,404,10712.620795
5.0,300,10745.065406
2.0,185,10764.582717
5.0,326,10798.971734
2.0,198,10820.206952
0.0,125,10832.424292
4.0,280,10861.522165
1.0,157,10877.817985
5.0,350,10915.180768
5.0,372,10954.386454
0.0,127,10967.355577
1.0,173,10985.423458
0.0,125,10997.095393
1.0,173,11015.027406
