#{"t_start": 1518620742.9768188, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,5572.48834
9.0,401,5616.27399
0.0,127,5629.382288
0.0,129,5642.102814
2.0,200,5662.797572
2.0,205,5684.435726
9.0,382,5726.113908
2.0,198,5746.721451
0.0,129,5759.788196
0.0,127,5772.845857
0.0,125,5785.411514
2.0,202,5806.089332
3.0,248,5831.713884
5.0,347,5867.676723
10.0,431,5914.133176
2.0,223,5937.038735
0.0,129,5949.481986
0.0,127,5962.025271
0.0,129,5974.67278
9.0,404,6016.659198
0.0,129,6029.587645
0.0,129,6041.818881
2.0,202,6062.130389
5.0,350,6099.136084
2.0,200,6120.191709
0.0,127,6133.226194
5.0,352,6169.68109
4.0,319,6203.486499
0.0,125,6216.24779
1.0,155,6231.896175
9.0,404,6275.069911
0.0,127,6287.508543
0.0,127,6300.147985
9.0,404,6342.923599
4.0,280,6371.821941
0.0,129,6385.407989
0.0,129,6398.2733
9.0,380,6439.085866
4.0,297,6470.688091
0.0,127,6483.008164
0.0,129,6495.808765
0.0,127,6508.61036
2.0,200,6529.437454
1.0,175,6546.605332
0.0,125,6559.063344
0.0,127,6571.462973
0.0,125,6583.290342
0.0,127,6595.998693
2.0,198,6617.136458
2.0,202,6637.223817
1.0,175,6655.50648
0.0,129,6668.15723
2.0,200,6689.195989
5.0,328,6723.875296
5.0,352,6761.806722
0.0,129,6774.129674
5.0,350,6811.43357
0.0,129,6824.313024
2.0,202,6845.26836
2.0,202,6865.982045
5.0,348,6902.652233
9.0,404,6946.397521
10.0,432,6991.970484
3.0,230,7015.727701
0.0,129,7028.457175
0.0,129,7040.739698
3.0,248,7067.453589
0.0,129,7080.489738
2.0,202,7101.604571
2.0,198,7122.031853
1.0,155,7137.578238
0.0,125,7149.889407
0.0,129,7162.58253
1.0,175,7180.470463
9.0,403,7223.593556
2.0,202,7244.417978
5.0,350,7281.548979
5.0,350,7318.238343
0.0,125,7330.861866
0.0,129,7343.600171
0.0,125,7355.385857
5.0,350,7393.941336
1.0,171,7411.24476
2.0,200,7431.545403
2.0,202,7453.589371
4.0,297,7484.399472
2.0,199,7505.083499
3.0,228,7528.841485
1.0,173,7547.014659
2.0,224,7570.044432
0.0,127,7582.959285
0.0,129,7596.134583
0.0,127,7609.112455
0.0,129,7622.13156
0.0,127,7634.941966
7.0,426,7681.041529
2.0,202,7702.147615
3.0,250,7728.629302
5.0,351,7766.055099
0.0,129,7779.224676
10.0,456,7828.615109
2.0,198,7848.82717
4.0,297,7882.074768
2.0,222,7905.705676
0.0,125,7918.904062
3.0,248,7945.724599
2.0,220,7968.840824
2.0,198,7989.869775
0.0,127,8002.30383
5.0,350,8038.932749
5.0,329,8074.71728
4.0,297,8105.848124
1.0,178,8124.177651
0.0,127,8135.905156
0.0,129,8148.678377
0.0,129,8161.677128
0.0,129,8174.520914
1.0,155,8190.236768
0.0,129,8203.136771
4.0,297,8234.583555
5.0,350,8272.405335
2.0,202,8293.989121
5.0,329,8327.937987
0.0,125,8340.445041
0.0,129,8353.669987
0.0,129,8366.478208
1.0,155,8382.281827
10.0,433,8429.555818
1.0,169,8446.89985
3.0,248,8473.001152
10.0,455,8521.661691
2.0,200,8542.659727
0.0,127,8555.587387
2.0,200,8575.900864
9.0,404,8619.223818
0.0,125,8631.771571
0.0,125,8644.649748
5.0,350,8681.882838
6.0,399,8725.464061
0.0,129,8738.298136
0.0,129,8750.063328
5.0,352,8788.036083
0.0,129,8800.998343
4.0,291,8831.89373
5.0,349,8868.626899
5.0,350,8905.672517
0.0,129,8918.656022
6.0,382,8960.359771
1.0,157,8976.118728
0.0,129,8989.389054
1.0,152,9004.782932
1.0,155,9020.477318
3.0,270,9048.667224
0.0,127,9061.522617
5.0,350,9098.890336
2.0,202,9119.746378
4.0,297,9150.859146
6.0,400,9193.199571
0.0,129,9205.926913
2.0,200,9226.601905
6.0,396,9269.277233
1.0,157,9285.380748
6.0,399,9328.48697
1.0,177,9346.57705
1.0,174,9364.369096
0.0,125,9376.60357
5.0,352,9414.574955
1.0,157,9429.918471
10.0,454,9478.356961
0.0,129,9491.417762
3.0,231,9514.996475
3.0,234,9538.986018
5.0,329,9574.441687
1.0,155,9589.570336
3.0,270,9617.564103
0.0,129,9630.530337
2.0,198,9651.461589
0.0,129,9664.159668
10.0,471,9714.599894
1.0,173,9731.782275
2.0,202,9752.794562
2.0,206,9774.081786
3.0,273,9803.279012
0.0,123,9815.433531
6.0,368,9856.170198
9.0,404,9898.801423
0.0,125,9911.483226
5.0,326,9946.001549
3.0,250,9971.871703
6.0,382,10013.045008
4.0,280,10042.659141
2.0,222,10065.245954
0.0,129,10079.043093
0.0,125,10090.79077
1.0,155,10106.669868
4.0,273,10135.794308
2.0,187,10156.045436
2.0,206,10177.303451
0.0,127,10189.928763
0.0,127,10202.282246
4.0,282,10232.067482
1.0,155,10248.173728
3.0,270,10276.628177
1.0,155,10292.775671
13.0,459,10343.399765
1.0,177,10362.129352
4.0,299,10394.104503
0.0,129,10407.334794
5.0,350,10445.057855
0.0,127,10457.74451
9.0,404,10501.357544
3.0,230,10525.22665
5.0,366,10565.459023
6.0,369,10605.761294
7.0,250,10632.255883
4.0,297,10664.03154
5.0,348,10701.182603
3.0,251,10728.021215
1.0,175,10746.286658
1.0,157,10762.195815
0.0,129,10774.669259
4.0,321,10809.864301
2.0,188,10829.38875
5.0,329,10863.890355
11.0,457,10913.444685
3.0,251,10939.684957
4.0,249,10965.826123
5.0,350,11002.995978
2.0,199,11023.912657
9.0,404,11067.308775
1.0,157,11082.681103
5.0,329,11117.473184
0.0,125,11129.557891
8.0,481,11181.575871
0.0,129,11194.437916
2.0,220,11217.947383
0.0,127,11230.701828
0.0,127,11243.280625
5.0,352,11281.343693
1.0,171,11298.466734
5.0,298,11330.092871
1.0,155,11345.84888
3.0,248,11371.833179
5.0,352,11409.304123
1.0,155,11424.867517
0.0,129,11437.846266
0.0,129,11450.449403
2.0,222,11473.409975
1.0,178,11491.167446
0.0,127,11503.636518
1.0,155,11519.489025
1.0,152,11535.419746
5.0,341,11570.874383
1.0,157,11587.348123
0.0,127,11599.894135
1.0,157,11615.670043
0.0,129,11628.716732
6.0,380,11669.582946
5.0,309,11701.85314
2.0,206,11724.21658
5.0,328,11758.672405
0.0,129,11771.660444
2.0,185,11791.008503
0.0,127,11803.443202
4.0,279,11832.420207
7.0,426,11879.155988
4.0,278,11907.842838
1.0,155,11923.54337
2.0,223,11947.107579
0.0,129,11960.409659
2.0,188,11980.067563
0.0,127,11992.193923
3.0,232,12017.511299
2.0,187,12036.42845
0.0,129,12049.397697
4.0,285,12079.051536
3.0,248,12104.836201
8.0,477,12156.858242
5.0,329,12191.667297
1.0,176,12209.917988
1.0,155,12224.997422
5.0,350,12261.900103
2.0,187,12280.798159
2.0,188,12299.773081
1.0,153,12315.305893
0.0,129,12328.454704
1.0,155,12344.59414
2.0,200,12365.102067
8.0,372,12404.090112
5.0,328,12437.850782
0.0,127,12450.690943
10.0,433,12497.547867
2.0,188,12516.731076
4.0,277,12545.440131
3.0,216,12568.6165
1.0,155,12584.338708
3.0,236,12608.405325
0.0,127,12621.143368
0.0,129,12634.259095
3.0,236,12659.023552
4.0,297,12690.296133
4.0,297,12721.936615
5.0,350,12759.994284
2.0,180,12778.889578
3.0,230,12803.507411
1.0,157,12819.77839
3.0,216,12841.74671
7.0,446,12890.748344
1.0,155,12906.558882
5.0,347,12943.674699
0.0,127,12956.251474
2.0,185,12974.802616
2.0,225,12997.91596
2.0,185,13016.80661
3.0,231,13040.537886
0.0,127,13052.726866
4.0,280,13082.783419
5.0,328,13117.202202
6.0,380,13158.725353
0.0,129,13171.114826
3.0,234,13195.695575
5.0,350,13232.649244
3.0,236,13257.499725
3.0,250,13284.124217
5.0,326,13318.563183
3.0,232,13342.507145
3.0,235,13366.811297
1.0,171,13383.86875
0.0,127,13397.216537
1.0,155,13413.678512
9.0,404,13456.68694
0.0,129,13469.570136
5.0,350,13506.269154
5.0,350,13543.570104
4.0,298,13574.792723
7.0,248,13599.835545
11.0,504,13653.924348
9.0,404,13697.949428
0.0,125,13709.555924
11.0,500,13762.484032
2.0,184,13781.209714
6.0,377,13821.932791
3.0,230,13844.956681
0.0,127,13857.642665
2.0,202,13878.256242
2.0,184,13896.92103
3.0,230,13921.106627
4.0,261,13948.412811
1.0,157,13964.148935
1.0,157,13980.125685
3.0,270,14008.479163
3.0,218,14030.774241
7.0,445,14079.085737
1.0,157,14094.971555
2.0,224,14118.174301
9.0,404,14160.842787
1.0,155,14176.790784
8.0,350,14213.668393
6.0,380,14253.617322
0.0,127,14265.967925
11.0,479,14318.071617
7.0,449,14365.288153
1.0,171,14382.213335
9.0,403,14425.024474
3.0,247,14451.229875
7.0,432,14497.559343
2.0,204,14518.474274
11.0,472,14568.139144
1.0,178,14586.660597
3.0,228,14610.312009
5.0,371,14650.212353
2.0,206,14671.1717
4.0,260,14697.779014
1.0,178,14715.611404
1.0,153,14731.301411
9.0,380,14771.913469
4.0,284,14801.450683
0.0,129,14814.388625
0.0,127,14827.130072
5.0,350,14863.995598
5.0,291,14895.650394
7.0,443,14940.925749
10.0,429,14987.110938
2.0,224,15010.604182
10.0,433,15056.047013
3.0,233,15080.404131
10.0,429,15127.141274
2.0,225,15150.202519
6.0,350,15187.036713
6.0,382,15227.631262
6.0,421,15271.915194
3.0,271,15300.418329
4.0,279,15329.685825
2.0,208,15350.978331
5.0,309,15382.605763
9.0,347,15419.025962
2.0,224,15442.250677
7.0,353,15479.725307
3.0,253,15506.400973
6.0,360,15545.605888
3.0,250,15571.770422
9.0,457,15621.025341
6.0,338,15657.242114
5.0,296,15688.177039
5.0,350,15724.569658
3.0,253,15751.049205
2.0,186,15769.603653
5.0,348,15805.947574
3.0,214,15827.256026
5.0,350,15863.692406
4.0,249,15888.898092
9.0,402,15931.4765
4.0,247,15957.178211
2.0,206,15977.552567
7.0,450,16024.23895
4.0,280,16053.306518
3.0,232,16077.654169
2.0,203,16098.589318
5.0,350,16135.098862
9.0,329,16169.319408
4.0,296,16200.410399
15.0,525,16255.678668
6.0,422,16299.93044
5.0,366,16339.160972
20.0,580,16399.74963
9.0,328,16434.853134
3.0,231,16460.17072
2.0,204,16481.165919
8.0,298,16513.712487
7.0,378,16553.608168
1.0,178,16570.984214
4.0,281,16600.101518
11.0,472,16649.500245
4.0,263,16676.09806
11.0,457,16724.525477
8.0,460,16772.037659
2.0,206,16792.366419
8.0,444,16838.903272
7.0,401,16881.654533
6.0,359,16919.85064
12.0,505,16973.140637
5.0,372,17012.21914
3.0,216,17033.933055
3.0,227,17057.617599
12.0,520,17113.103762
9.0,352,17150.527295
4.0,301,17181.377274
4.0,265,17208.387303
4.0,277,17237.340335
4.0,284,17267.02761
2.0,201,17286.855056
4.0,282,17316.130093
4.0,266,17343.732169
5.0,330,17377.237993
8.0,279,17405.688563
7.0,248,17431.317346
3.0,212,17453.103503
3.0,228,17476.614149
7.0,356,17513.492825
9.0,520,17569.674467
8.0,460,17617.616989
14.0,526,17674.532307
5.0,309,17707.212075
14.0,553,17765.297785
12.0,320,17799.455289
11.0,472,17848.168901
6.0,379,17888.494515
5.0,310,17920.650767
9.0,404,17962.405786
7.0,410,18005.772529
17.0,481,18055.173766
9.0,467,18103.355271
11.0,468,18151.756181
5.0,296,18182.15609
6.0,371,18220.849667
11.0,478,18271.00797
9.0,429,18315.868308
7.0,382,18355.572268
5.0,325,18389.743283
11.0,500,18442.378567
4.0,324,18475.992443
6.0,403,18517.914401
13.0,568,18577.806531
7.0,381,18617.729443
11.0,271,18644.860128
8.0,408,18687.96013
10.0,504,18739.972448
10.0,475,18790.327648
17.0,487,18842.321759
11.0,472,18892.267101
12.0,525,18948.120862
7.0,412,18991.959949
4.0,242,19017.452511
4.0,286,19046.933541
5.0,290,19077.300879
8.0,447,19125.64109
12.0,508,19179.643397
6.0,375,19218.700872
11.0,490,19270.283729
9.0,419,19314.486851
8.0,413,19358.539347
11.0,472,19408.174777
15.0,436,19454.687709
5.0,318,19487.547237
8.0,406,19530.68736
18.0,525,19586.557831
12.0,321,19620.473232
13.0,525,19676.818574
26.0,666,19747.109472
10.0,379,19786.512347
16.0,328,19820.047534
4.0,278,19849.106108
7.0,412,19891.912063
10.0,392,19933.304767
5.0,326,19967.471884
8.0,476,20016.495924
5.0,288,20047.065231
9.0,493,20099.67497
11.0,574,20161.443125
8.0,437,20206.667112
9.0,452,20254.499226
16.0,704,20329.486448
10.0,501,20381.858062
11.0,522,20436.373703
17.0,680,20507.304469
15.0,436,20553.1046
15.0,681,20625.909691
17.0,373,20664.658272
12.0,429,20709.099634
28.0,672,20779.754714
18.0,703,20855.178955
6.0,377,20894.220641
4.0,302,20925.384154
4.0,280,20955.337528
9.0,449,21002.34805
11.0,505,21054.849682
11.0,516,21108.170765
14.0,587,21170.398236
13.0,475,21220.521248
9.0,445,21267.610232
16.0,753,21349.061086
14.0,583,21411.014842
14.0,550,21468.436209
14.0,402,21512.1609
15.0,604,21576.394805
30.0,935,21676.588506
14.0,547,21734.555446
25.0,894,21830.449421
10.0,495,21881.494235
14.0,584,21943.439606
22.0,532,21998.410979
24.0,647,22066.726453
15.0,638,22133.93425
21.0,829,22221.930462
10.0,521,22276.457322
18.0,695,22350.228754
27.0,986,22457.185543
20.0,635,22523.550476
18.0,554,22581.606619
20.0,718,22658.866244
11.0,572,22719.478859
9.0,475,22768.335216
29.0,860,22858.911736
11.0,456,22907.546454
11.0,411,22949.52219
15.0,670,23020.786723
25.0,780,23106.861365
31.0,937,23204.75236
18.0,559,23263.499883
23.0,740,23342.780965
22.0,753,23423.729264
29.0,862,23514.784065
20.0,615,23579.310269
16.0,627,23646.528097
14.0,528,23701.802944
7.0,369,23739.424743
25.0,827,23827.159571
13.0,599,23890.626933
23.0,851,23981.370328
17.0,638,24048.011774
17.0,477,24099.21866
20.0,674,24169.975525
18.0,727,24247.035079
42.0,854,24336.86096
36.0,1172,24462.219189
20.0,669,24533.078531
37.0,966,24636.646515
73.0,1311,24776.812701
29.0,712,24851.131591
24.0,879,24944.666183
50.0,789,25028.330208
17.0,740,25107.346008
54.0,1143,25229.701252
38.0,1044,25343.234017
59.0,1081,25458.454066
28.0,862,25549.49815
67.0,1398,25697.852562
20.0,805,25783.57363
21.0,611,25847.88272
20.0,677,25919.058749
40.0,983,26023.616372
30.0,887,26118.167571
26.0,631,26184.818286
14.0,555,26243.409154
29.0,1084,26360.364748
60.0,1298,26498.589179
16.0,707,26573.686283
32.0,1087,26689.638149
46.0,1272,26826.526618
44.0,786,26910.365042
79.0,1319,27051.918004
55.0,1210,27180.629699
24.0,814,27267.001378
34.0,879,27361.037915
32.0,935,27461.201277
36.0,942,27564.282401
29.0,802,27648.047246
45.0,1269,27783.119221
45.0,1262,27918.948506
94.0,1708,28101.490371
25.0,843,28190.616532
30.0,1003,28295.86798
25.0,855,28386.891096
53.0,983,28491.751231
25.0,760,28571.543019
17.0,712,28647.396535
25.0,921,28744.830836
0.0,129,28757.732635
18.0,694,28831.185417
50.0,1197,28958.556241
41.0,829,29046.616753
39.0,999,29153.511191
38.0,1138,29274.484421
116.0,1516,29437.101056
75.0,1132,29556.684086
10.0,523,29610.773999
70.0,1320,29752.175467
49.0,1229,29881.851137
24.0,963,29985.033127
56.0,1076,30099.032928
87.0,1645,30273.331145
58.0,1042,30383.476058
86.0,1496,30540.288701
61.0,973,30644.830884
50.0,945,30743.399829
55.0,1446,30896.07613
81.0,1482,31053.592242
100.0,1826,31248.083598
131.0,1830,31446.207188
95.0,1386,31593.756337
10.0,507,31645.969106
59.0,1218,31775.90547
121.0,1777,31965.044156
70.0,1350,32108.396517
63.0,1253,32240.07245
33.0,1062,32352.876753
53.0,1327,32494.088197
47.0,976,32597.876319
57.0,1340,32738.774628
91.0,1526,32899.455926
147.0,1747,33085.451178
102.0,1586,33253.974788
67.0,1327,33394.723545
116.0,1663,33570.200185
115.0,1642,33745.484487
50.0,979,33847.168268
74.0,1323,33987.475873
110.0,1374,34132.50281
129.0,1727,34314.523078
57.0,1163,34437.168146
182.0,1454,34591.33861
85.0,1489,34749.36938
46.0,1149,34871.318205
82.0,1376,35016.378789
77.0,1100,35133.835397
64.0,1308,35274.414593
75.0,1085,35390.508801
107.0,1607,35561.229808
101.0,1469,35717.459673
81.0,1219,35847.612782
141.0,1727,36032.296206
74.0,1620,36204.935406
95.0,1268,36336.458704
130.0,1464,36490.390146
55.0,888,36583.600158
150.0,1914,36787.929639
81.0,1380,36933.161399
104.0,1498,37092.479475
100.0,1461,37247.015083
232.0,2151,37474.873352
51.0,639,37541.755682
41.0,1042,37651.645616
91.0,1310,37788.932244
71.0,1388,37937.786728
324.0,1978,38147.896174
116.0,1571,38317.009568
93.0,1350,38460.646355
54.0,1144,38582.53816
122.0,1443,38736.38135
167.0,1631,38911.035475
48.0,1065,39024.181931
90.0,1596,39191.928416
117.0,1676,39369.692464
137.0,1474,39525.253293
116.0,1506,39684.29557
269.0,1850,39882.932365
383.0,1563,40052.166397
100.0,1529,40213.443858
102.0,1418,40362.675586
302.0,1643,40537.675019
153.0,1649,40713.286878
220.0,1285,40848.91557
74.0,1373,40995.424778
128.0,1545,41159.993681
312.0,1769,41347.728438
317.0,1866,41549.183371
257.0,1683,41726.957333
139.0,1374,41873.212155
164.0,1677,42050.351572
58.0,1415,42202.256795
287.0,1311,42341.341587
158.0,1868,42536.835998
138.0,1720,42718.107449
261.0,1607,42888.265818
338.0,1547,43051.674294
144.0,1658,43227.606838
231.0,2036,43442.31153
318.0,1754,43626.101635
91.0,1441,43777.656532
178.0,1198,43902.733708
217.0,1995,44112.781668
202.0,1834,44307.8668
153.0,1558,44471.874559
34.0,1095,44589.352798
176.0,1894,44789.559225
130.0,1289,44923.988378
307.0,1857,45120.613893
379.0,1475,45278.253614
91.0,1350,45421.042557
205.0,1526,45581.032291
86.0,1296,45716.235945
134.0,1632,45889.630989
243.0,1936,46094.776798
248.0,1730,46279.318698
338.0,2062,46498.375211
328.0,1911,46702.328278
41.0,1070,46814.922908
287.0,1717,46995.28624
399.0,2384,47248.709237
195.0,1513,47409.995332
119.0,1667,47588.078545
142.0,1409,47737.086394
323.0,1756,47925.64205
374.0,1952,48135.069845
410.0,2201,48368.351351
206.0,1449,48524.090168
264.0,1572,48691.334826
360.0,2028,48908.228631
369.0,2072,49128.550632
114.0,1363,49272.118247
278.0,1342,49418.112457
323.0,2055,49637.579092
347.0,1539,49801.803255
297.0,1455,49957.432811
376.0,2065,50178.346544
280.0,1910,50384.303836
385.0,1838,50582.120824
192.0,1349,50725.900905
278.0,2248,50965.512171
358.0,2005,51181.652004
401.0,2292,51422.62182
137.0,1506,51585.257275
322.0,1682,51765.723099
315.0,1711,51947.250793
350.0,2450,52209.379835
311.0,2007,52423.910595
365.0,1989,52636.093223
30.0,855,52728.118121
2.0,184,52746.567877
295.0,1813,52942.117153
186.0,1885,53146.758995
354.0,2040,53365.155354
381.0,2455,53629.111419
376.0,2224,53867.628382
373.0,2265,54111.010165
405.0,2141,54339.679894
262.0,1739,54524.512517
120.0,1702,54709.157522
379.0,2020,54925.494255
340.0,2177,55159.545701
389.0,2152,55390.987392
70.0,1306,55532.534302
225.0,1656,55710.103404
358.0,1963,55919.480534
316.0,2090,56142.154137
343.0,2383,56397.31211
361.0,1749,56583.575961
380.0,2144,56816.280154
119.0,1496,56975.761038
358.0,1745,57164.251294
353.0,2229,57402.937496
357.0,1849,57601.499476
391.0,2212,57837.906975
296.0,1891,58043.07145
383.0,1887,58248.007418
197.0,1863,58449.664792
390.0,2034,58667.881624
293.0,1932,58875.995245
345.0,1865,59079.199394
80.0,1339,59221.626043
357.0,2664,59507.446968
122.0,1424,59662.658047
127.0,1583,59832.63329
406.0,2154,60067.732664
397.0,2015,60286.120552
380.0,2323,60536.048629
208.0,1904,60740.161295
88.0,1384,60889.858135
392.0,2107,61115.543468
366.0,1784,61307.548524
390.0,2115,61534.316355
388.0,2448,61800.352859
351.0,1746,61985.302936
378.0,1700,62166.859852
428.0,3605,62550.707143
388.0,2077,62771.222444
363.0,2209,63009.143092
432.0,3210,63353.919614
391.0,2092,63576.967463
329.0,1888,63777.689549
414.0,3286,64131.492166
275.0,1784,64319.965948
361.0,1991,64533.377326
362.0,1836,64731.596315
372.0,2852,65034.733613
388.0,1901,65237.43632
321.0,1768,65426.20641
425.0,2839,65731.813503
306.0,1713,65914.365455
412.0,2401,66171.474628
411.0,2114,66397.686142
402.0,3258,66746.533031
365.0,2792,67043.562633
417.0,2739,67334.718201
402.0,2147,67566.270949
417.0,2558,67837.057987
399.0,4843,68355.696623
405.0,2467,68620.59856
400.0,2459,68886.317253
409.0,3121,69226.01754
335.0,1920,69431.69258
359.0,1844,69627.156146
343.0,1916,69834.030109
242.0,1674,70014.166218
358.0,2070,70235.629521
395.0,2247,70475.819832
413.0,2395,70736.408507
388.0,2057,70975.485663
421.0,2846,71305.589609
401.0,2600,71613.795818
385.0,2028,71840.684933
404.0,2723,72166.246058
414.0,2434,72463.798144
401.0,3854,72922.092414
