#{"t_start": 1518616763.867123, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,60848.831159
2.0,187,60941.352615
9.0,422,61158.407145
9.0,404,61365.350666
0.0,129,61427.06389
2.0,198,61522.435993
3.0,232,61638.208565
3.0,230,61753.430683
3.0,230,61866.460829
10.0,451,62098.810453
0.0,129,62160.272636
3.0,213,62265.942295
5.0,319,62426.990701
5.0,352,62604.38355
1.0,176,62690.96049
6.0,361,62873.118605
3.0,230,62986.295027
0.0,129,63046.890578
3.0,228,63160.941945
2.0,183,63251.220598
11.0,460,63486.403768
1.0,155,63560.481825
2.0,199,63658.765448
4.0,299,63809.315052
1.0,175,63893.325619
4.0,299,64044.012149
6.0,399,64248.969795
3.0,226,64361.891057
2.0,222,64470.83637
13.0,459,64706.352822
6.0,400,64910.297175
13.0,457,65142.759299
1.0,177,65228.899609
3.0,232,65342.333434
5.0,306,65497.476218
1.0,157,65571.69643
0.0,127,65634.788598
5.0,335,65803.818118
3.0,216,65911.060707
2.0,222,66018.953898
3.0,214,66124.715126
3.0,216,66232.496054
3.0,216,66337.806167
2.0,185,66426.777159
0.0,129,66486.970133
4.0,317,66646.714794
4.0,299,66796.452538
1.0,153,66870.702302
10.0,432,67090.125422
0.0,127,67151.204743
0.0,129,67212.305433
0.0,129,67273.40729
3.0,218,67380.833443
6.0,397,67581.86573
1.0,157,67658.687922
2.0,185,67747.73515
4.0,247,67871.607559
5.0,352,68048.229884
2.0,185,68138.047151
0.0,129,68198.065698
3.0,216,68305.613877
0.0,127,68364.51027
1.0,157,68441.329802
4.0,317,68601.395497
5.0,305,68755.07211
0.0,129,68816.112146
3.0,218,68923.835402
6.0,356,69104.262017
1.0,155,69177.418897
1.0,154,69250.989629
13.0,457,69487.021493
1.0,178,69574.076297
4.0,299,69724.460052
2.0,183,69811.985056
3.0,218,69919.870057
6.0,379,70112.503474
3.0,234,70229.174432
3.0,232,70345.306524
0.0,127,70404.214656
13.0,552,70687.638423
12.0,523,70956.062094
1.0,157,71030.723785
2.0,226,71143.272973
3.0,218,71251.141145
3.0,221,71359.327073
2.0,222,71469.50245
2.0,183,71556.674477
3.0,214,71662.473705
1.0,155,71738.277426
1.0,175,71822.560086
8.0,376,72013.800703
14.0,504,72272.226937
7.0,391,72472.616575
9.0,404,72679.357893
5.0,308,72833.17986
1.0,157,72909.698876
7.0,448,73140.343679
5.0,309,73296.509362
2.0,204,73396.647238
3.0,256,73523.40525
6.0,357,73704.555746
2.0,186,73794.33762
1.0,174,73878.632167
5.0,308,74033.500968
4.0,282,74176.242966
1.0,157,74250.809452
6.0,400,74455.699688
2.0,182,74544.993598
7.0,250,74671.223876
3.0,255,74809.875041
10.0,454,75064.035406
10.0,451,75313.465962
7.0,391,75534.088077
8.0,298,75697.232205
12.0,505,75982.756314
7.0,405,76213.304937
5.0,307,76389.183946
2.0,191,76498.744368
9.0,485,76770.759009
4.0,263,76922.306241
3.0,218,77053.324095
4.0,280,77214.11898
5.0,308,77394.701244
12.0,452,77676.564419
8.0,300,77859.893966
8.0,449,78124.821956
6.0,338,78327.276467
10.0,342,78525.735402
2.0,185,78633.463113
8.0,498,78908.475688
13.0,457,79133.547338
7.0,350,79279.419731
4.0,276,79382.908903
13.0,526,79564.833795
9.0,361,79687.114575
12.0,323,79908.699942
9.0,327,80042.322929
4.0,261,80140.36664
6.0,377,80269.101141
4.0,264,80357.906961
12.0,452,80510.734557
6.0,380,80640.084196
9.0,523,80817.82343
5.0,327,80927.871506
12.0,533,81110.497375
5.0,329,81220.569628
9.0,425,81373.415872
9.0,481,81548.330118
12.0,519,81738.327111
8.0,300,81847.997466
5.0,329,81966.754661
8.0,387,82111.4127
4.0,301,82221.0116
17.0,547,82432.475264
4.0,300,82545.263934
8.0,279,82654.088098
10.0,509,82866.768376
10.0,388,83077.911507
6.0,375,83217.97286
7.0,420,83380.002732
7.0,344,83506.957802
8.0,430,83658.908388
11.0,271,83786.533624
8.0,406,84005.281881
11.0,472,84209.859208
12.0,496,84389.134171
3.0,211,84461.958407
