#{"t_start": 1518616763.8789754, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,301,13725.460861
1.0,155,13798.767733
2.0,224,13909.356415
0.0,125,13967.255411
3.0,250,14093.235714
0.0,125,14150.971929
1.0,173,14234.596639
0.0,129,14294.647732
0.0,127,14352.750983
1.0,173,14436.970327
0.0,125,14494.019315
4.0,280,14632.14096
1.0,177,14718.88004
0.0,125,14776.761373
5.0,350,14952.860237
0.0,129,15013.74463
4.0,299,15163.146069
0.0,127,15222.745302
0.0,129,15283.289594
2.0,184,15371.983577
0.0,129,15432.590134
0.0,127,15492.985948
5.0,352,15670.025979
1.0,173,15753.54564
1.0,155,15827.12478
0.0,127,15886.550152
4.0,301,16036.513737
0.0,129,16096.396193
1.0,171,16180.937456
3.0,238,16296.657767
1.0,153,16369.641272
0.0,127,16429.959882
2.0,198,16526.459381
1.0,173,16608.240159
2.0,220,16717.324801
1.0,173,16799.639441
0.0,129,16860.097374
2.0,200,16959.14778
1.0,155,17032.758409
1.0,157,17106.801502
0.0,129,17167.201978
2.0,199,17264.351165
0.0,127,17324.825604
0.0,129,17385.564195
1.0,173,17469.61462
0.0,127,17527.899757
2.0,205,17629.834192
4.0,301,17780.204444
1.0,155,17854.110402
0.0,127,17914.303848
0.0,125,17971.819548
0.0,123,18029.783831
0.0,127,18087.468825
1.0,155,18163.209266
3.0,214,18268.307888
1.0,173,18350.584824
2.0,202,18450.656973
0.0,129,18510.445497
0.0,127,18570.284155
0.0,125,18628.362672
2.0,202,18726.241055
4.0,283,18867.006157
0.0,129,18927.354178
3.0,254,19053.209929
0.0,123,19110.790256
0.0,129,19171.370054
3.0,231,19285.447212
2.0,224,19395.857992
0.0,125,19455.807635
5.0,332,19620.893465
1.0,175,19704.769069
14.0,502,19960.967303
0.0,127,20020.713564
1.0,173,20101.912052
0.0,129,20161.70098
2.0,202,20260.717907
0.0,127,20320.953364
0.0,127,20379.104455
0.0,127,20439.498957
4.0,297,20587.270128
0.0,123,20644.705447
9.0,404,20848.248503
2.0,198,20943.992313
0.0,129,21004.071454
0.0,127,21063.888535
5.0,352,21239.781803
0.0,127,21299.529214
2.0,202,21395.788383
0.0,129,21455.510247
0.0,125,21515.051792
0.0,129,21575.326057
0.0,129,21635.577563
0.0,127,21693.086395
2.0,202,21791.785981
0.0,125,21849.816831
0.0,127,21909.223431
0.0,123,21965.104271
0.0,129,22025.5446
0.0,127,22085.726079
0.0,129,22146.538234
7.0,394,22346.58213
2.0,198,22443.722168
0.0,125,22501.414554
2.0,198,22598.691297
1.0,173,22683.694705
0.0,127,22741.226233
5.0,352,22918.910487
2.0,224,23028.971373
2.0,200,23125.874556
0.0,125,23183.554101
1.0,172,23266.775438
3.0,249,23389.364238
1.0,154,23462.640231
0.0,129,23522.515165
1.0,173,23605.351622
5.0,352,23781.311819
4.0,297,23930.997583
4.0,300,24081.061451
0.0,129,24141.064836
5.0,350,24317.969803
9.0,404,24523.836302
9.0,404,24728.042077
0.0,129,24787.984967
4.0,299,24937.811399
0.0,129,24997.490907
1.0,155,25070.896015
0.0,129,25131.720475
1.0,172,25215.133989
0.0,123,25272.245786
0.0,129,25333.39681
0.0,127,25392.026263
2.0,200,25490.886392
10.0,433,25709.782678
5.0,350,25887.642251
0.0,127,25946.32113
0.0,123,26004.35902
2.0,202,26103.714595
2.0,200,26200.828012
1.0,155,26273.976665
4.0,280,26413.207885
0.0,129,26473.193994
0.0,127,26533.347531
3.0,248,26657.11205
0.0,127,26715.698619
1.0,157,26792.251841
2.0,198,26889.218235
0.0,129,26949.477093
5.0,350,27126.763497
0.0,129,27187.405871
1.0,157,27260.934672
0.0,127,27320.987165
0.0,127,27381.202455
0.0,127,27439.327272
2.0,202,27538.946182
6.0,379,27730.582573
12.0,431,27947.52294
5.0,338,28117.995521
0.0,127,28177.846871
0.0,127,28235.725305
0.0,129,28296.611634
0.0,129,28357.612966
0.0,129,28418.113099
0.0,127,28477.571181
0.0,129,28538.357108
0.0,127,28595.377169
0.0,129,28655.925878
0.0,127,28716.60632
5.0,350,28894.266321
1.0,155,28967.650408
6.0,379,29160.483021
2.0,202,29261.53464
0.0,127,29322.380736
0.0,127,29380.804837
0.0,125,29438.101718
3.0,251,29563.844833
0.0,129,29623.439317
4.0,297,29771.360605
0.0,129,29832.325107
5.0,329,29997.810157
0.0,127,30058.760168
0.0,129,30118.178628
2.0,202,30218.103685
0.0,127,30276.120193
0.0,129,30335.962033
2.0,202,30434.933747
0.0,129,30495.203236
0.0,125,30552.878869
1.0,175,30636.461481
1.0,156,30712.340266
6.0,379,30903.824695
0.0,129,30964.717131
0.0,127,31022.550046
0.0,127,31082.270708
3.0,271,31217.542662
0.0,125,31275.556599
0.0,129,31336.50681
0.0,127,31397.327768
0.0,127,31457.287743
4.0,297,31606.861501
0.0,127,31666.922991
0.0,125,31725.980927
0.0,127,31786.045476
0.0,127,31844.404487
4.0,319,32006.303585
5.0,350,32182.618928
9.0,404,32387.69226
5.0,350,32565.468578
0.0,127,32623.455867
3.0,248,32747.333299
2.0,202,32847.308578
0.0,127,32905.313761
2.0,202,33005.244464
2.0,202,33102.834718
9.0,404,33307.881845
0.0,127,33368.031533
0.0,129,33428.459594
0.0,127,33488.418973
6.0,376,33678.686028
3.0,248,33801.765797
0.0,125,33859.678155
4.0,299,34009.128552
0.0,129,34069.298039
0.0,129,34129.803847
4.0,319,34290.641079
0.0,129,34350.752411
0.0,127,34410.970301
2.0,200,34508.235663
0.0,127,34566.89873
3.0,248,34691.336897
0.0,129,34751.212264
13.0,571,35043.318564
0.0,127,35101.905997
4.0,299,35252.888215
2.0,198,35351.202942
0.0,129,35411.802532
0.0,127,35472.445544
0.0,129,35532.882147
5.0,350,35707.870025
0.0,129,35768.088482
2.0,200,35865.335741
0.0,127,35925.212776
0.0,127,35983.524971
5.0,350,36159.170578
4.0,277,36298.032781
5.0,329,36462.81108
0.0,129,36522.90994
0.0,129,36582.679446
10.0,453,36812.264516
0.0,127,36870.287501
4.0,299,37018.681527
2.0,202,37116.726279
0.0,125,37175.130808
0.0,127,37235.330025
0.0,127,37293.287562
0.0,127,37353.439615
2.0,200,37449.20698
5.0,352,37626.187525
10.0,454,37857.355783
1.0,157,37929.661303
0.0,129,37990.038698
0.0,127,38050.095342
0.0,125,38108.178375
0.0,125,38165.753402
4.0,297,38313.854749
2.0,200,38410.536552
5.0,350,38585.989996
0.0,129,38646.268932
0.0,127,38706.085306
0.0,129,38766.523402
2.0,205,38866.156875
5.0,372,39054.378343
7.0,322,39213.95873
2.0,202,39313.599313
0.0,127,39373.642488
10.0,453,39603.524193
0.0,129,39664.488041
0.0,129,39724.513763
1.0,175,39810.228954
0.0,127,39868.198471
0.0,129,39928.462824
2.0,202,40026.72543
5.0,350,40202.661259
6.0,397,40404.915719
3.0,248,40527.52753
5.0,350,40703.944495
0.0,127,40762.505994
10.0,431,40982.335963
1.0,176,41066.512005
2.0,200,41164.337546
0.0,127,41224.81287
2.0,202,41322.195265
0.0,129,41382.415557
0.0,127,41442.184273
0.0,129,41502.316008
2.0,202,41601.923611
10.0,454,41832.575486
0.0,127,41890.577529
2.0,198,41987.952445
0.0,129,42048.319396
0.0,127,42108.573541
0.0,127,42166.018198
2.0,202,42266.53025
0.0,127,42325.871895
1.0,177,42411.503241
4.0,299,42560.925093
6.0,378,42752.508571
0.0,129,42811.958543
3.0,250,42934.621144
1.0,158,43010.997725
0.0,127,43068.982548
0.0,127,43128.637085
0.0,127,43188.64234
4.0,297,43335.533656
0.0,127,43396.040969
5.0,328,43560.216985
0.0,127,43618.640557
5.0,346,43794.174077
0.0,125,43851.954793
10.0,432,44070.610801
2.0,198,44167.415649
0.0,127,44227.332244
0.0,127,44285.74359
1.0,171,44370.034846
2.0,200,44466.937749
2.0,198,44563.39089
0.0,129,44623.975605
0.0,125,44681.670555
0.0,127,44741.678436
0.0,127,44799.798227
0.0,123,44856.73191
0.0,129,44916.815469
10.0,454,45147.488921
5.0,352,45325.047426
4.0,297,45471.104477
0.0,129,45532.961758
0.0,129,45593.46722
2.0,198,45690.386762
2.0,202,45790.0736
1.0,155,45864.057711
3.0,250,45987.459195
3.0,228,46099.835136
0.0,129,46160.285393
5.0,352,46336.720308
2.0,223,46447.12913
0.0,123,46504.906707
4.0,297,46654.77182
3.0,270,46788.718827
2.0,223,46898.98705
0.0,127,46957.149926
0.0,127,47017.497048
0.0,127,47075.813669
4.0,299,47226.436741
2.0,202,47325.278061
4.0,297,47475.069757
5.0,350,47649.440394
0.0,125,47707.63444
0.0,125,47765.538138
0.0,127,47825.003019
0.0,125,47882.892724
6.0,378,48073.622624
0.0,127,48131.216985
1.0,174,48215.842179
3.0,270,48352.64242
2.0,200,48450.146752
0.0,127,48508.075023
10.0,431,48727.107686
1.0,176,48810.838636
0.0,127,48870.713978
1.0,173,48955.143174
0.0,129,49014.886026
0.0,129,49075.463169
6.0,399,49278.052224
2.0,184,49367.668686
1.0,173,49449.721723
5.0,346,49625.523508
2.0,208,49727.275231
1.0,154,49801.252844
0.0,129,49862.310105
1.0,174,49946.449026
6.0,380,50139.495788
0.0,129,50199.367299
6.0,397,50398.405054
0.0,125,50458.06866
0.0,129,50518.20259
0.0,127,50575.855338
0.0,127,50635.950444
4.0,297,50784.60142
5.0,328,50950.2644
2.0,204,51049.809106
2.0,202,51150.134063
3.0,268,51284.10207
2.0,198,51379.451626
5.0,325,51544.561544
3.0,230,51658.263081
0.0,127,51716.703385
2.0,227,51828.766519
2.0,207,51931.96657
10.0,451,52161.450104
0.0,127,52222.166059
0.0,129,52283.177785
1.0,176,52368.314189
2.0,202,52467.83503
5.0,352,52644.62266
6.0,396,52849.370786
1.0,155,52923.485301
0.0,127,52982.39746
2.0,220,53092.273927
0.0,129,53152.560442
1.0,173,53234.966947
3.0,270,53373.366151
1.0,155,53447.942505
0.0,129,53508.684969
3.0,232,53622.484859
0.0,127,53682.929675
1.0,175,53766.789997
1.0,155,53840.565495
0.0,129,53901.654498
2.0,183,53991.344618
7.0,393,54190.320754
3.0,270,54324.864055
0.0,125,54382.330882
2.0,186,54473.648229
4.0,301,54624.959577
1.0,155,54699.061182
1.0,153,54772.708945
0.0,127,54833.714199
5.0,352,55010.179552
0.0,127,55069.834274
4.0,299,55219.643033
4.0,299,55369.828131
0.0,125,55428.57453
1.0,172,55512.413182
3.0,216,55620.022218
3.0,269,55757.035331
0.0,129,55817.226967
9.0,404,56024.142556
1.0,176,56109.866005
4.0,320,56270.736967
10.0,433,56492.770416
1.0,157,56566.88057
8.0,473,56808.977485
2.0,227,56923.475449
5.0,352,57101.256305
1.0,155,57175.169905
2.0,206,57277.907045
3.0,248,57400.670321
9.0,508,57660.638306
0.0,127,57721.678387
0.0,127,57782.159351
11.0,499,58037.500958
0.0,127,58095.805307
2.0,183,58185.951026
1.0,157,58260.933575
5.0,350,58438.928482
6.0,397,58640.334916
0.0,129,58701.193744
7.0,446,58930.09983
2.0,183,59020.115688
1.0,155,59093.773773
0.0,127,59151.807722
0.0,129,59211.992752
2.0,202,59311.572965
1.0,155,59386.316007
5.0,349,59562.671455
8.0,373,59752.509084
5.0,350,59928.907255
7.0,408,60138.777069
3.0,226,60251.294101
3.0,230,60366.161628
2.0,201,60464.562475
0.0,129,60525.368765
3.0,248,60649.707731
0.0,129,60710.541281
5.0,352,60888.661359
3.0,235,61006.724573
0.0,127,61065.966424
2.0,187,61158.515937
10.0,451,61389.758342
6.0,396,61592.751884
2.0,185,61683.645486
3.0,217,61790.336781
5.0,350,61969.26154
4.0,296,62117.999287
7.0,248,62242.306121
1.0,176,62326.635816
2.0,222,62437.672956
3.0,216,62543.351383
3.0,231,62659.039419
2.0,203,62758.146656
2.0,204,62857.697461
0.0,127,62917.740168
5.0,352,63096.806586
1.0,175,63182.10478
5.0,315,63341.792916
7.0,408,63549.418005
6.0,397,63751.6724
1.0,159,63827.77321
5.0,352,64007.077642
7.0,427,64227.239886
1.0,157,64301.026406
0.0,127,64361.880348
0.0,127,64420.626531
8.0,471,64663.391921
3.0,230,64776.84899
9.0,404,64981.591359
0.0,127,65041.658185
6.0,402,65245.10615
4.0,297,65394.917339
0.0,129,65455.082869
1.0,155,65528.905412
1.0,157,65606.671994
2.0,181,65695.69136
0.0,129,65756.640748
2.0,187,65847.860137
2.0,185,65936.765126
0.0,129,65997.26214
0.0,129,66058.132581
13.0,541,66335.199174
2.0,199,66431.796245
5.0,348,66607.497408
3.0,235,66722.929138
9.0,401,66929.247122
9.0,404,67134.75493
0.0,127,67194.042393
0.0,129,67255.179114
1.0,177,67341.557
1.0,155,67415.062277
2.0,203,67515.550009
1.0,154,67589.59674
4.0,268,67724.018894
2.0,204,67824.118552
4.0,279,67963.719396
6.0,397,68163.806489
1.0,177,68250.298116
11.0,499,68507.002706
12.0,519,68773.234446
0.0,127,68832.339905
6.0,379,69024.710022
1.0,173,69109.872271
13.0,550,69391.482421
1.0,177,69479.05064
1.0,157,69555.752636
2.0,185,69645.273367
1.0,157,69719.673503
1.0,155,69795.487077
8.0,448,70022.757228
2.0,185,70114.76666
7.0,365,70300.65913
7.0,409,70509.658978
7.0,381,70701.26504
9.0,401,70905.835616
11.0,461,71140.894563
10.0,430,71359.502394
4.0,297,71508.808019
8.0,300,71659.458326
8.0,375,71849.342706
3.0,216,71957.618885
1.0,178,72043.031147
8.0,331,72211.297315
2.0,204,72311.653268
3.0,251,72435.838109
6.0,380,72629.585685
2.0,185,72721.727759
4.0,257,72849.146482
10.0,452,73082.293517
3.0,212,73186.583326
6.0,395,73388.528187
2.0,201,73486.455047
3.0,231,73600.3695
3.0,247,73723.02431
10.0,451,73952.03807
7.0,450,74184.093601
1.0,155,74258.556319
5.0,345,74434.315733
10.0,453,74668.084858
1.0,157,74746.651382
6.0,401,74974.720322
1.0,154,75054.931742
15.0,621,75400.720806
9.0,348,75598.230489
11.0,474,75858.300633
9.0,404,76091.475963
9.0,469,76361.027701
5.0,291,76528.670393
6.0,381,76743.018943
4.0,301,76916.098438
5.0,330,77116.504668
8.0,297,77286.157565
1.0,178,77387.733387
10.0,453,77670.744154
1.0,157,77758.970709
4.0,283,77932.004962
7.0,248,78071.395563
7.0,250,78219.260345
8.0,408,78458.569039
5.0,331,78655.036343
12.0,522,78944.84273
6.0,359,79120.253263
5.0,293,79239.048021
6.0,393,79390.916618
5.0,308,79496.164904
4.0,300,79596.554516
8.0,471,79827.19429
4.0,322,79993.258688
8.0,467,80173.910398
9.0,477,80338.18853
2.0,202,80403.401355
5.0,324,80512.410949
12.0,285,80607.010209
6.0,334,80719.588765
2.0,203,80786.183305
7.0,410,80924.385577
9.0,382,81054.581758
4.0,244,81135.079021
12.0,302,81236.874177
15.0,442,81394.466063
6.0,334,81516.277849
8.0,416,81668.628439
4.0,284,81770.366472
7.0,425,81926.864002
2.0,207,81997.548453
7.0,419,82155.775877
5.0,315,82272.29618
4.0,297,82386.989671
4.0,281,82487.531355
3.0,251,82588.819761
6.0,365,82725.388567
13.0,548,82994.797009
4.0,265,83117.771524
8.0,297,83227.680742
4.0,261,83323.35312
10.0,359,83461.973627
2.0,183,83524.065711
1.0,157,83577.898329
6.0,361,83712.005365
7.0,344,83894.732908
6.0,384,84099.659379
8.0,469,84273.392269
6.0,344,84395.083179
1.0,178,84455.742623
10.0,447,84652.483712
