#{"t_start": 1518616763.8982255, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,16257.198189
0.0,129,16317.042801
2.0,186,16406.388474
5.0,350,16582.334079
3.0,248,16704.55746
2.0,201,16802.296998
1.0,173,16885.707994
1.0,155,16959.676
2.0,220,17069.612625
3.0,252,17193.098933
2.0,209,17295.710866
0.0,129,17356.68076
1.0,155,17430.438115
2.0,205,17532.480204
0.0,129,17592.946213
2.0,202,17691.347705
0.0,127,17751.351171
0.0,125,17809.502463
1.0,178,17896.151175
0.0,127,17953.668737
0.0,129,18014.118682
2.0,227,18126.577187
2.0,202,18225.824324
1.0,173,18308.372483
4.0,301,18460.802784
2.0,219,18567.777391
0.0,127,18626.155449
3.0,272,18762.152106
3.0,246,18882.896138
1.0,155,18958.22931
0.0,127,19016.673312
0.0,127,19076.457428
1.0,155,19150.191648
2.0,186,19240.471321
0.0,129,19301.001652
1.0,171,19384.923018
0.0,127,19443.313992
3.0,250,19568.40589
0.0,127,19626.151098
0.0,127,19686.040886
1.0,159,19762.031333
0.0,129,19821.968404
1.0,152,19893.402463
0.0,127,19952.931282
0.0,129,20013.105209
0.0,129,20073.1418
2.0,221,20180.04664
3.0,248,20303.027133
0.0,127,20363.14255
0.0,129,20423.57274
3.0,248,20547.499717
2.0,198,20642.264109
5.0,350,20819.438081
2.0,200,20915.357935
4.0,299,21064.007149
0.0,127,21122.259932
2.0,202,21221.36334
6.0,378,21410.623887
0.0,125,21468.404188
0.0,125,21525.895948
5.0,350,21701.010951
0.0,127,21761.019325
0.0,127,21820.81532
1.0,169,21901.235447
0.0,129,21961.876786
8.0,374,22151.505234
1.0,176,22236.135028
0.0,127,22296.350731
0.0,127,22354.573648
4.0,279,22493.324518
6.0,401,22699.090117
0.0,127,22756.980882
0.0,129,22817.082977
0.0,125,22875.128598
1.0,175,22960.722996
8.0,374,23149.35879
0.0,125,23206.718537
0.0,127,23264.586976
0.0,129,23324.682786
2.0,224,23434.20273
2.0,202,23533.054374
0.0,127,23592.563498
2.0,202,23689.224837
0.0,125,23747.561142
2.0,224,23857.883803
0.0,129,23918.310075
0.0,127,23978.757867
4.0,301,24128.317818
2.0,202,24227.91547
0.0,127,24288.740515
0.0,127,24347.00021
0.0,129,24408.188268
3.0,248,24531.516507
0.0,125,24589.292662
1.0,174,24673.020485
0.0,127,24733.119046
5.0,350,24909.282533
4.0,321,25068.1708
0.0,127,25128.73949
4.0,299,25277.690587
0.0,127,25338.484709
5.0,350,25514.830152
0.0,127,25572.846954
1.0,155,25648.865665
8.0,375,25838.17088
0.0,129,25898.516172
4.0,301,26049.234854
0.0,127,26109.153488
0.0,129,26169.393609
2.0,200,26266.178847
0.0,125,26324.16555
3.0,248,26446.987032
5.0,347,26622.951249
0.0,127,26681.403095
4.0,319,26842.351333
3.0,250,26965.63251
1.0,170,27049.784697
1.0,178,27134.967962
0.0,127,27195.324788
0.0,129,27255.291077
0.0,129,27315.69208
6.0,379,27507.411764
0.0,127,27567.779389
0.0,125,27626.105733
1.0,159,27701.273738
1.0,175,27785.045254
0.0,127,27844.418633
0.0,125,27902.543578
0.0,127,27961.068712
5.0,329,28126.050569
0.0,129,28186.289257
0.0,125,28245.738441
0.0,123,28302.156756
2.0,198,28399.398237
5.0,331,28566.364876
0.0,127,28624.030603
0.0,127,28684.647433
3.0,250,28809.354313
0.0,127,28870.305871
2.0,201,28967.359575
0.0,125,29025.65983
2.0,200,29123.278011
5.0,350,29304.000492
0.0,129,29364.729512
0.0,127,29422.71878
0.0,125,29479.574679
0.0,129,29540.148205
2.0,200,29638.967026
0.0,125,29696.994032
0.0,127,29755.582901
0.0,127,29816.224935
5.0,350,29992.36324
0.0,127,30053.315942
0.0,125,30110.367629
2.0,202,30210.007051
0.0,129,30270.541408
0.0,127,30328.130595
2.0,202,30426.868595
3.0,252,30550.547819
3.0,246,30672.969716
6.0,362,30854.112451
5.0,329,31019.980325
0.0,127,31079.613855
2.0,202,31179.810551
6.0,380,31373.660515
0.0,125,31431.423485
1.0,173,31517.071237
0.0,129,31577.476363
0.0,125,31635.379929
0.0,125,31693.816631
3.0,248,31817.7557
1.0,175,31903.203415
0.0,125,31962.117344
0.0,127,32021.714372
0.0,127,32082.256237
0.0,127,32140.487662
2.0,202,32239.986337
0.0,129,32299.872866
0.0,129,32360.738072
2.0,203,32460.36075
1.0,153,32531.841511
0.0,129,32591.828403
0.0,129,32652.686123
6.0,401,32857.73519
1.0,173,32942.101226
0.0,129,33002.508543
2.0,202,33100.090801
0.0,127,33160.109747
0.0,129,33220.652148
9.0,404,33425.636245
0.0,129,33485.960634
1.0,173,33570.274853
2.0,202,33668.366906
1.0,176,33754.038814
9.0,404,33959.032523
2.0,198,34053.706686
3.0,246,34177.253648
4.0,297,34324.927266
5.0,350,34502.794002
0.0,129,34563.599671
4.0,318,34722.602218
0.0,127,34782.525234
0.0,127,34842.19743
0.0,129,34902.166695
2.0,202,34999.404773
0.0,127,35059.476107
5.0,350,35236.508236
3.0,270,35372.73954
2.0,202,35472.566513
0.0,127,35530.807887
0.0,129,35590.997597
2.0,198,35687.374921
6.0,377,35878.543248
3.0,248,36001.353455
3.0,230,36114.328922
2.0,198,36211.176043
9.0,404,36415.243973
5.0,350,36590.275203
6.0,382,36781.823104
0.0,129,36841.500976
3.0,248,36963.645871
0.0,125,37021.369267
0.0,125,37080.215048
2.0,202,37177.814869
3.0,248,37300.989495
0.0,129,37361.223582
0.0,127,37420.346895
0.0,127,37478.16532
0.0,129,37538.048175
0.0,129,37597.767215
0.0,129,37657.81482
5.0,352,37835.971609
5.0,350,38010.714769
1.0,155,38084.371505
3.0,247,38207.111289
0.0,127,38264.963307
0.0,125,38324.102454
0.0,125,38381.883127
2.0,202,38478.594731
0.0,127,38538.816364
5.0,350,38714.093745
0.0,127,38774.170838
0.0,129,38834.787818
0.0,129,38894.479122
5.0,350,39070.047927
2.0,202,39168.885353
3.0,248,39290.36465
5.0,350,39468.518716
0.0,127,39526.666741
2.0,202,39627.041554
0.0,129,39687.525403
5.0,350,39862.679242
0.0,127,39922.780832
5.0,352,40097.64989
0.0,127,40157.432089
1.0,177,40242.259361
2.0,198,40339.474739
2.0,200,40437.157674
0.0,127,40498.097487
0.0,127,40558.071617
0.0,125,40615.573263
5.0,349,40791.477621
0.0,127,40849.965558
0.0,129,40909.798006
0.0,129,40969.790894
4.0,299,41119.553268
0.0,125,41179.685107
0.0,127,41238.271132
0.0,127,41298.066891
2.0,202,41395.363947
5.0,350,41573.596414
5.0,344,41745.86832
0.0,127,41803.999131
2.0,200,41901.318626
3.0,250,42026.904211
0.0,129,42087.374767
5.0,350,42263.865109
0.0,127,42323.246622
0.0,125,42382.27357
0.0,127,42440.394477
5.0,350,42616.424933
0.0,129,42676.447193
9.0,403,42880.242532
2.0,200,42977.314834
0.0,129,43037.758377
2.0,202,43136.578804
2.0,202,43235.922112
0.0,127,43293.728782
0.0,127,43353.551311
0.0,127,43411.884342
5.0,329,43576.586163
2.0,220,43686.123082
1.0,173,43768.322315
0.0,125,43827.930422
9.0,383,44020.99228
0.0,129,44081.047698
4.0,299,44230.382327
0.0,129,44290.92681
0.0,129,44351.771238
0.0,129,44412.31036
9.0,404,44616.500788
0.0,127,44676.467184
0.0,127,44736.336345
0.0,129,44796.566445
8.0,374,44984.069205
0.0,127,45042.807515
10.0,474,45283.553268
0.0,129,45343.847768
0.0,125,45401.60779
5.0,352,45579.974899
2.0,202,45679.736775
2.0,202,45777.155628
0.0,125,45835.132905
0.0,129,45895.679145
9.0,404,46100.272056
0.0,127,46160.448029
1.0,176,46244.530622
4.0,297,46394.559603
4.0,297,46544.269501
0.0,127,46602.818026
6.0,396,46804.448446
10.0,450,47033.401809
1.0,173,47118.096828
2.0,200,47215.482193
1.0,178,47301.386188
1.0,173,47383.453257
0.0,129,47443.990572
0.0,127,47504.220672
0.0,127,47563.657566
9.0,401,47765.378524
3.0,246,47885.766054
5.0,350,48063.03896
0.0,125,48120.259222
3.0,272,48255.446616
1.0,176,48342.142853
0.0,129,48402.446075
2.0,202,48500.294721
11.0,484,48745.550771
2.0,202,48844.819647
5.0,350,49020.553543
0.0,129,49081.123642
0.0,127,49141.426771
0.0,129,49201.752322
0.0,125,49259.795985
5.0,347,49435.979104
0.0,129,49496.192321
1.0,173,49578.698437
5.0,302,49730.213638
0.0,129,49791.037024
4.0,278,49930.632698
0.0,129,49991.445281
0.0,127,50049.823101
0.0,123,50108.355764
4.0,277,50246.170181
5.0,348,50421.674226
2.0,208,50521.398087
5.0,352,50699.366468
0.0,125,50758.394704
5.0,348,50934.46497
2.0,202,51033.834773
1.0,155,51107.426561
0.0,127,51166.37497
0.0,129,51226.779788
0.0,127,51286.930104
1.0,175,51371.338616
1.0,153,51445.120999
2.0,202,51544.550681
1.0,157,51618.798691
4.0,299,51768.818705
7.0,408,51976.79572
2.0,222,52087.220844
0.0,129,52147.817269
1.0,153,52220.157642
0.0,127,52280.761062
1.0,173,52365.561133
0.0,127,52423.366222
0.0,127,52483.955009
2.0,202,52583.19051
1.0,155,52657.708498
0.0,125,52717.033733
4.0,298,52868.277192
3.0,230,52982.103204
0.0,125,53039.783186
16.0,602,53351.024861
1.0,157,53426.956839
3.0,250,53553.080904
0.0,127,53611.878588
3.0,229,53724.82146
1.0,157,53800.866754
1.0,155,53874.822737
3.0,230,53988.742575
3.0,235,54103.741596
0.0,123,54161.832675
4.0,299,54311.866624
1.0,157,54387.29496
0.0,127,54445.201923
2.0,225,54558.721604
5.0,351,54735.387969
0.0,127,54796.080102
5.0,349,54972.850801
0.0,129,55033.598742
0.0,129,55092.971089
0.0,127,55151.246835
0.0,127,55211.670724
0.0,129,55272.405206
2.0,206,55372.643756
1.0,176,55459.409981
1.0,155,55534.141406
0.0,125,55593.21423
4.0,281,55735.712691
2.0,203,55835.766844
2.0,202,55936.559632
1.0,157,56011.313479
0.0,129,56071.537443
5.0,326,56236.17486
3.0,246,56358.396703
0.0,127,56419.25495
3.0,236,56535.484802
5.0,329,56701.96299
6.0,340,56873.294603
5.0,299,57024.830643
3.0,235,57143.308179
8.0,374,57333.035552
5.0,350,57508.484519
5.0,314,57668.090791
0.0,127,57727.315308
6.0,351,57906.184144
4.0,283,58048.101533
2.0,184,58137.947497
0.0,125,58196.385623
13.0,478,58441.302506
0.0,129,58502.575999
2.0,201,58600.613162
1.0,178,58687.505112
0.0,129,58748.277386
9.0,404,58954.004207
0.0,125,59012.451601
5.0,350,59188.432103
1.0,157,59263.976482
5.0,352,59441.819793
10.0,395,59643.900077
1.0,153,59715.076577
4.0,260,59846.304249
1.0,157,59920.925254
9.0,404,60128.363038
2.0,185,60219.200063
4.0,266,60352.876694
2.0,223,60464.259409
1.0,173,60546.928909
6.0,323,60710.816498
2.0,187,60803.300395
1.0,178,60890.724081
4.0,297,61039.105143
10.0,451,61273.058315
1.0,157,61347.653109
10.0,433,61569.214797
1.0,155,61643.810287
4.0,258,61774.097814
0.0,129,61834.61137
0.0,129,61894.781019
5.0,326,62059.279659
1.0,157,62136.348673
9.0,404,62342.376108
4.0,260,62472.23006
1.0,159,62548.749699
2.0,187,62640.999535
0.0,127,62699.47293
4.0,299,62849.80815
1.0,153,62922.94786
0.0,125,62981.131833
3.0,230,63096.796969
5.0,333,63264.799477
2.0,187,63357.630849
8.0,433,63578.847876
0.0,125,63637.206498
2.0,183,63727.254974
0.0,127,63785.623156
2.0,201,63884.806239
0.0,127,63943.835395
5.0,315,64104.993507
2.0,185,64195.223903
5.0,329,64361.854834
9.0,404,64567.718671
1.0,174,64652.703261
3.0,234,64768.910793
6.0,377,64958.018385
1.0,157,65034.028111
8.0,436,65255.740403
0.0,129,65316.195921
2.0,184,65405.855154
7.0,399,65610.022123
4.0,258,65740.39174
1.0,155,65814.546744
5.0,293,65960.917223
1.0,176,66047.520801
2.0,204,66148.048364
4.0,257,66274.909224
5.0,350,66450.546813
1.0,155,66525.893005
5.0,291,66670.475652
4.0,260,66799.306386
2.0,224,66911.152118
7.0,333,67079.669966
2.0,206,67180.84093
2.0,204,67281.755991
10.0,451,67512.846906
1.0,176,67597.82983
4.0,260,67727.304027
1.0,155,67803.058227
10.0,453,68032.56224
2.0,204,68132.647281
7.0,373,68321.670091
0.0,127,68382.619663
0.0,129,68443.777412
2.0,205,68543.489727
7.0,408,68752.470506
6.0,354,68932.036155
2.0,206,69032.516074
12.0,548,69314.638119
5.0,347,69492.076115
8.0,421,69706.088598
5.0,347,69882.838153
3.0,250,70006.292766
1.0,155,70080.754011
2.0,202,70181.023059
1.0,173,70263.842242
2.0,184,70353.63893
7.0,370,70543.581383
1.0,175,70627.68726
9.0,501,70882.763919
2.0,206,70985.066725
1.0,176,71070.037073
9.0,422,71285.545399
1.0,174,71369.415509
4.0,301,71519.665085
1.0,157,71595.949161
4.0,264,71727.65207
4.0,279,71867.481936
11.0,570,72161.5849
4.0,277,72298.9569
5.0,353,72478.262653
3.0,230,72592.159215
0.0,129,72653.622888
1.0,157,72729.713676
1.0,177,72816.441893
0.0,125,72875.487907
4.0,303,73029.379336
4.0,296,73178.178787
2.0,224,73288.84382
4.0,281,73428.61421
5.0,331,73597.241368
4.0,280,73736.603589
7.0,406,73941.258612
14.0,564,74232.272537
1.0,155,74308.707317
3.0,231,74423.77389
2.0,202,74523.649131
6.0,354,74706.611591
5.0,294,74870.032895
7.0,410,75097.791551
7.0,408,75321.436924
8.0,470,75589.824006
5.0,353,75782.107237
6.0,372,75991.575451
15.0,539,76300.48267
8.0,458,76569.997016
2.0,204,76681.313245
3.0,231,76805.391144
4.0,267,76965.411375
4.0,265,77122.473461
9.0,349,77323.062912
2.0,201,77442.76787
6.0,326,77644.368936
5.0,357,77862.726176
12.0,490,78152.351947
9.0,345,78355.942046
2.0,205,78471.673792
4.0,299,78648.967563
7.0,360,78846.462732
6.0,378,79052.998093
9.0,461,79245.985636
6.0,396,79397.91463
7.0,448,79552.504529
11.0,518,79764.713085
3.0,255,79937.633833
11.0,469,80122.417633
9.0,344,80239.141979
11.0,426,80384.110015
8.0,279,80477.072039
8.0,453,80631.356951
9.0,505,80803.855478
8.0,423,80947.152628
6.0,357,81068.325866
6.0,346,81183.910755
6.0,318,81291.734619
3.0,218,81371.44064
7.0,379,81508.439495
6.0,343,81632.180969
3.0,216,81708.59095
3.0,216,81783.40158
11.0,494,81965.215524
5.0,330,82087.62546
7.0,420,82245.101809
5.0,350,82381.350307
4.0,261,82472.949388
3.0,266,82579.397253
11.0,472,82758.006449
5.0,316,82910.337565
7.0,396,83111.818305
6.0,332,83235.67764
7.0,347,83366.368709
12.0,480,83546.157809
9.0,450,83714.543912
5.0,333,83889.396434
9.0,347,84073.415977
8.0,279,84186.096011
7.0,394,84326.319526
3.0,231,84407.12342
8.0,446,84600.545057
