#{"t_start": 1518616763.9073718, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,236,73220.622356
4.0,272,73357.059098
4.0,299,73507.443507
4.0,282,73647.509279
3.0,249,73770.824905
8.0,473,74012.424043
5.0,307,74168.364919
6.0,380,74362.833474
10.0,450,74592.089279
10.0,383,74799.045991
4.0,283,74956.638317
4.0,301,75120.737704
3.0,234,75245.82667
2.0,206,75355.487515
3.0,249,75494.987863
6.0,379,75704.762719
2.0,208,75811.924353
11.0,457,76075.910145
2.0,182,76176.635796
2.0,184,76276.876522
12.0,323,76465.991358
7.0,410,76698.513496
3.0,229,76824.862603
5.0,320,77015.725671
5.0,330,77207.641113
5.0,328,77400.214775
15.0,542,77736.602401
5.0,315,77931.554361
8.0,476,78212.772787
2.0,184,78318.455203
9.0,443,78581.362931
3.0,229,78709.592353
4.0,321,78882.834434
5.0,328,79061.497761
13.0,459,79250.838456
3.0,255,79348.215175
5.0,311,79458.635411
4.0,303,79559.767072
5.0,352,79678.749884
10.0,380,79929.706481
15.0,527,80136.512112
5.0,348,80254.696805
5.0,329,80366.485135
4.0,284,80461.005245
7.0,396,80594.599098
1.0,175,80650.755952
8.0,283,80745.599818
3.0,234,80822.852929
11.0,271,80911.989615
7.0,393,81045.830953
5.0,352,81164.539573
4.0,282,81258.485308
5.0,311,81371.517885
7.0,424,81525.456316
8.0,425,81679.629406
7.0,248,81768.215041
5.0,308,81880.012587
2.0,203,81950.047979
11.0,483,82132.602603
11.0,480,82312.781624
6.0,350,82447.450949
6.0,333,82574.551142
8.0,420,82737.52231
10.0,452,82954.723449
7.0,428,83154.67816
9.0,420,83311.588499
15.0,535,83514.525303
7.0,391,83653.064742
6.0,372,83834.050342
2.0,183,83928.443902
9.0,404,84134.738999
4.0,303,84242.233467
4.0,324,84355.613071
5.0,310,84465.669353
7.0,387,84640.752652
