#{"t_start": 1518616763.9622254, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,14852.306752
0.0,129,14912.839841
1.0,177,14997.652074
0.0,129,15057.953379
5.0,331,15225.136156
1.0,176,15309.226371
0.0,127,15369.029172
0.0,129,15429.578854
2.0,184,15518.964403
1.0,173,15601.913445
0.0,127,15661.818703
0.0,129,15721.983354
0.0,125,15780.049159
1.0,155,15852.968628
3.0,250,15978.750648
0.0,123,16033.746972
0.0,127,16093.602651
0.0,127,16153.938667
1.0,155,16228.209842
0.0,127,16286.360445
2.0,201,16385.111845
0.0,129,16445.84758
3.0,272,16579.751664
0.0,127,16639.351128
0.0,125,16696.869748
1.0,157,16772.816157
2.0,200,16870.121235
2.0,222,16980.242819
4.0,301,17129.885881
0.0,127,17190.026237
0.0,129,17250.38339
0.0,125,17308.569407
1.0,178,17395.819732
0.0,129,17456.344484
1.0,155,17530.019346
3.0,216,17635.443803
2.0,225,17746.512166
0.0,125,17806.485179
0.0,125,17864.427035
4.0,281,18003.556418
1.0,153,18076.712118
1.0,155,18150.330848
0.0,127,18210.013402
1.0,157,18284.39798
2.0,224,18395.81588
1.0,170,18478.807279
5.0,350,18654.599882
0.0,129,18715.042531
3.0,250,18837.807687
2.0,204,18937.688775
0.0,129,18997.98192
1.0,171,19079.492678
0.0,129,19140.007513
1.0,173,19224.284375
1.0,173,19308.593315
0.0,129,19369.159322
2.0,220,19477.357427
2.0,201,19576.103213
0.0,125,19633.500545
5.0,296,19780.320607
0.0,127,19840.522767
3.0,230,19952.866078
9.0,416,20161.646059
0.0,129,20221.914905
1.0,155,20297.312244
1.0,155,20370.827144
0.0,125,20429.052402
9.0,404,20634.062241
1.0,178,20720.421024
0.0,129,20780.371494
2.0,200,20876.5574
0.0,129,20936.199105
0.0,125,20993.591731
0.0,125,21051.559215
0.0,129,21111.810756
6.0,401,21314.868139
0.0,127,21372.475686
0.0,125,21431.483498
5.0,328,21594.105184
0.0,123,21651.356423
9.0,404,21854.924083
0.0,127,21914.797508
2.0,198,22011.59878
4.0,278,22149.315984
0.0,129,22210.193409
0.0,125,22269.921439
0.0,127,22328.098476
0.0,127,22388.700675
4.0,299,22538.027775
0.0,127,22596.463097
4.0,299,22746.542444
0.0,129,22806.752175
0.0,125,22866.83283
0.0,129,22926.45384
2.0,202,23023.895671
0.0,129,23084.167725
5.0,350,23259.436687
2.0,202,23358.133577
0.0,125,23415.687001
0.0,129,23475.824611
0.0,127,23535.522962
2.0,198,23631.39141
1.0,178,23715.980569
0.0,127,23775.84992
0.0,129,23836.284105
9.0,404,24041.67878
4.0,291,24186.422662
0.0,129,24246.26789
5.0,352,24426.395842
0.0,127,24486.546802
0.0,129,24546.666632
0.0,125,24604.526314
8.0,372,24790.687601
4.0,299,24940.408038
3.0,250,25064.754915
0.0,129,25125.735955
2.0,202,25223.149964
0.0,129,25283.355125
0.0,127,25343.984141
0.0,129,25404.548415
0.0,125,25462.494778
0.0,129,25522.779447
9.0,380,25714.943688
3.0,246,25837.970594
3.0,248,25959.602489
0.0,129,26020.503067
5.0,350,26198.058739
0.0,129,26258.050922
0.0,129,26318.416382
0.0,127,26376.92511
0.0,129,26436.622246
0.0,127,26496.658711
0.0,129,26557.235348
0.0,127,26615.688288
2.0,198,26712.920374
0.0,129,26773.866229
0.0,127,26834.094623
0.0,127,26892.411332
0.0,127,26952.209538
0.0,129,27012.666115
2.0,224,27124.141752
0.0,127,27184.53223
2.0,200,27281.545217
5.0,350,27457.677293
2.0,200,27555.08738
2.0,202,27654.573804
3.0,250,27777.383143
2.0,205,27876.731919
0.0,127,27936.276836
0.0,129,27997.1354
0.0,127,28055.549732
0.0,127,28115.294761
5.0,350,28291.185504
2.0,202,28391.300236
2.0,200,28488.242859
0.0,129,28548.694419
10.0,433,28769.414274
0.0,125,28827.708572
2.0,198,28925.45629
9.0,401,29128.346561
0.0,129,29189.088677
0.0,129,29250.7184
0.0,127,29312.152741
0.0,129,29372.770638
3.0,230,29484.576493
0.0,127,29544.921315
1.0,175,29628.666359
0.0,129,29688.752749
0.0,127,29747.63933
0.0,129,29808.197985
2.0,202,29907.875839
0.0,127,29968.204446
9.0,405,30173.386165
0.0,129,30234.009227
0.0,127,30291.850841
5.0,352,30469.218093
0.0,127,30528.955362
1.0,173,30610.571141
3.0,269,30744.190909
0.0,129,30804.374752
3.0,248,30927.956873
0.0,129,30988.587825
4.0,297,31137.766944
0.0,127,31196.523047
2.0,200,31296.158911
2.0,202,31394.713512
5.0,350,31572.564151
2.0,206,31674.735786
0.0,129,31736.050789
2.0,202,31834.06839
3.0,246,31958.861994
9.0,404,32163.885031
9.0,404,32368.468954
0.0,125,32426.421052
0.0,125,32484.635213
0.0,129,32544.700203
2.0,202,32644.203764
3.0,246,32765.774282
0.0,129,32826.370497
0.0,129,32886.791643
3.0,252,33013.197141
0.0,127,33071.176544
0.0,129,33131.614087
0.0,129,33192.162905
9.0,380,33386.034732
4.0,296,33533.152465
6.0,422,33748.596965
0.0,127,33807.128422
0.0,127,33867.470794
0.0,127,33925.820716
0.0,125,33985.097717
2.0,202,34082.653896
2.0,202,34182.406967
2.0,200,34280.032998
5.0,350,34455.62997
3.0,274,34593.573305
5.0,327,34758.956879
0.0,129,34818.977024
10.0,434,35038.165841
2.0,202,35136.316133
0.0,129,35196.32432
0.0,129,35258.33502
0.0,127,35318.650767
0.0,129,35380.660476
3.0,271,35514.951424
2.0,202,35614.240879
5.0,329,35778.793862
4.0,297,35927.807814
2.0,200,36024.857702
4.0,299,36174.483612
2.0,202,36271.911882
0.0,127,36331.955244
0.0,127,36391.784746
0.0,129,36451.921289
0.0,129,36512.230019
9.0,404,36715.566293
0.0,129,36775.87323
4.0,299,36924.037347
2.0,202,37021.159416
6.0,380,37212.070569
0.0,127,37271.970476
3.0,268,37404.912085
0.0,129,37464.826956
0.0,127,37522.32152
0.0,127,37582.183278
0.0,129,37641.814826
0.0,125,37699.244329
0.0,127,37759.331721
0.0,129,37819.970977
5.0,350,37994.961004
7.0,323,38157.353463
4.0,299,38306.018597
1.0,157,38379.676303
3.0,270,38514.904226
0.0,127,38572.701968
0.0,129,38632.998035
0.0,127,38692.847896
5.0,352,38868.775411
1.0,175,38954.411157
0.0,129,39014.702562
3.0,248,39135.825713
0.0,129,39195.463071
9.0,404,39400.708172
5.0,352,39579.304389
0.0,129,39640.401704
1.0,176,39724.442888
6.0,400,39927.988078
10.0,453,40155.187501
2.0,202,40255.168457
2.0,202,40354.607154
0.0,129,40415.429818
0.0,129,40476.952128
0.0,127,40535.083805
1.0,155,40608.009037
2.0,202,40706.824018
0.0,127,40767.254685
0.0,125,40825.771133
10.0,427,41039.764543
2.0,202,41140.263174
2.0,202,41240.452451
0.0,125,41298.010725
0.0,125,41355.691216
2.0,202,41455.159084
0.0,127,41513.046647
12.0,550,41793.594656
0.0,127,41853.496608
2.0,202,41953.234009
0.0,129,42013.738855
0.0,129,42074.290967
2.0,202,42171.142972
0.0,129,42231.35047
0.0,125,42291.262353
1.0,175,42376.788681
2.0,202,42474.401719
0.0,129,42534.835008
2.0,225,42645.320383
3.0,248,42768.183795
5.0,329,42932.053919
0.0,125,42990.456377
2.0,202,43089.743329
0.0,127,43149.377375
13.0,457,43380.646812
6.0,397,43581.32533
2.0,202,43678.841345
0.0,129,43739.311926
0.0,129,43799.905764
4.0,293,43946.207565
5.0,350,44123.082421
4.0,323,44285.526876
0.0,125,44343.849585
0.0,127,44404.227201
4.0,255,44529.335873
0.0,129,44589.859764
0.0,127,44649.858743
0.0,127,44708.14327
0.0,127,44768.014719
7.0,411,44974.169553
4.0,297,45123.681936
2.0,198,45220.52496
1.0,155,45293.881086
0.0,127,45353.815176
5.0,350,45529.772764
0.0,129,45590.413497
0.0,129,45651.075601
5.0,328,45816.420017
7.0,407,46021.841946
0.0,127,46081.234926
0.0,127,46139.631994
9.0,404,46344.467855
0.0,127,46404.858986
4.0,299,46555.16665
4.0,297,46704.395228
0.0,129,46764.640594
0.0,129,46825.430952
1.0,157,46899.363944
0.0,127,46959.547615
0.0,125,47017.600495
5.0,350,47194.618886
2.0,198,47291.396219
1.0,175,47375.288748
5.0,350,47550.965654
0.0,127,47610.640151
0.0,127,47670.09148
2.0,202,47768.112944
0.0,127,47827.395239
2.0,227,47937.762211
0.0,125,47997.69399
1.0,157,48071.277948
0.0,127,48130.717485
0.0,129,48191.504934
0.0,129,48252.286833
1.0,153,48325.85707
8.0,377,48515.492228
0.0,129,48575.487059
0.0,125,48633.285773
3.0,248,48755.911831
0.0,125,48813.47225
3.0,273,48950.175849
1.0,173,49033.803116
0.0,129,49093.936145
4.0,281,49233.918076
0.0,127,49293.975791
0.0,127,49354.436922
0.0,127,49412.46936
2.0,198,49509.380972
0.0,129,49570.416325
5.0,375,49759.455214
1.0,157,49836.009379
0.0,129,49896.618802
0.0,129,49957.301687
0.0,129,50017.724593
0.0,127,50076.456519
0.0,129,50137.155023
2.0,186,50228.178275
1.0,178,50313.708956
2.0,186,50403.336294
13.0,478,50646.358306
0.0,127,50704.794464
9.0,404,50911.183601
4.0,319,51071.031674
2.0,203,51171.425268
3.0,252,51297.050964
6.0,375,51487.279038
2.0,202,51586.666929
0.0,127,51645.35056
1.0,173,51729.502546
4.0,275,51865.988914
10.0,451,52097.666784
0.0,129,52158.462753
10.0,431,52378.75917
7.0,324,52541.475549
0.0,129,52601.97879
2.0,200,52701.217571
0.0,127,52761.630409
4.0,299,52912.960428
5.0,369,53100.248298
3.0,251,53224.200478
7.0,424,53442.897028
1.0,176,53529.495212
4.0,318,53688.273374
9.0,405,53895.683619
2.0,204,53996.262213
0.0,129,54056.344497
9.0,490,54306.186646
1.0,176,54390.280986
3.0,250,54513.986701
4.0,299,54664.547018
0.0,125,54724.460842
6.0,375,54914.412299
0.0,127,54973.35295
2.0,204,55072.634752
2.0,189,55164.907478
5.0,348,55340.872448
0.0,125,55399.567874
3.0,249,55523.805555
0.0,125,55584.933354
5.0,320,55748.618746
3.0,248,55872.439791
2.0,203,55971.800829
1.0,157,56047.403891
1.0,157,56122.848932
1.0,155,56196.400738
0.0,129,56257.194921
5.0,331,56424.743652
10.0,431,56646.046992
5.0,352,56822.222924
0.0,127,56883.578245
5.0,350,57061.481832
0.0,127,57122.26772
9.0,401,57325.321415
0.0,127,57384.898606
3.0,251,57508.624027
3.0,252,57636.186962
1.0,175,57721.419921
6.0,378,57913.675626
8.0,371,58101.064844
1.0,176,58186.199125
2.0,183,58274.777369
0.0,127,58335.935206
0.0,125,58393.629149
0.0,127,58454.474716
3.0,248,58577.028499
0.0,123,58634.840157
3.0,246,58758.609959
2.0,185,58849.084058
2.0,205,58948.796036
1.0,175,59033.659895
9.0,382,59227.067749
2.0,183,59316.625316
2.0,201,59415.177362
1.0,157,59491.357256
0.0,127,59549.49569
3.0,234,59665.069414
0.0,129,59725.773786
3.0,230,59838.849593
1.0,155,59915.144341
0.0,125,59973.643715
3.0,228,60087.443517
3.0,234,60205.141358
1.0,155,60279.491924
1.0,175,60363.678061
0.0,127,60424.546491
1.0,155,60499.067098
0.0,129,60559.918789
2.0,182,60647.449242
4.0,263,60779.920228
4.0,321,60943.642081
4.0,297,61092.20611
5.0,350,61270.923408
0.0,125,61331.351077
9.0,404,61537.464792
6.0,342,61710.152893
0.0,129,61771.487873
3.0,268,61905.363034
2.0,203,62006.113352
2.0,202,62104.519243
1.0,153,62178.902913
4.0,249,62303.096603
6.0,378,62495.647012
10.0,429,62715.442446
6.0,348,62891.658338
0.0,127,62949.483959
2.0,187,63041.36785
6.0,377,63235.233445
3.0,216,63341.703078
1.0,155,63415.593484
11.0,482,63663.741566
9.0,404,63868.740575
0.0,129,63930.042597
6.0,339,64102.419681
15.0,506,64362.12124
1.0,157,64438.480888
6.0,359,64620.980376
2.0,203,64721.316186
1.0,157,64795.630473
0.0,129,64855.642046
12.0,520,65121.807389
11.0,407,65329.049505
1.0,176,65413.647617
1.0,153,65487.116394
2.0,220,65595.959448
2.0,183,65688.009465
6.0,374,65877.390326
3.0,255,66002.998886
1.0,155,66079.096323
4.0,260,66208.790941
0.0,129,66269.278834
4.0,282,66408.626044
3.0,232,66523.497401
4.0,285,66665.126848
7.0,447,66894.953461
1.0,176,66979.317226
1.0,154,67053.461108
9.0,403,67260.151194
1.0,155,67333.777038
9.0,491,67586.710753
9.0,404,67792.415318
2.0,185,67882.204487
0.0,127,67940.414212
5.0,372,68129.581981
3.0,236,68245.406726
5.0,311,68403.748471
1.0,157,68478.648081
9.0,404,68684.565692
9.0,404,68890.077421
6.0,379,69083.280811
3.0,218,69190.7038
2.0,203,69290.706594
1.0,176,69375.780498
1.0,157,69452.767143
10.0,473,69695.298936
9.0,404,69901.251301
7.0,248,70024.747561
11.0,468,70263.786311
5.0,325,70430.211713
11.0,502,70685.139522
2.0,183,70774.889949
9.0,404,70979.995955
13.0,558,71267.172478
4.0,261,71396.18829
1.0,176,71482.319271
8.0,414,71693.505375
2.0,187,71783.192144
3.0,248,71907.789588
4.0,299,72058.562045
5.0,311,72214.252273
4.0,283,72356.367174
4.0,299,72506.925395
2.0,185,72597.476345
5.0,328,72764.263715
1.0,155,72838.370441
2.0,198,72936.539552
7.0,449,73167.477814
4.0,243,73288.767568
7.0,366,73473.424182
3.0,235,73591.719611
6.0,380,73783.444817
1.0,155,73857.26911
2.0,187,73948.610568
15.0,603,74258.978774
0.0,129,74319.88537
4.0,281,74463.120094
2.0,192,74555.439012
8.0,391,74763.315662
4.0,264,74908.882099
4.0,260,75052.080617
12.0,532,75347.576009
2.0,206,75460.464395
8.0,295,75624.545123
6.0,378,75827.731252
3.0,233,75961.611027
4.0,262,76106.952287
6.0,382,76322.785999
11.0,482,76609.471995
3.0,238,76735.088161
9.0,423,76988.085728
1.0,175,77088.596133
6.0,361,77297.739142
13.0,505,77612.339803
4.0,245,77755.755445
3.0,248,77907.823272
2.0,205,78020.945781
5.0,350,78229.244166
2.0,202,78344.546775
3.0,233,78477.195422
4.0,298,78654.43639
7.0,350,78845.925664
5.0,309,79012.91599
12.0,450,79207.571999
8.0,298,79329.147847
5.0,310,79439.253391
8.0,377,79568.055825
10.0,433,79730.8692
5.0,349,79956.995524
5.0,328,80087.182411
7.0,427,80237.280463
4.0,300,80338.265528
6.0,397,80473.284361
11.0,424,80617.071461
13.0,337,80730.080146
1.0,177,80787.685668
8.0,422,80929.714854
6.0,316,81037.005805
3.0,231,81112.321163
6.0,337,81225.782318
5.0,313,81337.186448
6.0,365,81465.482285
8.0,446,81632.032065
5.0,330,81749.308732
8.0,448,81915.14981
7.0,398,82059.780827
7.0,413,82214.776647
10.0,396,82369.546245
8.0,475,82550.390983
5.0,316,82673.52315
1.0,176,82735.850838
2.0,204,82815.036635
9.0,328,82991.821568
14.0,371,83156.774241
4.0,267,83254.623137
6.0,372,83397.636943
6.0,395,83544.015083
7.0,403,83687.114448
9.0,496,83950.482889
3.0,252,84081.196032
10.0,475,84264.265882
4.0,299,84368.353252
5.0,352,84503.703868
5.0,329,84646.743506
