#{"t_start": 1518616763.8635929, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,9956.459253
1.0,153,10029.939484
2.0,200,10127.228889
1.0,177,10211.707877
0.0,129,10271.233574
1.0,175,10357.053852
1.0,173,10439.050634
2.0,220,10548.223067
2.0,220,10655.221772
2.0,224,10765.951082
2.0,185,10855.18947
1.0,173,10939.361651
2.0,202,11037.148123
3.0,232,11152.072493
1.0,175,11236.872837
0.0,127,11296.963553
0.0,129,11357.225391
2.0,202,11454.616959
1.0,157,11530.20207
0.0,129,11590.933981
0.0,129,11651.856276
0.0,127,11712.667377
0.0,129,11773.76794
2.0,218,11879.921113
0.0,127,11939.981525
0.0,123,11998.22526
0.0,129,12058.820643
2.0,187,12148.947343
0.0,125,12208.915017
4.0,300,12358.597765
1.0,175,12441.481854
1.0,173,12524.040553
1.0,155,12598.033242
0.0,127,12657.330139
1.0,171,12738.581531
2.0,202,12837.000591
5.0,321,12996.900219
3.0,232,13111.496113
3.0,214,13216.222961
0.0,125,13274.028107
2.0,221,13381.124641
2.0,202,13481.146442
2.0,202,13578.628471
1.0,178,13664.82385
9.0,419,13877.896154
0.0,127,13938.102952
4.0,276,14075.257126
0.0,127,14135.267639
1.0,155,14208.55443
0.0,125,14266.536221
0.0,125,14324.366521
3.0,248,14447.396372
1.0,175,14530.556413
0.0,129,14590.320595
2.0,222,14700.607053
0.0,127,14760.632114
1.0,174,14844.188044
0.0,127,14902.629274
0.0,129,14963.620663
0.0,129,15024.167423
2.0,183,15113.241183
2.0,202,15211.970219
1.0,157,15286.078461
2.0,200,15382.775288
0.0,127,15443.149071
2.0,202,15543.125063
3.0,274,15680.094641
0.0,127,15737.992574
2.0,204,15837.473942
4.0,324,15999.825452
0.0,125,16057.483036
0.0,125,16116.979475
0.0,129,16178.229483
0.0,129,16238.906291
0.0,129,16298.713908
0.0,129,16358.712479
3.0,250,16482.252446
1.0,155,16555.632965
1.0,169,16636.848458
2.0,199,16733.532686
0.0,125,16791.614274
2.0,222,16901.351355
5.0,333,17069.642141
1.0,173,17151.504892
0.0,127,17211.435601
1.0,157,17287.360094
1.0,173,17370.205916
0.0,125,17429.89992
9.0,400,17632.65679
0.0,125,17691.209633
3.0,265,17822.779802
0.0,129,17883.452214
1.0,175,17966.804753
12.0,427,18184.284936
3.0,230,18297.56181
3.0,270,18432.846445
6.0,377,18623.29509
0.0,129,18683.932707
0.0,129,18744.095715
0.0,125,18801.572001
2.0,200,18898.873582
2.0,199,18995.615299
1.0,153,19068.896476
0.0,127,19129.205895
1.0,177,19213.819185
0.0,129,19274.701031
1.0,174,19359.097383
0.0,127,19419.184705
0.0,129,19479.893392
2.0,202,19578.751553
0.0,127,19636.540512
2.0,220,19743.925363
6.0,384,19937.455774
1.0,173,20021.202019
3.0,249,20143.360625
0.0,129,20203.318501
2.0,200,20300.533041
9.0,404,20506.998264
2.0,202,20605.53926
0.0,129,20666.009189
0.0,127,20725.673803
0.0,125,20783.084803
0.0,127,20840.843956
0.0,129,20900.121023
2.0,202,20998.7844
0.0,129,21059.014564
0.0,127,21119.234311
0.0,129,21179.103092
5.0,349,21353.895817
3.0,253,21476.688668
3.0,251,21601.66524
0.0,127,21659.481696
0.0,127,21719.289331
3.0,248,21841.878038
0.0,123,21898.681587
0.0,129,21959.318348
0.0,127,22017.505232
2.0,202,22117.34434
3.0,247,22239.062492
4.0,299,22389.202099
5.0,350,22566.967305
3.0,228,22678.933342
5.0,326,22843.159989
0.0,129,22903.167233
4.0,299,23052.345613
2.0,202,23149.973176
3.0,273,23285.685155
3.0,235,23400.383713
0.0,125,23459.845608
2.0,202,23556.505367
1.0,173,23639.582953
5.0,329,23804.925443
1.0,175,23889.471363
5.0,328,24054.698111
3.0,250,24178.457756
2.0,202,24278.277822
7.0,430,24497.34983
0.0,125,24555.066653
2.0,202,24654.663527
0.0,127,24712.466288
0.0,127,24772.198255
0.0,129,24832.832345
0.0,129,24893.564846
2.0,223,25002.541934
1.0,172,25084.329863
2.0,198,25181.473789
2.0,202,25280.357765
0.0,125,25338.838257
3.0,248,25462.453157
0.0,129,25522.66661
0.0,129,25582.757364
0.0,129,25643.806028
0.0,127,25701.918169
2.0,202,25801.481579
0.0,129,25862.139277
2.0,202,25961.819124
0.0,129,26022.568941
0.0,129,26082.911156
0.0,129,26143.282513
2.0,223,26250.791038
0.0,127,26310.823259
0.0,129,26371.50947
0.0,129,26431.326455
0.0,125,26489.307041
2.0,200,26586.399112
0.0,123,26644.436079
0.0,125,26702.504533
0.0,127,26763.221923
0.0,129,26823.780794
0.0,127,26883.956591
2.0,220,26991.707291
0.0,129,27052.641282
0.0,127,27111.067961
0.0,129,27171.965585
7.0,322,27334.100101
0.0,127,27394.397706
9.0,404,27599.781673
4.0,297,27746.272365
0.0,129,27806.218311
1.0,175,27889.950782
2.0,202,27989.222131
4.0,299,28138.8383
0.0,127,28198.7541
2.0,202,28296.630113
8.0,375,28485.958624
5.0,350,28663.385782
0.0,129,28724.394763
6.0,380,28917.822099
0.0,127,28975.709349
4.0,297,29125.691319
2.0,200,29223.698264
0.0,127,29285.769036
5.0,352,29461.557992
2.0,200,29561.062743
0.0,127,29618.636223
5.0,349,29794.80123
2.0,202,29894.684361
4.0,301,30045.496992
5.0,352,30223.690106
2.0,198,30319.973388
0.0,129,30379.817907
0.0,129,30440.169046
2.0,202,30537.464352
2.0,200,30633.855381
0.0,127,30694.176365
6.0,399,30896.404149
0.0,127,30956.861625
0.0,127,31014.719683
2.0,200,31112.068924
0.0,125,31171.760232
11.0,486,31420.840559
3.0,226,31533.274486
2.0,202,31632.824314
0.0,129,31693.646445
0.0,129,31754.720578
2.0,202,31854.505842
3.0,248,31977.687029
5.0,350,32155.941272
0.0,129,32216.390527
0.0,129,32276.158586
5.0,329,32441.975604
2.0,202,32539.568402
0.0,127,32599.362631
0.0,127,32658.09953
4.0,297,32807.994134
2.0,200,32905.331897
1.0,153,32979.199489
3.0,271,33113.470043
0.0,127,33173.561042
4.0,299,33323.524617
3.0,248,33446.805661
0.0,129,33506.890263
5.0,350,33683.952049
2.0,202,33783.107345
9.0,404,33987.788468
0.0,125,34045.458347
0.0,127,34103.975372
2.0,200,34203.443057
9.0,404,34408.191665
0.0,127,34466.467104
6.0,382,34662.547005
0.0,125,34719.77387
0.0,129,34779.885526
0.0,127,34839.59938
3.0,248,34959.842651
2.0,200,35059.365551
0.0,127,35117.750111
0.0,129,35178.189192
2.0,200,35277.13563
0.0,125,35337.385017
0.0,127,35396.547115
5.0,350,35572.855544
2.0,202,35671.692141
9.0,403,35875.906055
4.0,299,36024.945229
2.0,198,36122.018003
0.0,129,36182.437142
0.0,127,36240.45028
0.0,129,36300.794167
0.0,123,36358.193915
0.0,129,36418.322779
0.0,127,36478.207818
5.0,350,36652.941345
0.0,127,36710.867539
0.0,127,36771.011966
0.0,127,36830.424036
0.0,127,36888.592119
0.0,129,36948.232231
0.0,129,37008.13677
0.0,125,37065.265644
0.0,127,37124.818634
0.0,129,37185.791163
2.0,200,37282.653359
2.0,200,37379.381129
2.0,202,37478.041869
0.0,127,37537.583522
0.0,127,37595.184576
0.0,127,37654.753338
0.0,129,37714.723485
0.0,127,37773.048566
11.0,465,38010.532472
5.0,350,38186.189979
0.0,127,38244.177405
9.0,404,38447.342974
0.0,127,38507.446194
5.0,350,38682.717896
0.0,125,38740.427344
0.0,127,38800.565453
0.0,129,38860.903395
5.0,326,39023.399658
0.0,129,39083.345838
5.0,350,39260.996192
0.0,129,39321.358237
0.0,127,39379.396686
0.0,127,39439.757049
8.0,377,39630.153962
2.0,202,39729.380977
0.0,129,39789.596494
3.0,246,39910.38733
0.0,129,39970.507251
0.0,127,40029.496686
0.0,125,40087.355852
2.0,198,40184.227197
0.0,127,40244.36185
5.0,350,40420.952394
0.0,127,40480.251128
0.0,127,40540.197472
3.0,271,40673.213247
2.0,202,40772.721536
4.0,299,40922.434106
9.0,380,41114.245469
7.0,430,41332.595541
1.0,173,41415.97809
0.0,127,41476.210237
5.0,330,41641.643245
0.0,129,41702.131703
4.0,291,41846.140313
2.0,202,41945.686501
1.0,155,42019.316106
2.0,202,42119.125628
0.0,127,42176.601656
2.0,205,42280.073299
4.0,297,42427.264417
0.0,127,42487.177128
1.0,173,42571.3505
0.0,129,42631.564875
0.0,127,42689.819317
0.0,129,42750.213654
0.0,129,42809.698623
0.0,129,42869.83588
2.0,200,42966.837929
2.0,202,43066.078238
0.0,127,43125.703437
2.0,202,43223.471785
0.0,129,43283.244143
0.0,127,43343.125814
0.0,127,43401.659104
0.0,129,43461.573697
2.0,202,43560.541713
4.0,297,43710.013225
3.0,248,43831.190112
1.0,154,43904.550527
1.0,160,43983.312446
3.0,246,44104.389286
0.0,129,44164.637298
3.0,248,44288.009032
4.0,297,44435.851629
7.0,408,44642.36912
2.0,202,44741.821961
0.0,125,44799.69292
2.0,202,44898.171509
0.0,127,44956.014826
0.0,125,45013.597064
9.0,405,45220.464853
6.0,382,45411.913373
0.0,129,45471.132751
4.0,278,45611.678243
0.0,127,45672.016748
1.0,155,45745.588119
1.0,155,45819.291414
3.0,248,45942.731546
1.0,153,46016.262386
3.0,228,46126.62976
1.0,156,46202.260114
5.0,349,46378.381939
0.0,127,46436.766614
1.0,175,46523.016784
1.0,172,46605.461509
5.0,352,46783.319678
0.0,127,46842.124631
2.0,202,46941.139586
0.0,127,47001.647345
1.0,173,47083.855139
0.0,129,47145.130906
0.0,129,47205.477534
5.0,350,47382.875922
4.0,297,47530.045777
3.0,248,47652.265161
10.0,408,47859.002309
0.0,129,47919.298095
5.0,372,48105.208805
3.0,250,48231.025182
2.0,200,48328.710233
1.0,156,48402.79629
9.0,456,48635.407412
3.0,248,48756.207174
0.0,129,48816.267479
2.0,200,48915.067148
2.0,198,49010.28547
2.0,202,49109.74307
3.0,250,49233.825987
2.0,202,49333.554672
1.0,157,49407.237597
0.0,125,49467.653255
2.0,203,49565.407115
0.0,129,49625.962816
0.0,129,49686.054114
1.0,173,49770.061532
0.0,127,49830.803866
0.0,125,49889.014455
0.0,129,49949.457587
5.0,350,50126.393802
3.0,250,50249.268803
3.0,230,50363.879761
2.0,202,50461.125647
0.0,127,50521.045377
2.0,221,50628.330007
8.0,371,50818.349431
9.0,384,51012.853582
1.0,159,51088.903896
2.0,200,51187.147665
8.0,423,51402.743896
6.0,378,51592.555678
5.0,350,51771.079619
0.0,129,51831.129554
1.0,157,51905.802807
1.0,157,51982.051052
9.0,404,52188.099554
0.0,127,52246.794139
5.0,352,52425.786682
4.0,268,52559.698453
3.0,250,52684.98367
4.0,297,52835.783332
0.0,129,52896.931521
1.0,155,52971.346143
0.0,127,53029.547316
2.0,202,53129.237491
1.0,157,53205.547225
5.0,326,53371.021234
1.0,175,53456.222754
1.0,151,53529.568978
0.0,123,53585.537901
3.0,252,53711.639307
10.0,454,53943.239862
2.0,185,54033.358544
7.0,406,54240.106194
5.0,326,54403.049777
1.0,173,54486.820551
2.0,186,54577.819339
2.0,198,54674.826738
1.0,171,54756.711607
1.0,155,54833.551718
4.0,278,54970.682495
1.0,157,55046.882705
6.0,397,55248.398482
4.0,301,55399.344436
3.0,252,55525.899504
0.0,125,55585.179544
0.0,127,55644.214734
2.0,202,55746.152136
2.0,182,55835.390665
0.0,127,55894.371382
10.0,433,56115.323292
5.0,348,56291.555964
2.0,221,56400.98647
5.0,372,56590.481197
1.0,173,56675.463747
0.0,129,56735.313666
4.0,284,56878.04111
4.0,263,57009.052886
2.0,201,57109.267109
1.0,155,57182.930086
1.0,157,57259.239489
1.0,175,57343.822481
1.0,172,57424.851738
4.0,299,57575.550035
0.0,129,57636.811098
0.0,129,57698.110686
1.0,176,57784.929212
4.0,277,57922.125423
1.0,155,57997.823948
3.0,230,58111.680468
5.0,306,58264.108648
0.0,129,58325.582615
2.0,204,58426.105959
3.0,255,58553.370327
0.0,127,58613.870701
4.0,282,58755.907125
5.0,350,58932.777765
6.0,396,59133.461938
5.0,352,59311.453222
0.0,129,59372.99141
1.0,155,59447.031193
4.0,277,59586.071013
4.0,260,59714.676905
3.0,212,59818.261311
0.0,127,59878.161009
5.0,330,60045.551324
1.0,177,60133.295237
2.0,186,60224.448609
5.0,348,60401.058255
4.0,279,60541.258126
3.0,248,60665.706414
4.0,299,60816.55928
10.0,432,61036.431719
1.0,155,61113.195543
5.0,350,61292.064533
0.0,127,61350.452215
1.0,155,61427.072326
2.0,206,61527.413026
1.0,155,61601.158024
6.0,399,61805.941482
3.0,238,61924.123272
1.0,175,62009.06417
3.0,267,62144.377154
0.0,127,62202.946701
0.0,127,62263.537527
3.0,218,62371.80694
1.0,157,62446.026329
7.0,420,62661.628197
0.0,129,62723.350958
1.0,157,62797.554713
1.0,155,62870.753417
2.0,187,62962.420565
3.0,216,63068.278634
9.0,404,63275.39615
0.0,127,63336.497611
2.0,206,63436.782816
4.0,319,63598.076971
4.0,258,63727.596822
0.0,127,63787.950281
1.0,157,63861.46727
3.0,228,63975.47838
1.0,157,64051.615728
2.0,225,64163.830769
1.0,178,64251.277594
2.0,202,64348.980057
0.0,127,64409.805556
3.0,231,64523.451186
0.0,127,64583.708372
1.0,157,64660.492629
0.0,129,64721.394067
14.0,563,65008.156768
4.0,277,65147.925333
1.0,153,65220.996016
0.0,129,65281.58268
13.0,457,65513.493578
5.0,278,65656.054948
3.0,213,65761.882734
3.0,217,65869.177924
10.0,451,66098.067994
7.0,248,66222.10626
0.0,129,66282.493798
2.0,222,66390.333586
0.0,129,66450.572007
10.0,432,66670.497359
4.0,282,66812.20886
10.0,435,67034.841349
14.0,464,67273.424868
2.0,227,67384.02964
8.0,295,67533.765238
2.0,202,67632.457954
4.0,319,67792.956385
0.0,129,67853.418887
2.0,204,67953.610358
3.0,238,68071.793376
10.0,454,68303.120143
8.0,471,68543.839913
4.0,277,68684.34963
2.0,200,68781.793165
0.0,129,68842.702897
5.0,350,69019.340016
5.0,326,69185.194784
0.0,129,69245.541713
0.0,129,69306.573897
0.0,129,69367.424516
2.0,187,69458.360648
4.0,267,69592.775137
5.0,308,69748.149753
2.0,203,69848.22897
0.0,129,69909.08268
14.0,603,70218.858293
8.0,374,70409.533157
12.0,496,70664.002206
3.0,218,70771.982166
9.0,380,70964.154391
2.0,226,71075.533411
1.0,178,71161.717417
1.0,157,71238.16203
5.0,343,71409.358722
3.0,255,71537.490637
14.0,546,71817.494016
4.0,299,71968.584956
8.0,296,72116.786261
1.0,155,72192.901378
4.0,329,72358.756849
8.0,372,72547.129507
3.0,232,72663.886512
7.0,403,72870.132463
1.0,157,72944.505775
6.0,422,73161.910837
4.0,301,73312.828234
4.0,267,73446.601213
2.0,204,73546.979119
2.0,223,73657.664254
10.0,455,73888.772613
10.0,453,74120.751464
6.0,357,74301.256138
4.0,245,74424.14032
3.0,216,74531.770076
4.0,265,74665.404486
1.0,157,74746.111551
5.0,293,74906.613027
3.0,230,75035.021821
2.0,206,75142.766964
2.0,222,75262.688998
4.0,263,75404.005466
3.0,214,75522.958254
14.0,504,75801.177989
8.0,281,75961.720879
2.0,227,76085.34004
11.0,498,76372.954899
6.0,401,76609.562634
6.0,407,76836.640122
5.0,310,77023.147883
8.0,354,77228.902526
9.0,348,77436.796348
2.0,186,77551.206194
4.0,284,77719.031196
8.0,279,77892.08777
5.0,280,78051.059652
10.0,432,78308.887073
14.0,501,78609.073644
5.0,307,78777.852655
4.0,262,78919.527086
5.0,352,79101.558849
7.0,424,79274.725446
1.0,157,79331.312985
3.0,218,79409.231772
15.0,556,79600.075895
7.0,248,79682.416073
4.0,242,79838.77506
10.0,462,80059.739645
7.0,420,80212.627767
4.0,259,80299.374529
8.0,447,80450.690886
5.0,347,80568.235255
13.0,521,80745.722595
7.0,368,80870.096921
13.0,459,81026.515234
3.0,272,81117.4839
5.0,346,81233.196779
5.0,295,81337.606296
5.0,289,81437.255324
8.0,355,81570.644788
6.0,359,81699.126162
5.0,352,81828.091261
12.0,320,81942.482262
9.0,447,82111.25928
7.0,396,82256.993674
5.0,280,82365.751487
13.0,351,82493.560381
9.0,482,82685.328405
15.0,413,82858.455615
8.0,425,83086.235642
8.0,420,83244.716367
12.0,455,83418.962794
7.0,397,83564.211844
8.0,277,83658.996826
7.0,250,83775.20048
20.0,591,84096.62946
11.0,472,84271.71304
4.0,303,84378.311574
13.0,462,84574.776369
