#{"t_start": 1518616763.8353412, "gym_version": "0.9.4", "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
5.0,350,53301.269422
1.0,153,53376.705531
1.0,157,53453.325089
1.0,155,53527.205877
1.0,150,53598.74237
0.0,125,53656.758887
1.0,155,53732.28742
0.0,127,53790.589692
0.0,125,53848.702806
9.0,404,54054.493081
3.0,250,54179.758232
1.0,178,54264.412207
0.0,129,54325.072732
6.0,401,54529.803887
3.0,271,54664.476278
6.0,399,54867.960619
1.0,155,54941.182992
4.0,299,55091.008553
6.0,340,55264.222975
6.0,400,55467.407111
1.0,155,55542.732015
7.0,396,55746.493107
1.0,159,55822.719172
1.0,155,55899.330115
0.0,129,55960.755952
6.0,399,56162.218515
2.0,202,56260.425585
5.0,352,56440.123822
4.0,258,56569.195514
0.0,127,56628.097134
1.0,157,56704.469852
1.0,178,56790.223098
0.0,129,56851.280564
4.0,258,56980.697759
4.0,297,57130.621763
1.0,155,57204.174479
11.0,485,57451.180382
9.0,459,57687.438868
0.0,127,57748.1663
10.0,413,57958.431648
4.0,284,58100.98422
1.0,175,58186.004298
0.0,127,58245.441561
1.0,175,58330.676782
1.0,159,58407.357539
6.0,379,58600.485733
6.0,380,58793.481014
3.0,249,58917.034468
2.0,186,59007.50871
0.0,127,59067.798915
15.0,534,59340.837586
2.0,205,59441.710254
1.0,155,59515.605167
6.0,403,59720.339691
0.0,129,59781.537943
5.0,372,59971.053183
0.0,129,60031.876916
2.0,222,60141.699491
0.0,129,60203.190117
11.0,487,60453.758057
2.0,181,60541.594308
2.0,204,60642.321306
2.0,224,60753.687735
4.0,321,60917.483013
4.0,299,61068.326147
1.0,178,61155.694561
5.0,350,61334.282248
2.0,183,61424.374957
12.0,490,61675.697878
6.0,380,61868.806055
0.0,127,61929.182265
3.0,235,62045.760228
5.0,322,62208.330642
1.0,157,62284.67683
8.0,436,62506.524821
0.0,129,62567.217989
9.0,404,62774.126395
0.0,129,62834.433763
10.0,473,63076.130454
6.0,397,63280.223796
1.0,156,63355.204914
1.0,155,63429.144273
2.0,209,63531.417133
3.0,246,63655.781936
6.0,398,63858.282931
3.0,248,63980.920523
10.0,451,64213.94785
0.0,129,64274.798317
4.0,300,64425.726155
0.0,129,64486.12999
2.0,202,64586.11074
9.0,404,64792.726512
0.0,129,64852.685774
1.0,176,64936.868829
9.0,404,65142.641185
0.0,127,65202.645464
0.0,129,65263.201698
9.0,380,65455.145868
5.0,350,65634.830431
0.0,129,65695.757419
0.0,129,65756.689651
11.0,503,66013.381807
9.0,405,66219.719333
1.0,175,66303.787681
0.0,127,66363.744391
4.0,263,66494.432398
10.0,452,66722.998486
2.0,204,66823.181199
10.0,453,67056.181518
4.0,260,67186.075268
3.0,228,67300.02474
10.0,380,67491.990025
11.0,459,67727.215483
4.0,245,67848.219147
20.0,586,68150.625037
4.0,319,68310.94872
4.0,264,68443.844979
9.0,496,68697.635
0.0,129,68758.020808
8.0,427,68976.798084
0.0,127,69035.479325
7.0,363,69219.642478
1.0,157,69296.106371
11.0,481,69542.753956
7.0,410,69751.190262
7.0,248,69875.278471
4.0,244,69996.046704
9.0,404,70202.655448
2.0,201,70303.230578
2.0,221,70411.946319
2.0,183,70501.62108
2.0,201,70599.017951
12.0,496,70853.267071
10.0,573,71146.54258
2.0,224,71257.157743
2.0,222,71367.116129
3.0,273,71503.560821
5.0,309,71659.317616
1.0,173,71743.715271
8.0,323,71905.354504
3.0,218,72013.854772
2.0,186,72105.653007
2.0,184,72195.572847
4.0,261,72324.952361
8.0,417,72538.650901
9.0,404,72745.429035
5.0,372,72934.057764
2.0,185,73024.600234
12.0,530,73299.066872
4.0,326,73462.793646
10.0,486,73710.257413
6.0,363,73894.363784
1.0,176,73980.464616
6.0,379,74173.562008
1.0,155,74247.908283
7.0,396,74450.473185
3.0,235,74565.97947
12.0,490,74835.990292
3.0,252,74972.453651
3.0,216,75089.377436
5.0,291,75245.770878
4.0,301,75410.013479
1.0,178,75507.849609
1.0,157,75592.710998
5.0,332,75771.938782
7.0,250,75911.371363
1.0,157,75994.4782
7.0,366,76204.103288
9.0,325,76389.068545
5.0,332,76579.264306
4.0,279,76732.411658
7.0,448,77000.882087
9.0,543,77322.90476
9.0,330,77525.224516
7.0,250,77674.25898
8.0,408,77926.248356
10.0,452,78193.695243
9.0,475,78474.478769
7.0,408,78715.197284
4.0,320,78888.563066
1.0,176,78979.281436
9.0,471,79192.342351
10.0,507,79394.5788
11.0,477,79559.680896
12.0,522,79784.653779
7.0,420,80012.506782
12.0,320,80136.677113
4.0,259,80223.381588
10.0,452,80378.758372
6.0,375,80505.204287
4.0,321,80612.133362
8.0,470,80772.309824
7.0,422,80915.436654
8.0,415,81056.522703
11.0,478,81218.938457
11.0,427,81373.290419
8.0,299,81477.972651
9.0,328,81598.462628
5.0,292,81702.747642
10.0,452,81869.423014
9.0,443,82029.413722
6.0,379,82172.829865
9.0,404,82327.120354
8.0,300,82439.475013
8.0,438,82610.928119
5.0,311,82727.492348
5.0,352,82883.537524
7.0,424,83103.950128
15.0,587,83327.126287
9.0,426,83489.257564
11.0,452,83649.293199
8.0,461,83878.436593
3.0,210,83989.30148
14.0,372,84162.566359
9.0,398,84304.982057
5.0,311,84414.309675
5.0,295,84540.949775
